# temperature	SE	SE+SE
0.000000E+00	2.185140E-06	4.074302E-07
2.000000E+00	2.335028E-06	3.324858E-07
4.000000E+00	2.466115E-06	2.669425E-07
6.000000E+00	2.577332E-06	2.113340E-07
8.000000E+00	2.669165E-06	1.654175E-07
1.000000E+01	2.743261E-06	1.283696E-07
1.200000E+01	2.801938E-06	9.903102E-08
1.400000E+01	2.847743E-06	7.612840E-08
1.600000E+01	2.883131E-06	5.843426E-08
1.800000E+01	2.910283E-06	4.485863E-08
2.000000E+01	2.931029E-06	3.448572E-08
2.200000E+01	2.946850E-06	2.657488E-08
2.400000E+01	2.958915E-06	2.054268E-08
2.600000E+01	2.968125E-06	1.593772E-08
2.800000E+01	2.975170E-06	1.241488E-08
3.000000E+01	2.980575E-06	9.712279E-09
3.200000E+01	2.984736E-06	7.632048E-09
3.400000E+01	2.987950E-06	6.024976E-09
3.600000E+01	2.990443E-06	4.778578E-09
3.800000E+01	2.992384E-06	3.807970E-09
4.000000E+01	2.993902E-06	3.048977E-09
4.200000E+01	2.995094E-06	2.452962E-09
4.400000E+01	2.996034E-06	1.982949E-09
4.600000E+01	2.996779E-06	1.610737E-09
4.800000E+01	2.997371E-06	1.314741E-09
5.000000E+01	2.997843E-06	1.078381E-09
5.200000E+01	2.998222E-06	8.888709E-10
5.400000E+01	2.998527E-06	7.363143E-10
5.600000E+01	2.998774E-06	6.130217E-10
5.800000E+01	2.998974E-06	5.129954E-10
6.000000E+01	2.999137E-06	4.315397E-10
6.200000E+01	2.999270E-06	3.649641E-10
6.400000E+01	2.999379E-06	3.103576E-10
6.600000E+01	2.999469E-06	2.654151E-10
6.800000E+01	2.999543E-06	2.283054E-10
7.000000E+01	2.999605E-06	1.975678E-10
7.200000E+01	2.999656E-06	1.720336E-10
7.400000E+01	2.999698E-06	1.507643E-10
7.600000E+01	2.999734E-06	1.330038E-10
7.800000E+01	2.999764E-06	1.181408E-10
8.000000E+01	2.999789E-06	1.056796E-10
8.200000E+01	2.999810E-06	9.521693E-11
8.400000E+01	2.999827E-06	8.642363E-11
8.600000E+01	2.999842E-06	7.903035E-11
8.800000E+01	2.999854E-06	7.281597E-11
9.000000E+01	2.999865E-06	6.759846E-11
9.200000E+01	2.999874E-06	6.322755E-11
9.400000E+01	2.999881E-06	5.957889E-11
9.600000E+01	2.999887E-06	5.654929E-11
9.800000E+01	2.999892E-06	5.405296E-11
