# temperature	SE	SE+SE
0.000000E+00	2.576623E-07	2.987117E-05
2.000000E+00	3.453701E-07	2.982731E-05
4.000000E+00	4.625232E-07	2.976874E-05
6.000000E+00	6.185665E-07	2.969072E-05
8.000000E+00	8.257010E-07	2.958715E-05
1.000000E+01	1.099544E-06	2.945023E-05
1.200000E+01	1.459869E-06	2.927007E-05
1.400000E+01	1.931394E-06	2.903430E-05
1.600000E+01	2.544533E-06	2.872773E-05
1.800000E+01	3.335993E-06	2.833200E-05
2.000000E+01	4.348996E-06	2.782550E-05
2.200000E+01	5.632825E-06	2.718359E-05
2.400000E+01	7.241247E-06	2.637938E-05
2.600000E+01	9.229284E-06	2.538536E-05
2.800000E+01	1.164773E-05	2.417613E-05
3.000000E+01	1.453494E-05	2.273253E-05
3.200000E+01	1.790581E-05	2.104710E-05
3.400000E+01	2.173893E-05	1.913053E-05
3.600000E+01	2.596431E-05	1.701784E-05
3.800000E+01	3.045610E-05	1.477195E-05
4.000000E+01	3.503631E-05	1.248185E-05
4.200000E+01	3.949424E-05	1.025288E-05
4.400000E+01	4.362118E-05	8.189408E-06
4.600000E+01	4.725088E-05	6.374562E-06
4.800000E+01	5.028981E-05	4.855098E-06
5.000000E+01	5.272448E-05	3.637760E-06
5.200000E+01	5.460535E-05	2.697327E-06
5.400000E+01	5.601889E-05	1.990557E-06
5.600000E+01	5.706137E-05	1.469316E-06
5.800000E+01	5.782163E-05	1.089184E-06
6.000000E+01	5.837332E-05	8.133408E-07
6.200000E+01	5.877355E-05	6.132243E-07
6.400000E+01	5.906484E-05	4.675789E-07
6.600000E+01	5.927804E-05	3.609781E-07
6.800000E+01	5.943523E-05	2.823844E-07
7.000000E+01	5.955209E-05	2.239540E-07
7.200000E+01	5.963975E-05	1.801225E-07
7.400000E+01	5.970613E-05	1.469361E-07
7.600000E+01	5.975685E-05	1.215737E-07
7.800000E+01	5.979598E-05	1.020116E-07
8.000000E+01	5.982642E-05	8.678780E-08
8.200000E+01	5.985032E-05	7.483891E-08
8.400000E+01	5.986923E-05	6.538505E-08
8.600000E+01	5.988430E-05	5.784981E-08
8.800000E+01	5.989639E-05	5.180369E-08
9.000000E+01	5.990615E-05	4.692405E-08
9.200000E+01	5.991407E-05	4.296659E-08
9.400000E+01	5.992051E-05	3.974486E-08
9.600000E+01	5.992577E-05	3.711546E-08
9.800000E+01	5.993007E-05	3.496729E-08
