# temperature	SE	SE+SE
0.000000E+00	6.931584E-06	4.034208E-06
2.000000E+00	7.763880E-06	3.618060E-06
4.000000E+00	8.603010E-06	3.198495E-06
6.000000E+00	9.428833E-06	2.785583E-06
8.000000E+00	1.022104E-05	2.389481E-06
1.000000E+01	1.096115E-05	2.019427E-06
1.200000E+01	1.163441E-05	1.682794E-06
1.400000E+01	1.223119E-05	1.384407E-06
1.600000E+01	1.274741E-05	1.126296E-06
1.800000E+01	1.318420E-05	9.078991E-07
2.000000E+01	1.354677E-05	7.266155E-07
2.200000E+01	1.384295E-05	5.785257E-07
2.400000E+01	1.408183E-05	4.590861E-07
2.600000E+01	1.427263E-05	3.636852E-07
2.800000E+01	1.442397E-05	2.880152E-07
3.000000E+01	1.454345E-05	2.282730E-07
3.200000E+01	1.463753E-05	1.812329E-07
3.400000E+01	1.471153E-05	1.442358E-07
3.600000E+01	1.476973E-05	1.151339E-07
3.800000E+01	1.481556E-05	9.221768E-08
4.000000E+01	1.485172E-05	7.413937E-08
4.200000E+01	1.488031E-05	5.984373E-08
4.400000E+01	1.490298E-05	4.850773E-08
4.600000E+01	1.492102E-05	3.949083E-08
4.800000E+01	1.493541E-05	3.229491E-08
5.000000E+01	1.494694E-05	2.653242E-08
5.200000E+01	1.495620E-05	2.190148E-08
5.400000E+01	1.496367E-05	1.816655E-08
5.600000E+01	1.496971E-05	1.514340E-08
5.800000E+01	1.497462E-05	1.268760E-08
6.000000E+01	1.497863E-05	1.068558E-08
6.200000E+01	1.498190E-05	9.047786E-09
6.400000E+01	1.498459E-05	7.703364E-09
6.600000E+01	1.498681E-05	6.596096E-09
6.800000E+01	1.498864E-05	5.681223E-09
7.000000E+01	1.499015E-05	4.922998E-09
7.200000E+01	1.499141E-05	4.292778E-09
7.400000E+01	1.499246E-05	3.767537E-09
7.600000E+01	1.499334E-05	3.328708E-09
7.800000E+01	1.499408E-05	2.961270E-09
8.000000E+01	1.499469E-05	2.653035E-09
8.200000E+01	1.499521E-05	2.394080E-09
8.400000E+01	1.499565E-05	2.176306E-09
8.600000E+01	1.499601E-05	1.993081E-09
8.800000E+01	1.499632E-05	1.838958E-09
9.000000E+01	1.499658E-05	1.709454E-09
9.200000E+01	1.499680E-05	1.600865E-09
9.400000E+01	1.499698E-05	1.510126E-09
9.600000E+01	1.499713E-05	1.434694E-09
9.800000E+01	1.499726E-05	1.372454E-09
