# temperature	SE	SE+SE
0.000000E+00	1.064862E-05	9.675688E-06
2.000000E+00	1.211108E-05	8.944462E-06
4.000000E+00	1.364813E-05	8.175935E-06
6.000000E+00	1.523372E-05	7.383138E-06
8.000000E+00	1.683658E-05	6.581708E-06
1.000000E+01	1.842202E-05	5.788988E-06
1.200000E+01	1.995457E-05	5.022717E-06
1.400000E+01	2.140105E-05	4.299474E-06
1.600000E+01	2.273375E-05	3.633127E-06
1.800000E+01	2.393276E-05	3.033620E-06
2.000000E+01	2.498733E-05	2.506334E-06
2.200000E+01	2.589569E-05	2.052155E-06
2.400000E+01	2.666371E-05	1.668143E-06
2.600000E+01	2.730284E-05	1.348582E-06
2.800000E+01	2.782777E-05	1.086115E-06
3.000000E+01	2.825448E-05	8.727613E-07
3.200000E+01	2.859864E-05	7.006805E-07
3.400000E+01	2.887469E-05	5.626564E-07
3.600000E+01	2.909530E-05	4.523488E-07
3.800000E+01	2.927126E-05	3.643692E-07
4.000000E+01	2.941150E-05	2.942480E-07
4.200000E+01	2.952332E-05	2.383418E-07
4.400000E+01	2.961256E-05	1.937180E-07
4.600000E+01	2.968393E-05	1.580367E-07
4.800000E+01	2.974112E-05	1.294416E-07
5.000000E+01	2.978707E-05	1.064657E-07
5.200000E+01	2.982410E-05	8.795198E-08
5.400000E+01	2.985402E-05	7.298824E-08
5.600000E+01	2.987829E-05	6.085549E-08
5.800000E+01	2.989803E-05	5.098626E-08
6.000000E+01	2.991414E-05	4.293200E-08
6.200000E+01	2.992733E-05	3.633748E-08
6.400000E+01	2.993816E-05	3.092073E-08
6.600000E+01	2.994709E-05	2.645733E-08
6.800000E+01	2.995446E-05	2.276821E-08
7.000000E+01	2.996058E-05	1.971008E-08
7.200000E+01	2.996566E-05	1.716794E-08
7.400000E+01	2.996990E-05	1.504922E-08
7.600000E+01	2.997344E-05	1.327920E-08
7.800000E+01	2.997641E-05	1.179736E-08
8.000000E+01	2.997889E-05	1.055458E-08
8.200000E+01	2.998098E-05	9.510829E-09
8.400000E+01	2.998273E-05	8.633412E-09
8.600000E+01	2.998421E-05	7.895549E-09
8.800000E+01	2.998545E-05	7.275242E-09
9.000000E+01	2.998649E-05	6.754368E-09
9.200000E+01	2.998736E-05	6.317962E-09
9.400000E+01	2.998809E-05	5.953633E-09
9.600000E+01	2.998870E-05	5.651095E-09
9.800000E+01	2.998920E-05	5.401793E-09
