# temperature	SE	SE+SE
0.000000E+00	5.314409E-06	1.497343E-03
2.000000E+00	6.958336E-06	1.496521E-03
4.000000E+00	9.074320E-06	1.495463E-03
6.000000E+00	1.178580E-05	1.494107E-03
8.000000E+00	1.524462E-05	1.492378E-03
1.000000E+01	1.963630E-05	1.490182E-03
1.200000E+01	2.518593E-05	1.487407E-03
1.400000E+01	3.216453E-05	1.483918E-03
1.600000E+01	4.089572E-05	1.479552E-03
1.800000E+01	5.176246E-05	1.474119E-03
2.000000E+01	6.521338E-05	1.467393E-03
2.200000E+01	8.176816E-05	1.459116E-03
2.400000E+01	1.020211E-04	1.448989E-03
2.600000E+01	1.266421E-04	1.436679E-03
2.800000E+01	1.563731E-04	1.421813E-03
3.000000E+01	1.920194E-04	1.403990E-03
3.200000E+01	2.344336E-04	1.382783E-03
3.400000E+01	2.844900E-04	1.357755E-03
3.600000E+01	3.430489E-04	1.328476E-03
3.800000E+01	4.109083E-04	1.294546E-03
4.000000E+01	4.887443E-04	1.255628E-03
4.200000E+01	5.770392E-04	1.211480E-03
4.400000E+01	6.760028E-04	1.161999E-03
4.600000E+01	7.854909E-04	1.107255E-03
4.800000E+01	9.049308E-04	1.047535E-03
5.000000E+01	1.033265E-03	9.833674E-04
5.200000E+01	1.168929E-03	9.155357E-04
5.400000E+01	1.309868E-03	8.450658E-04
5.600000E+01	1.453623E-03	7.731884E-04
5.800000E+01	1.597458E-03	7.012709E-04
6.000000E+01	1.738551E-03	6.307244E-04
6.200000E+01	1.874205E-03	5.628974E-04
6.400000E+01	2.002059E-03	4.989706E-04
6.600000E+01	2.120257E-03	4.398715E-04
6.800000E+01	2.227555E-03	3.862225E-04
7.000000E+01	2.323342E-03	3.383291E-04
7.200000E+01	2.407587E-03	2.962066E-04
7.400000E+01	2.480734E-03	2.596329E-04
7.600000E+01	2.543568E-03	2.282162E-04
7.800000E+01	2.597077E-03	2.014615E-04
8.000000E+01	2.642342E-03	1.788292E-04
8.200000E+01	2.680441E-03	1.597795E-04
8.400000E+01	2.712396E-03	1.438018E-04
8.600000E+01	2.739134E-03	1.304329E-04
8.800000E+01	2.761471E-03	1.192644E-04
9.000000E+01	2.780113E-03	1.099435E-04
9.200000E+01	2.795658E-03	1.021708E-04
9.400000E+01	2.808610E-03	9.569486E-05
9.600000E+01	2.819388E-03	9.030589E-05
9.800000E+01	2.828340E-03	8.583022E-05
