# temperature	SE	SE+SE
0.000000E+00	2.965333E-05	1.733329E-07
2.000000E+00	2.971757E-05	1.412163E-07
4.000000E+00	2.976917E-05	1.154161E-07
6.000000E+00	2.981072E-05	9.464159E-08
8.000000E+00	2.984426E-05	7.787061E-08
1.000000E+01	2.987141E-05	6.429409E-08
1.200000E+01	2.989346E-05	5.327155E-08
1.400000E+01	2.991141E-05	4.429559E-08
1.600000E+01	2.992607E-05	3.696371E-08
1.800000E+01	2.993809E-05	3.095605E-08
2.000000E+01	2.994796E-05	2.601792E-08
2.200000E+01	2.995611E-05	2.194607E-08
2.400000E+01	2.996284E-05	1.857790E-08
2.600000E+01	2.996843E-05	1.578299E-08
2.800000E+01	2.997309E-05	1.345648E-08
3.000000E+01	2.997697E-05	1.151381E-08
3.200000E+01	2.998023E-05	9.886604E-09
3.400000E+01	2.998296E-05	8.519436E-09
3.600000E+01	2.998527E-05	7.367239E-09
3.800000E+01	2.998721E-05	6.393270E-09
4.000000E+01	2.998887E-05	5.567491E-09
4.200000E+01	2.999027E-05	4.865277E-09
4.400000E+01	2.999147E-05	4.266384E-09
4.600000E+01	2.999249E-05	3.754126E-09
4.800000E+01	2.999337E-05	3.314711E-09
5.000000E+01	2.999413E-05	2.936710E-09
5.200000E+01	2.999478E-05	2.610627E-09
5.400000E+01	2.999534E-05	2.328549E-09
5.600000E+01	2.999583E-05	2.083870E-09
5.800000E+01	2.999626E-05	1.871056E-09
6.000000E+01	2.999663E-05	1.685461E-09
6.200000E+01	2.999695E-05	1.523177E-09
6.400000E+01	2.999724E-05	1.380907E-09
6.600000E+01	2.999749E-05	1.255861E-09
6.800000E+01	2.999771E-05	1.145675E-09
7.000000E+01	2.999790E-05	1.048340E-09
7.200000E+01	2.999808E-05	9.621460E-10
7.400000E+01	2.999823E-05	8.856318E-10
7.600000E+01	2.999836E-05	8.175480E-10
7.800000E+01	2.999849E-05	7.568231E-10
8.000000E+01	2.999860E-05	7.025360E-10
8.200000E+01	2.999869E-05	6.538937E-10
8.400000E+01	2.999878E-05	6.102115E-10
8.600000E+01	2.999886E-05	5.708973E-10
8.800000E+01	2.999893E-05	5.354377E-10
9.000000E+01	2.999899E-05	5.033870E-10
9.200000E+01	2.999905E-05	4.743570E-10
9.400000E+01	2.999910E-05	4.480093E-10
9.600000E+01	2.999915E-05	4.240483E-10
9.800000E+01	2.999920E-05	4.022148E-10
