# temperature	SE	SE+SE
0.000000E+00	2.914174E-05	4.291306E-07
2.000000E+00	2.928569E-05	3.571568E-07
4.000000E+00	2.940434E-05	2.978295E-07
6.000000E+00	2.950219E-05	2.489046E-07
8.000000E+00	2.958296E-05	2.085199E-07
1.000000E+01	2.964972E-05	1.751395E-07
1.200000E+01	2.970499E-05	1.475027E-07
1.400000E+01	2.975085E-05	1.245773E-07
1.600000E+01	2.978896E-05	1.055200E-07
1.800000E+01	2.982072E-05	8.964236E-08
2.000000E+01	2.984724E-05	7.638249E-08
2.200000E+01	2.986944E-05	6.528159E-08
2.400000E+01	2.988807E-05	5.596476E-08
2.600000E+01	2.990375E-05	4.812529E-08
2.800000E+01	2.991698E-05	4.151185E-08
3.000000E+01	2.992816E-05	3.591821E-08
3.200000E+01	2.993765E-05	3.117478E-08
3.400000E+01	2.994572E-05	2.714186E-08
3.600000E+01	2.995259E-05	2.370411E-08
3.800000E+01	2.995847E-05	2.076611E-08
4.000000E+01	2.996350E-05	1.824876E-08
4.200000E+01	2.996783E-05	1.608632E-08
4.400000E+01	2.997155E-05	1.422404E-08
4.600000E+01	2.997477E-05	1.261622E-08
4.800000E+01	2.997755E-05	1.122461E-08
5.000000E+01	2.997997E-05	1.001718E-08
5.200000E+01	2.998207E-05	8.966973E-09
5.400000E+01	2.998390E-05	8.051301E-09
5.600000E+01	2.998550E-05	7.251009E-09
5.800000E+01	2.998690E-05	6.549894E-09
6.000000E+01	2.998813E-05	5.934217E-09
6.200000E+01	2.998922E-05	5.392304E-09
6.400000E+01	2.999017E-05	4.914216E-09
6.600000E+01	2.999102E-05	4.491472E-09
6.800000E+01	2.999177E-05	4.116819E-09
7.000000E+01	2.999243E-05	3.784044E-09
7.200000E+01	2.999302E-05	3.487812E-09
7.400000E+01	2.999355E-05	3.223532E-09
7.600000E+01	2.999403E-05	2.987249E-09
7.800000E+01	2.999445E-05	2.775544E-09
8.000000E+01	2.999483E-05	2.585461E-09
8.200000E+01	2.999517E-05	2.414436E-09
8.400000E+01	2.999548E-05	2.260241E-09
8.600000E+01	2.999576E-05	2.120937E-09
8.800000E+01	2.999601E-05	1.994835E-09
9.000000E+01	2.999624E-05	1.880457E-09
9.200000E+01	2.999645E-05	1.776512E-09
9.400000E+01	2.999664E-05	1.681866E-09
9.600000E+01	2.999681E-05	1.595526E-09
9.800000E+01	2.999697E-05	1.516615E-09
