# temperature	SE	SE+SE
0.000000E+00	1.413759E-06	8.992931E-04
2.000000E+00	1.896139E-06	8.990519E-04
4.000000E+00	2.541369E-06	8.987293E-04
6.000000E+00	3.402408E-06	8.982988E-04
8.000000E+00	4.548237E-06	8.977259E-04
1.000000E+01	6.068149E-06	8.969659E-04
1.200000E+01	8.076940E-06	8.959615E-04
1.400000E+01	1.072110E-05	8.946395E-04
1.600000E+01	1.418602E-05	8.929070E-04
1.800000E+01	1.870421E-05	8.906479E-04
2.000000E+01	2.456433E-05	8.877178E-04
2.200000E+01	3.212064E-05	8.839397E-04
2.400000E+01	4.180228E-05	8.790989E-04
2.600000E+01	5.412132E-05	8.729393E-04
2.800000E+01	6.967811E-05	8.651609E-04
3.000000E+01	8.916177E-05	8.554191E-04
3.200000E+01	1.133434E-04	8.433283E-04
3.400000E+01	1.430584E-04	8.284708E-04
3.600000E+01	1.791751E-04	8.104125E-04
3.800000E+01	2.225455E-04	7.887273E-04
4.000000E+01	2.739367E-04	7.630317E-04
4.200000E+01	3.339423E-04	7.330289E-04
4.400000E+01	4.028779E-04	6.985611E-04
4.600000E+01	4.806694E-04	6.596653E-04
4.800000E+01	5.667500E-04	6.166250E-04
5.000000E+01	6.599868E-04	5.700066E-04
5.200000E+01	7.586632E-04	5.206684E-04
5.400000E+01	8.605404E-04	4.697298E-04
5.600000E+01	9.630085E-04	4.184958E-04
5.800000E+01	1.063320E-03	3.683399E-04
6.000000E+01	1.158872E-03	3.205640E-04
6.200000E+01	1.247477E-03	2.762616E-04
6.400000E+01	1.327567E-03	2.362163E-04
6.600000E+01	1.398287E-03	2.008565E-04
6.800000E+01	1.459461E-03	1.702698E-04
7.000000E+01	1.511469E-03	1.442657E-04
7.200000E+01	1.555077E-03	1.224616E-04
7.400000E+01	1.591261E-03	1.043695E-04
7.600000E+01	1.621065E-03	8.946748E-05
7.800000E+01	1.645499E-03	7.725041E-05
8.000000E+01	1.665481E-03	6.725928E-05
8.200000E+01	1.681811E-03	5.909472E-05
8.400000E+01	1.695161E-03	5.241952E-05
8.600000E+01	1.706090E-03	4.695480E-05
8.800000E+01	1.715054E-03	4.247318E-05
9.000000E+01	1.722418E-03	3.879090E-05
9.200000E+01	1.728479E-03	3.576034E-05
9.400000E+01	1.733474E-03	3.326323E-05
9.600000E+01	1.737590E-03	3.120487E-05
9.800000E+01	1.740981E-03	2.950941E-05
