# temperature	SE	SE+SE
0.000000E+00	8.110174E-08	2.959449E-06
2.000000E+00	1.085361E-07	2.945732E-06
4.000000E+00	1.450441E-07	2.927478E-06
6.000000E+00	1.934287E-07	2.903286E-06
8.000000E+00	2.572273E-07	2.871386E-06
1.000000E+01	3.408237E-07	2.829588E-06
1.200000E+01	4.495234E-07	2.775238E-06
1.400000E+01	5.895453E-07	2.705227E-06
1.600000E+01	7.678601E-07	2.616070E-06
1.800000E+01	9.917754E-07	2.504112E-06
2.000000E+01	1.268143E-06	2.365928E-06
2.200000E+01	1.602072E-06	2.198964E-06
2.400000E+01	1.995090E-06	2.002455E-06
2.600000E+01	2.442916E-06	1.778542E-06
2.800000E+01	2.933355E-06	1.533322E-06
3.000000E+01	3.445381E-06	1.277309E-06
3.200000E+01	3.950753E-06	1.024623E-06
3.400000E+01	4.419007E-06	7.904965E-07
3.600000E+01	4.824749E-06	5.876253E-07
3.800000E+01	5.153945E-06	4.230277E-07
4.000000E+01	5.405733E-06	2.971334E-07
4.200000E+01	5.589301E-06	2.053494E-07
4.400000E+01	5.718516E-06	1.407422E-07
4.600000E+01	5.807413E-06	9.629331E-08
4.800000E+01	5.867804E-06	6.609814E-08
5.000000E+01	5.908628E-06	4.568596E-08
5.200000E+01	5.936245E-06	3.187768E-08
5.400000E+01	5.955012E-06	2.249421E-08
5.600000E+01	5.967856E-06	1.607191E-08
5.800000E+01	5.976726E-06	1.163717E-08
6.000000E+01	5.982912E-06	8.544152E-09
6.200000E+01	5.987273E-06	6.363756E-09
6.400000E+01	5.990381E-06	4.809563E-09
6.600000E+01	5.992622E-06	3.689155E-09
6.800000E+01	5.994255E-06	2.872257E-09
7.000000E+01	5.995460E-06	2.269916E-09
7.200000E+01	5.996358E-06	1.820839E-09
7.400000E+01	5.997035E-06	1.482395E-09
7.600000E+01	5.997551E-06	1.224651E-09
7.800000E+01	5.997947E-06	1.026386E-09
8.000000E+01	5.998255E-06	8.724137E-10
8.200000E+01	5.998496E-06	7.517602E-10
8.400000E+01	5.998687E-06	6.564226E-10
8.600000E+01	5.998839E-06	5.805109E-10
8.800000E+01	5.998961E-06	5.196505E-10
9.000000E+01	5.999059E-06	4.705642E-10
9.200000E+01	5.999138E-06	4.307756E-10
9.400000E+01	5.999203E-06	3.983980E-10
9.600000E+01	5.999256E-06	3.719824E-10
9.800000E+01	5.999299E-06	3.504075E-10
