# temperature	SE	SE+SE
0.000000E+00	7.168798E-08	1.496416E-05
2.000000E+00	8.909519E-08	1.495545E-05
4.000000E+00	1.106843E-07	1.494466E-05
6.000000E+00	1.375044E-07	1.493125E-05
8.000000E+00	1.708929E-07	1.491455E-05
1.000000E+01	2.125623E-07	1.489372E-05
1.200000E+01	2.647117E-07	1.486764E-05
1.400000E+01	3.301725E-07	1.483491E-05
1.600000E+01	4.125940E-07	1.479370E-05
1.800000E+01	5.166784E-07	1.474166E-05
2.000000E+01	6.484747E-07	1.467576E-05
2.200000E+01	8.157372E-07	1.459213E-05
2.400000E+01	1.028350E-06	1.448582E-05
2.600000E+01	1.298814E-06	1.435059E-05
2.800000E+01	1.642759E-06	1.417862E-05
3.000000E+01	2.079436E-06	1.396028E-05
3.200000E+01	2.632074E-06	1.368396E-05
3.400000E+01	3.327906E-06	1.333605E-05
3.600000E+01	4.197601E-06	1.290120E-05
3.800000E+01	5.273664E-06	1.236317E-05
4.000000E+01	6.587284E-06	1.170636E-05
4.200000E+01	8.163086E-06	1.091846E-05
4.400000E+01	1.001144E-05	9.994278E-06
4.600000E+01	1.211876E-05	8.940620E-06
4.800000E+01	1.443760E-05	7.781201E-06
5.000000E+01	1.688077E-05	6.559617E-06
5.200000E+01	1.932522E-05	5.337388E-06
5.400000E+01	2.163061E-05	4.184693E-06
5.600000E+01	2.367031E-05	3.164846E-06
5.800000E+01	2.536264E-05	2.318681E-06
6.000000E+01	2.668591E-05	1.657046E-06
6.200000E+01	2.767034E-05	1.164832E-06
6.400000E+01	2.837554E-05	8.122302E-07
6.600000E+01	2.886796E-05	5.660196E-07
6.800000E+01	2.920673E-05	3.966368E-07
7.000000E+01	2.943831E-05	2.808441E-07
7.200000E+01	2.959664E-05	2.016810E-07
7.400000E+01	2.970539E-05	1.473051E-07
7.600000E+01	2.978069E-05	1.096560E-07
7.800000E+01	2.983336E-05	8.331883E-08
8.000000E+01	2.987065E-05	6.467472E-08
8.200000E+01	2.989739E-05	5.130462E-08
8.400000E+01	2.991683E-05	4.158528E-08
8.600000E+01	2.993116E-05	3.442065E-08
8.800000E+01	2.994187E-05	2.906483E-08
9.000000E+01	2.994999E-05	2.500560E-08
9.200000E+01	2.995622E-05	2.188773E-08
9.400000E+01	2.996108E-05	1.946235E-08
9.600000E+01	2.996489E-05	1.755319E-08
9.800000E+01	2.996793E-05	1.603406E-08
