# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.816301E-16	5.344029E-24	4.879732E-36	2.557071E-44	4.210557E-26	8.951091E-14	3.524847E-15	3.385319E-07	3.748307E-04	5.448688E-17	3.229131E-24	4.634350E-12	1.371879E-20	5.425944E-29	2.713565E-37
2.000000E+00	9.691802E-16	4.095169E-23	1.050964E-34	1.380574E-42	3.277264E-25	2.477735E-13	6.433625E-15	4.157492E-07	3.747921E-04	7.511036E-17	3.503094E-24	4.933536E-12	1.582009E-20	5.570641E-29	2.621765E-37
4.000000E+00	3.322514E-15	3.158909E-22	2.286878E-33	7.527316E-41	2.569797E-24	6.881131E-13	1.167387E-14	5.093503E-07	3.747453E-04	1.037219E-16	3.765366E-24	5.253142E-12	1.785874E-20	5.602437E-29	2.468781E-37
6.000000E+00	6.839185E-15	8.913376E-22	1.101221E-32	5.475572E-40	7.376753E-24	1.155790E-12	2.106694E-14	6.226502E-07	3.746887E-04	2.378972E-16	1.108016E-23	9.291595E-12	5.436710E-20	2.523383E-28	1.719702E-36
8.000000E+00	2.302707E-14	6.827316E-21	2.372478E-31	2.928139E-38	5.753683E-23	3.198471E-12	3.782878E-14	7.596579E-07	3.746202E-04	3.324838E-16	1.208156E-23	1.002976E-11	6.020732E-20	2.522165E-28	1.613385E-36
1.000000E+01	8.050663E-14	5.720300E-20	5.850900E-30	1.870344E-36	4.915471E-22	9.257163E-12	6.762548E-14	9.252523E-07	3.745374E-04	4.457833E-16	1.216910E-23	1.041264E-11	6.024985E-20	2.191211E-28	1.259178E-36
1.200000E+01	1.435535E-13	1.264314E-19	1.957004E-29	8.304955E-36	1.109916E-21	1.376058E-11	1.204280E-13	1.125418E-06	3.744373E-04	1.166921E-15	4.715615E-23	2.117062E-11	2.261277E-19	1.400052E-27	1.409941E-35
1.400000E+01	4.068392E-13	7.154663E-19	2.686167E-28	2.416694E-34	6.434322E-21	3.272898E-11	2.137808E-13	1.367567E-06	3.743162E-04	1.913221E-15	7.270166E-23	2.704603E-11	3.282454E-19	2.180372E-27	2.411588E-35
1.600000E+01	7.431911E-13	1.703595E-18	1.008821E-27	1.245621E-33	1.575353E-20	5.049337E-11	3.785860E-13	1.660974E-06	3.741695E-04	4.843814E-15	2.720598E-22	5.351316E-11	1.122319E-18	1.244909E-26	2.339250E-34
1.800000E+01	1.492264E-12	4.958490E-18	5.137908E-27	9.604251E-33	4.737707E-20	8.612329E-11	6.693978E-13	2.017385E-06	3.739912E-04	1.110436E-14	8.516142E-22	9.611060E-11	3.113869E-18	5.272928E-26	1.528167E-33
