# temperature	SE	SE+SE
0.000000E+00	3.909982E-05	1.304501E-04
2.000000E+00	4.566598E-05	1.271670E-04
4.000000E+00	5.303991E-05	1.234800E-04
6.000000E+00	6.125453E-05	1.193727E-04
8.000000E+00	7.032736E-05	1.148363E-04
1.000000E+01	8.025632E-05	1.098718E-04
1.200000E+01	9.101543E-05	1.044923E-04
1.400000E+01	1.025510E-04	9.872450E-05
1.600000E+01	1.147787E-04	9.261067E-05
1.800000E+01	1.275818E-04	8.620910E-05
2.000000E+01	1.408122E-04	7.959390E-05
2.200000E+01	1.542933E-04	7.285333E-05
2.400000E+01	1.678266E-04	6.608668E-05
2.600000E+01	1.812010E-04	5.939952E-05
2.800000E+01	1.942045E-04	5.289776E-05
3.000000E+01	2.066379E-04	4.668107E-05
3.200000E+01	2.183275E-04	4.083627E-05
3.400000E+01	2.291360E-04	3.543198E-05
3.600000E+01	2.389699E-04	3.051505E-05
3.800000E+01	2.477813E-04	2.610934E-05
4.000000E+01	2.555660E-04	2.221699E-05
4.200000E+01	2.623569E-04	1.882153E-05
4.400000E+01	2.682155E-04	1.589226E-05
4.600000E+01	2.732221E-04	1.338896E-05
4.800000E+01	2.774673E-04	1.126634E-05
5.000000E+01	2.810445E-04	9.477737E-06
5.200000E+01	2.840444E-04	7.977806E-06
5.400000E+01	2.865513E-04	6.724373E-06
5.600000E+01	2.886411E-04	5.679431E-06
5.800000E+01	2.903809E-04	4.809547E-06
6.000000E+01	2.918283E-04	4.085855E-06
6.200000E+01	2.930324E-04	3.483778E-06
6.400000E+01	2.940348E-04	2.982613E-06
6.600000E+01	2.948699E-04	2.565061E-06
6.800000E+01	2.955665E-04	2.216748E-06
7.000000E+01	2.961484E-04	1.925781E-06
7.200000E+01	2.966353E-04	1.682349E-06
7.400000E+01	2.970433E-04	1.478369E-06
7.600000E+01	2.973856E-04	1.307190E-06
7.800000E+01	2.976733E-04	1.163338E-06
8.000000E+01	2.979154E-04	1.042307E-06
8.200000E+01	2.981192E-04	9.403873E-07
8.400000E+01	2.982910E-04	8.545161E-07
8.600000E+01	2.984357E-04	7.821654E-07
8.800000E+01	2.985575E-04	7.212441E-07
9.000000E+01	2.986600E-04	6.700195E-07
9.200000E+01	2.987459E-04	6.270531E-07
9.400000E+01	2.988177E-04	5.911491E-07
9.600000E+01	2.988774E-04	5.613109E-07
9.800000E+01	2.989266E-04	5.367071E-07
