# temperature	SE	SE+SE
0.000000E+00	1.323085E-04	8.845739E-06
2.000000E+00	1.348538E-04	7.573111E-06
4.000000E+00	1.370584E-04	6.470777E-06
6.000000E+00	1.389564E-04	5.521810E-06
8.000000E+00	1.405821E-04	4.708952E-06
1.000000E+01	1.419692E-04	4.015420E-06
1.200000E+01	1.431491E-04	3.425454E-06
1.400000E+01	1.441507E-04	2.924649E-06
1.600000E+01	1.449998E-04	2.500108E-06
1.800000E+01	1.457191E-04	2.140473E-06
2.000000E+01	1.463283E-04	1.835870E-06
2.200000E+01	1.468444E-04	1.577798E-06
2.400000E+01	1.472820E-04	1.358996E-06
2.600000E+01	1.476534E-04	1.173300E-06
2.800000E+01	1.479690E-04	1.015496E-06
3.000000E+01	1.482376E-04	8.811936E-07
3.200000E+01	1.484666E-04	7.667000E-07
3.400000E+01	1.486622E-04	6.689152E-07
3.600000E+01	1.488295E-04	5.852386E-07
3.800000E+01	1.489730E-04	5.134891E-07
4.000000E+01	1.490963E-04	4.518374E-07
4.200000E+01	1.492025E-04	3.987480E-07
4.400000E+01	1.492941E-04	3.529312E-07
4.600000E+01	1.493734E-04	3.133026E-07
4.800000E+01	1.494421E-04	2.789492E-07
5.000000E+01	1.495018E-04	2.491013E-07
5.200000E+01	1.495538E-04	2.231092E-07
5.400000E+01	1.495992E-04	2.004233E-07
5.600000E+01	1.496388E-04	1.805779E-07
5.800000E+01	1.496736E-04	1.631781E-07
6.000000E+01	1.497042E-04	1.478879E-07
6.200000E+01	1.497312E-04	1.344214E-07
6.400000E+01	1.497549E-04	1.225346E-07
6.600000E+01	1.497760E-04	1.120187E-07
6.800000E+01	1.497946E-04	1.026952E-07
7.000000E+01	1.498112E-04	9.441071E-08
7.200000E+01	1.498259E-04	8.703351E-08
7.400000E+01	1.498391E-04	8.045008E-08
7.600000E+01	1.498509E-04	7.456249E-08
7.800000E+01	1.498614E-04	6.928610E-08
8.000000E+01	1.498709E-04	6.454758E-08
8.200000E+01	1.498794E-04	6.028332E-08
8.400000E+01	1.498871E-04	5.643802E-08
8.600000E+01	1.498941E-04	5.296355E-08
8.800000E+01	1.499004E-04	4.981789E-08
9.000000E+01	1.499061E-04	4.696434E-08
9.200000E+01	1.499113E-04	4.437076E-08
9.400000E+01	1.499160E-04	4.200898E-08
9.600000E+01	1.499203E-04	3.985424E-08
9.800000E+01	1.499242E-04	3.788475E-08
