# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.464478E-16	1.445029E-24	6.861317E-37	1.869641E-45	2.277332E-26	9.310196E-14	1.410257E-14	6.771403E-07	1.499661E-03	4.192240E-16	9.556855E-23	1.782642E-11	2.029860E-19	3.088167E-27	5.940746E-35
2.000000E+00	2.265299E-15	2.237246E-22	1.341995E-33	4.120442E-41	3.581324E-24	1.158420E-12	2.574164E-14	8.316137E-07	1.499584E-03	1.285758E-16	5.131927E-24	4.222090E-12	1.158637E-20	3.491506E-29	1.406276E-37
4.000000E+00	7.749499E-15	1.718504E-21	2.901772E-32	2.227753E-39	2.796508E-23	3.210483E-12	4.671135E-14	1.018874E-06	1.499491E-03	1.779390E-16	5.539939E-24	4.505222E-12	1.313545E-20	3.534012E-29	1.335582E-37
6.000000E+00	7.692793E-15	1.127721E-21	1.567161E-32	8.764924E-40	1.867002E-23	2.600631E-12	8.430277E-14	1.245559E-06	1.499377E-03	8.463501E-16	7.010468E-23	1.652459E-11	1.719559E-19	1.419400E-27	1.720343E-35
8.000000E+00	2.184929E-14	6.146778E-21	2.026742E-31	2.373487E-38	1.036295E-22	6.071293E-12	1.513918E-13	1.519701E-06	1.499240E-03	1.402335E-15	1.074349E-22	2.114617E-11	2.676281E-19	2.363727E-27	3.187888E-35
1.000000E+01	6.157710E-14	3.346525E-20	2.618096E-30	6.401354E-37	5.753132E-22	1.416542E-11	2.706689E-13	1.851076E-06	1.499074E-03	2.332729E-15	1.665618E-22	2.723562E-11	4.122008E-19	3.921150E-27	5.893767E-35
1.200000E+01	1.538377E-13	1.451956E-19	2.408459E-29	1.095302E-35	2.550243E-21	2.950388E-11	4.820739E-13	2.251682E-06	1.498874E-03	4.358915E-15	3.288661E-22	3.952550E-11	7.882094E-19	9.111201E-27	1.713076E-34
1.400000E+01	3.563496E-13	5.489038E-19	1.805068E-28	1.422446E-34	9.877295E-21	5.736066E-11	8.559040E-13	2.736382E-06	1.498632E-03	8.745162E-15	7.591397E-22	6.178431E-11	1.712962E-18	2.599288E-26	6.567523E-34
1.600000E+01	6.246816E-13	1.203601E-18	5.990851E-28	6.217540E-34	2.227229E-20	8.493042E-11	1.516024E-12	3.323789E-06	1.498338E-03	2.307654E-14	3.085746E-21	1.274011E-10	6.361236E-18	1.679868E-25	7.514964E-33
1.800000E+01	1.555867E-12	5.390176E-18	5.823265E-27	1.134934E-32	1.030728E-19	1.797090E-10	2.681200E-12	4.037488E-06	1.497981E-03	4.265909E-14	6.279959E-21	1.844875E-10	1.147339E-17	3.729400E-25	2.074692E-32
