# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	3.168683E-16	6.765006E-24	6.950164E-36	4.097713E-44	6.742477E-26	1.273961E-13	5.640289E-15	4.282330E-07	5.997859E-04	7.749135E-17	5.163306E-24	5.210383E-12	1.734113E-20	7.711126E-29	4.335743E-37
2.000000E+00	1.091221E-15	5.191448E-23	1.500075E-34	2.218672E-42	5.255491E-25	3.528973E-13	1.029500E-14	5.259163E-07	5.997370E-04	1.067485E-16	5.593593E-24	5.542876E-12	1.996930E-20	7.900160E-29	4.177355E-37
4.000000E+00	3.739656E-15	4.001905E-22	3.260900E-33	1.208090E-40	4.118313E-24	9.797506E-13	1.868085E-14	6.443286E-07	5.996778E-04	1.474645E-16	6.016587E-24	5.903984E-12	2.255813E-20	7.953443E-29	3.939008E-37
6.000000E+00	7.679006E-15	1.123682E-21	1.558750E-32	8.702259E-40	1.176425E-23	1.641638E-12	3.371297E-14	7.876657E-07	5.996062E-04	3.390660E-16	1.779254E-23	1.046857E-11	6.901292E-20	3.608898E-28	2.771033E-36
8.000000E+00	2.174266E-14	6.086930E-21	1.997214E-31	2.327492E-38	6.489336E-23	3.820521E-12	6.053890E-14	9.610017E-07	5.995195E-04	5.635190E-16	2.743424E-23	1.343762E-11	1.080720E-19	6.065539E-28	5.198354E-36
1.000000E+01	6.457600E-14	3.680423E-20	3.019542E-30	7.742465E-37	4.000923E-22	9.393631E-12	1.082287E-13	1.170513E-06	5.994147E-04	8.894398E-16	3.829376E-23	1.642244E-11	1.498681E-19	8.596353E-28	7.791014E-36
1.200000E+01	1.806322E-13	2.001787E-19	3.898847E-29	2.081916E-35	2.223214E-21	2.190517E-11	1.927454E-13	1.423778E-06	5.992881E-04	1.484283E-15	6.030597E-23	2.128533E-11	2.285849E-19	1.422933E-27	1.440749E-35
1.400000E+01	3.662697E-13	5.798901E-19	1.960053E-28	1.587576E-34	6.597848E-21	3.727809E-11	3.421801E-13	1.730181E-06	5.991349E-04	3.401518E-15	1.816422E-22	3.800741E-11	6.482284E-19	6.050968E-27	9.405072E-35
1.600000E+01	7.060125E-13	1.537411E-18	8.648675E-28	1.014456E-33	1.798715E-20	6.068859E-11	6.060190E-13	2.101472E-06	5.989492E-04	8.162012E-15	6.105527E-22	7.127045E-11	1.990739E-18	2.940928E-26	7.359911E-34
1.800000E+01	1.557640E-12	5.402467E-18	5.843194E-27	1.140116E-32	6.531206E-20	1.137429E-10	1.071641E-12	2.552533E-06	5.987236E-04	1.703088E-14	1.583243E-21	1.165017E-10	4.575333E-18	9.391507E-26	3.299252E-33
2.000000E+01	3.120127E-12	1.581371E-17	3.014647E-26	8.906862E-32	1.987477E-19	1.945554E-10	1.893889E-12	3.102442E-06	5.984486E-04	3.895919E-14	5.037938E-21	2.091552E-10	1.253175E-17	3.961237E-25	2.148495E-32
2.200000E+01	6.547749E-12	5.126413E-17	1.822687E-25	8.554594E-31	6.747085E-19	3.501936E-10	3.348508E-12	3.775951E-06	5.981117E-04	8.468472E-14	1.477050E-20	3.571900E-10	3.078932E-17	1.440985E-24	1.150841E-31
2.400000E+01	1.335782E-11	1.582065E-16	1.030290E-24	7.467147E-30	2.199014E-18	6.149778E-10	5.929562E-12	4.605526E-06	5.976966E-04	1.885307E-13	4.629213E-20	6.250171E-10	7.899072E-17	5.674273E-24	6.862836E-31
2.600000E+01	2.699505E-11	4.817415E-16	5.750465E-24	6.365514E-29	7.138733E-18	1.072662E-09	1.052868E-11	5.634160E-06	5.971818E-04	4.219211E-13	1.491467E-19	1.099232E-09	2.042776E-16	2.291091E-23	4.238154E-30
2.800000E+01	5.450876E-11	1.469427E-15	3.244375E-23	5.463449E-28	2.345328E-17	1.872365E-09	1.876787E-11	6.919215E-06	5.965385E-04	9.412012E-13	4.848632E-19	1.925916E-09	5.247121E-16	9.260503E-23	2.625571E-29
3.000000E+01	1.095904E-10	4.448955E-15	1.826211E-22	4.636356E-27	7.730975E-17	3.255690E-09	3.362287E-11	8.537603E-06	5.957279E-04	2.100267E-12	1.599369E-18	3.372585E-09	1.351115E-15	3.790878E-22	1.657895E-28
