# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	5.997436E-16	2.423494E-23	4.712547E-35	5.258830E-43	4.927033E-26	4.918529E-14	2.346852E-16	8.735190E-08	2.495632E-05	1.703534E-18	1.223293E-26	5.615326E-13	2.014133E-22	9.652364E-32	5.849042E-41
2.000000E+00	1.633784E-15	1.163730E-22	5.034523E-34	1.114860E-41	2.402703E-25	1.077589E-13	4.282256E-16	1.072605E-07	2.494637E-05	2.965696E-18	2.116884E-26	7.550516E-13	3.705490E-22	1.996918E-31	1.438358E-40
4.000000E+00	7.177911E-15	1.474346E-21	2.305879E-32	1.639702E-39	3.093796E-24	3.834613E-13	7.767406E-16	1.313854E-07	2.493431E-05	3.194481E-18	1.384639E-26	6.272180E-13	2.545948E-22	9.536194E-32	5.017416E-41
6.000000E+00	1.467115E-14	4.101682E-21	1.087062E-31	1.159495E-38	8.754295E-24	6.394036E-13	1.401116E-15	1.605759E-07	2.491971E-05	7.375678E-18	4.129855E-26	1.117035E-12	7.857581E-22	4.384421E-31	3.592183E-40
8.000000E+00	3.978680E-14	2.038219E-20	1.223780E-30	2.609716E-37	4.428624E-23	1.424836E-12	2.514587E-15	1.958575E-07	2.490207E-05	1.279129E-17	6.935674E-26	1.496622E-12	1.340580E-21	8.379901E-31	7.998807E-40
1.000000E+01	9.197434E-14	7.466015E-20	8.724243E-30	3.186115E-36	1.653558E-22	2.725820E-12	4.492404E-15	2.384759E-07	2.488076E-05	2.592133E-17	1.596398E-25	2.349147E-12	3.066581E-21	2.516123E-30	3.262001E-39
1.200000E+01	1.744925E-13	1.868018E-19	3.514639E-29	1.812965E-35	4.225067E-22	4.309406E-12	7.993971E-15	2.899556E-07	2.485502E-05	6.372553E-17	5.458394E-25	4.487330E-12	1.015928E-20	1.333237E-29	2.845896E-38
1.400000E+01	3.616377E-13	5.653157E-19	1.886626E-28	1.508778E-34	1.309243E-21	7.492023E-12	1.417752E-14	3.521796E-07	2.482390E-05	1.427400E-16	1.571410E-24	7.835529E-12	2.755041E-20	5.301819E-29	1.698878E-37
1.600000E+01	7.460469E-13	1.716712E-18	1.020495E-27	1.264877E-33	4.085829E-21	1.304581E-11	2.507881E-14	4.274978E-07	2.478624E-05	3.196422E-16	4.603060E-24	1.372038E-11	7.377810E-20	2.098235E-28	1.010878E-36
1.800000E+01	1.524074E-12	5.172138E-18	5.473527E-27	1.044972E-32	1.271050E-20	2.262324E-11	4.428249E-14	5.188749E-07	2.474054E-05	7.192515E-16	1.389133E-23	2.420387E-11	1.974820E-19	8.421559E-28	6.146460E-36
2.000000E+01	3.103819E-12	1.564884E-17	2.967623E-26	8.722100E-32	3.994410E-20	3.930699E-11	7.811947E-14	6.300950E-07	2.468491E-05	1.615439E-15	4.264928E-23	4.270188E-11	5.223581E-19	3.371053E-27	3.732910E-35
2.200000E+01	6.328707E-12	4.789162E-17	1.645815E-25	7.466058E-31	1.278756E-19	6.866837E-11	1.378169E-13	7.660409E-07	2.461691E-05	3.606063E-15	1.320159E-22	7.497248E-11	1.356455E-18	1.332500E-26	2.233705E-34
2.400000E+01	1.279716E-11	1.452047E-16	9.059283E-25	6.290242E-30	4.089049E-19	1.193646E-10	2.433876E-13	9.330762E-07	2.453334E-05	8.077552E-15	4.194349E-22	1.321757E-10	3.532609E-18	5.366479E-26	1.372596E-33
2.600000E+01	2.577202E-11	4.390790E-16	5.003753E-24	5.287992E-29	1.316007E-18	2.071265E-10	4.307157E-13	1.139561E-06	2.443000E-05	1.807939E-14	1.353974E-21	2.328807E-10	9.168727E-18	2.178586E-25	8.537942E-33
2.800000E+01	5.168347E-11	1.321049E-15	2.765586E-23	4.415789E-28	4.255692E-18	3.583205E-10	7.645518E-13	1.396538E-06	2.430135E-05	4.043794E-14	4.434415E-21	4.099662E-10	2.377619E-17	8.932362E-25	5.390960E-32
3.000000E+01	1.032453E-10	3.948690E-15	1.527015E-22	3.652303E-27	1.381256E-17	6.174267E-10	1.362462E-12	1.718624E-06	2.414002E-05	9.033719E-14	1.469901E-20	7.206265E-10	6.168606E-17	3.698127E-24	3.455782E-31
3.200000E+01	2.055208E-10	1.170763E-14	8.406605E-22	2.982922E-26	4.492834E-17	1.058629E-09	2.439071E-12	2.125133E-06	2.393627E-05	2.014165E-13	4.919203E-20	1.263972E-09	1.602796E-16	1.544640E-23	2.247405E-30
