# temperature	SE	SE+SE
0.000000E+00	2.990307E-06	4.846657E-09
2.000000E+00	2.992337E-06	3.831482E-09
4.000000E+00	2.993914E-06	3.043191E-09
6.000000E+00	2.995143E-06	2.428533E-09
8.000000E+00	2.996106E-06	1.947238E-09
1.000000E+01	2.996862E-06	1.568768E-09
1.200000E+01	2.997460E-06	1.269885E-09
1.400000E+01	2.997934E-06	1.032845E-09
1.600000E+01	2.998312E-06	8.440538E-10
1.800000E+01	2.998614E-06	6.930532E-10
2.000000E+01	2.998856E-06	5.717709E-10
2.200000E+01	2.999052E-06	4.739512E-10
2.400000E+01	2.999211E-06	3.947284E-10
2.600000E+01	2.999339E-06	3.303033E-10
2.800000E+01	2.999445E-06	2.776987E-10
3.000000E+01	2.999531E-06	2.345724E-10
3.200000E+01	2.999602E-06	1.990754E-10
3.400000E+01	2.999661E-06	1.697423E-10
3.600000E+01	2.999709E-06	1.454077E-10
3.800000E+01	2.999750E-06	1.251416E-10
4.000000E+01	2.999784E-06	1.081989E-10
4.200000E+01	2.999812E-06	9.398079E-11
4.400000E+01	2.999836E-06	8.200418E-11
4.600000E+01	2.999856E-06	7.187820E-11
4.800000E+01	2.999873E-06	6.328539E-11
5.000000E+01	2.999888E-06	5.596710E-11
5.200000E+01	2.999901E-06	4.971192E-11
5.400000E+01	2.999911E-06	4.434643E-11
5.600000E+01	2.999921E-06	3.972800E-11
5.800000E+01	2.999929E-06	3.573888E-11
6.000000E+01	2.999935E-06	3.228159E-11
6.200000E+01	2.999941E-06	2.927519E-11
6.400000E+01	2.999947E-06	2.665223E-11
6.600000E+01	2.999951E-06	2.435640E-11
6.800000E+01	2.999955E-06	2.234047E-11
7.000000E+01	2.999959E-06	2.056478E-11
7.200000E+01	2.999962E-06	1.899588E-11
7.400000E+01	2.999965E-06	1.760551E-11
7.600000E+01	2.999967E-06	1.636971E-11
7.800000E+01	2.999969E-06	1.526814E-11
8.000000E+01	2.999971E-06	1.428342E-11
8.200000E+01	2.999973E-06	1.340073E-11
8.400000E+01	2.999975E-06	1.260737E-11
8.600000E+01	2.999976E-06	1.189242E-11
8.800000E+01	2.999978E-06	1.124648E-11
9.000000E+01	2.999979E-06	1.066142E-11
9.200000E+01	2.999980E-06	1.013023E-11
9.400000E+01	2.999981E-06	9.646801E-12
9.600000E+01	2.999982E-06	9.205832E-12
9.800000E+01	2.999982E-06	8.802696E-12
