# temperature	SE	SE+SE
0.000000E+00	2.686174E-05	6.156913E-05
2.000000E+00	3.120916E-05	5.939542E-05
4.000000E+00	3.603146E-05	5.698427E-05
6.000000E+00	4.132681E-05	5.433660E-05
8.000000E+00	4.707851E-05	5.146074E-05
1.000000E+01	5.325259E-05	4.837371E-05
1.200000E+01	5.979586E-05	4.510207E-05
1.400000E+01	6.663521E-05	4.168239E-05
1.600000E+01	7.367831E-05	3.816084E-05
1.800000E+01	8.081631E-05	3.459184E-05
2.000000E+01	8.792872E-05	3.103564E-05
2.200000E+01	9.489026E-05	2.755487E-05
2.400000E+01	1.015792E-04	2.421039E-05
2.600000E+01	1.078862E-04	2.105688E-05
2.800000E+01	1.137223E-04	1.813886E-05
3.000000E+01	1.190242E-04	1.548788E-05
3.200000E+01	1.237576E-04	1.312119E-05
3.400000E+01	1.279156E-04	1.104220E-05
3.600000E+01	1.315154E-04	9.242314E-06
3.800000E+01	1.345925E-04	7.703726E-06
4.000000E+01	1.371949E-04	6.402575E-06
4.200000E+01	1.393763E-04	5.311871E-06
4.400000E+01	1.411922E-04	4.403918E-06
4.600000E+01	1.426959E-04	3.652061E-06
4.800000E+01	1.439364E-04	3.031800E-06
5.000000E+01	1.449573E-04	2.521358E-06
5.200000E+01	1.457963E-04	2.101861E-06
5.400000E+01	1.464855E-04	1.757261E-06
5.600000E+01	1.470518E-04	1.474107E-06
5.800000E+01	1.475175E-04	1.241239E-06
6.000000E+01	1.479011E-04	1.049472E-06
6.200000E+01	1.482174E-04	8.912870E-07
6.400000E+01	1.484789E-04	7.605522E-07
6.600000E+01	1.486954E-04	6.522772E-07
6.800000E+01	1.488752E-04	5.624067E-07
7.000000E+01	1.490247E-04	4.876459E-07
7.200000E+01	1.491494E-04	4.253174E-07
7.400000E+01	1.492535E-04	3.732437E-07
7.600000E+01	1.493407E-04	3.296514E-07
7.800000E+01	1.494138E-04	2.930943E-07
8.000000E+01	1.494752E-04	2.623906E-07
8.200000E+01	1.495269E-04	2.365730E-07
8.400000E+01	1.495703E-04	2.148477E-07
8.600000E+01	1.496069E-04	1.965623E-07
8.800000E+01	1.496376E-04	1.811791E-07
9.000000E+01	1.496635E-04	1.682539E-07
9.200000E+01	1.496852E-04	1.574193E-07
9.400000E+01	1.497033E-04	1.483703E-07
9.600000E+01	1.497183E-04	1.408533E-07
9.800000E+01	1.497307E-04	1.346573E-07
