# temperature	SE	SE+SE
0.000000E+00	6.892548E-06	4.053726E-06
2.000000E+00	7.723938E-06	3.638031E-06
4.000000E+00	8.563062E-06	3.218469E-06
6.000000E+00	9.389841E-06	2.805080E-06
8.000000E+00	1.018394E-05	2.408031E-06
1.000000E+01	1.092676E-05	2.036622E-06
1.200000E+01	1.160335E-05	1.698325E-06
1.400000E+01	1.220381E-05	1.398093E-06
1.600000E+01	1.272383E-05	1.138084E-06
1.800000E+01	1.316430E-05	9.178491E-07
2.000000E+01	1.353026E-05	7.348713E-07
2.200000E+01	1.382944E-05	5.852807E-07
2.400000E+01	1.407089E-05	4.645533E-07
2.600000E+01	1.426385E-05	3.680743E-07
2.800000E+01	1.441696E-05	2.915187E-07
3.000000E+01	1.453788E-05	2.310592E-07
3.200000E+01	1.463311E-05	1.834437E-07
3.400000E+01	1.470802E-05	1.459881E-07
3.600000E+01	1.476696E-05	1.165224E-07
3.800000E+01	1.481336E-05	9.331816E-08
4.000000E+01	1.484998E-05	7.501196E-08
4.200000E+01	1.487893E-05	6.053593E-08
4.400000E+01	1.490189E-05	4.905694E-08
4.600000E+01	1.492015E-05	3.992652E-08
4.800000E+01	1.493472E-05	3.264025E-08
5.000000E+01	1.494639E-05	2.680569E-08
5.200000E+01	1.495577E-05	2.211711E-08
5.400000E+01	1.496333E-05	1.833596E-08
5.600000E+01	1.496945E-05	1.527566E-08
5.800000E+01	1.497442E-05	1.278993E-08
6.000000E+01	1.497847E-05	1.076374E-08
6.200000E+01	1.498179E-05	9.106391E-09
6.400000E+01	1.498451E-05	7.746126E-09
6.600000E+01	1.498675E-05	6.626004E-09
6.800000E+01	1.498860E-05	5.700696E-09
7.000000E+01	1.499013E-05	4.933997E-09
7.200000E+01	1.499141E-05	4.296898E-09
7.400000E+01	1.499247E-05	3.766081E-09
7.600000E+01	1.499335E-05	3.322739E-09
7.800000E+01	1.499410E-05	2.951661E-09
8.000000E+01	1.499472E-05	2.640503E-09
8.200000E+01	1.499524E-05	2.379215E-09
8.400000E+01	1.499568E-05	2.159595E-09
8.600000E+01	1.499605E-05	1.974926E-09
8.800000E+01	1.499636E-05	1.819693E-09
9.000000E+01	1.499662E-05	1.689352E-09
9.200000E+01	1.499684E-05	1.580156E-09
9.400000E+01	1.499702E-05	1.488999E-09
9.600000E+01	1.499717E-05	1.413306E-09
9.800000E+01	1.499730E-05	1.350935E-09
