# temperature	SE	SE+SE
0.000000E+00	1.005973E-04	8.497013E-04
2.000000E+00	1.183567E-04	8.408217E-04
4.000000E+00	1.386418E-04	8.306791E-04
6.000000E+00	1.616899E-04	8.191550E-04
8.000000E+00	1.877355E-04	8.061323E-04
1.000000E+01	2.170035E-04	7.914982E-04
1.200000E+01	2.497018E-04	7.751491E-04
1.400000E+01	2.860111E-04	7.569944E-04
1.600000E+01	3.260755E-04	7.369623E-04
1.800000E+01	3.699897E-04	7.150051E-04
2.000000E+01	4.177878E-04	6.911061E-04
2.200000E+01	4.694303E-04	6.652849E-04
2.400000E+01	5.247923E-04	6.376039E-04
2.600000E+01	5.836532E-04	6.081734E-04
2.800000E+01	6.456891E-04	5.771554E-04
3.000000E+01	7.104689E-04	5.447656E-04
3.200000E+01	7.774554E-04	5.112723E-04
3.400000E+01	8.460137E-04	4.769932E-04
3.600000E+01	9.154257E-04	4.422871E-04
3.800000E+01	9.849133E-04	4.075433E-04
4.000000E+01	1.053667E-03	3.731663E-04
4.200000E+01	1.120883E-03	3.395587E-04
4.400000E+01	1.185795E-03	3.071026E-04
4.600000E+01	1.247717E-03	2.761415E-04
4.800000E+01	1.306072E-03	2.469641E-04
5.000000E+01	1.360413E-03	2.197933E-04
5.200000E+01	1.410442E-03	1.947788E-04
5.400000E+01	1.456005E-03	1.719975E-04
5.600000E+01	1.497086E-03	1.514571E-04
5.800000E+01	1.533788E-03	1.331061E-04
6.000000E+01	1.566310E-03	1.168449E-04
6.200000E+01	1.594923E-03	1.025386E-04
6.400000E+01	1.619940E-03	9.003019E-05
6.600000E+01	1.641698E-03	7.915082E-05
6.800000E+01	1.660541E-03	6.972953E-05
7.000000E+01	1.676800E-03	6.159991E-05
7.200000E+01	1.690790E-03	5.460501E-05
7.400000E+01	1.702800E-03	4.860024E-05
7.600000E+01	1.713090E-03	4.345494E-05
7.800000E+01	1.721895E-03	3.905275E-05
8.000000E+01	1.729417E-03	3.529128E-05
8.200000E+01	1.735837E-03	3.208127E-05
8.400000E+01	1.741309E-03	2.934548E-05
8.600000E+01	1.745965E-03	2.701745E-05
8.800000E+01	1.749920E-03	2.504024E-05
9.000000E+01	1.753270E-03	2.336524E-05
9.200000E+01	1.756098E-03	2.195103E-05
9.400000E+01	1.758475E-03	2.076242E-05
9.600000E+01	1.760461E-03	1.976950E-05
9.800000E+01	1.762106E-03	1.894690E-05
