# temperature	SE	SE+SE
0.000000E+00	5.643683E-05	2.717816E-04
2.000000E+00	6.616009E-05	2.669200E-04
4.000000E+00	7.717350E-05	2.614132E-04
6.000000E+00	8.956548E-05	2.552173E-04
8.000000E+00	1.034113E-04	2.482943E-04
1.000000E+01	1.187677E-04	2.406161E-04
1.200000E+01	1.356666E-04	2.321667E-04
1.400000E+01	1.541086E-04	2.229457E-04
1.600000E+01	1.740570E-04	2.129715E-04
1.800000E+01	1.954310E-04	2.022845E-04
2.000000E+01	2.181018E-04	1.909491E-04
2.200000E+01	2.418891E-04	1.790555E-04
2.400000E+01	2.665612E-04	1.667194E-04
2.600000E+01	2.918388E-04	1.540806E-04
2.800000E+01	3.174022E-04	1.412989E-04
3.000000E+01	3.429038E-04	1.285481E-04
3.200000E+01	3.679842E-04	1.160079E-04
3.400000E+01	3.922910E-04	1.038545E-04
3.600000E+01	4.154992E-04	9.225038E-05
3.800000E+01	4.373300E-04	8.133499E-05
4.000000E+01	4.575654E-04	7.121729E-05
4.200000E+01	4.760578E-04	6.197111E-05
4.400000E+01	4.927321E-04	5.363394E-05
4.600000E+01	5.075818E-04	4.620908E-05
4.800000E+01	5.206592E-04	3.967039E-05
5.000000E+01	5.320625E-04	3.396876E-05
5.200000E+01	5.419217E-04	2.903916E-05
5.400000E+01	5.503853E-04	2.480737E-05
5.600000E+01	5.576086E-04	2.119568E-05
5.800000E+01	5.637453E-04	1.812734E-05
6.000000E+01	5.689407E-04	1.552967E-05
6.200000E+01	5.733280E-04	1.333599E-05
6.400000E+01	5.770268E-04	1.148660E-05
6.600000E+01	5.801420E-04	9.929000E-06
6.800000E+01	5.827646E-04	8.617714E-06
7.000000E+01	5.849724E-04	7.513785E-06
7.200000E+01	5.868318E-04	6.584117E-06
7.400000E+01	5.883984E-04	5.800780E-06
7.600000E+01	5.897194E-04	5.140311E-06
7.800000E+01	5.908339E-04	4.583072E-06
8.000000E+01	5.917747E-04	4.112659E-06
8.200000E+01	5.925692E-04	3.715395E-06
8.400000E+01	5.932402E-04	3.379880E-06
8.600000E+01	5.938068E-04	3.096617E-06
8.800000E+01	5.942846E-04	2.857691E-06
9.000000E+01	5.946870E-04	2.656503E-06
9.200000E+01	5.950249E-04	2.487544E-06
9.400000E+01	5.953076E-04	2.346212E-06
9.600000E+01	5.955427E-04	2.228657E-06
9.800000E+01	5.957367E-04	2.131655E-06
