# temperature	SE	SE+SE
0.000000E+00	1.313091E-04	9.345454E-06
2.000000E+00	1.345148E-04	7.742586E-06
4.000000E+00	1.372154E-04	6.392291E-06
6.000000E+00	1.394685E-04	5.265759E-06
8.000000E+00	1.413338E-04	4.333084E-06
1.000000E+01	1.428693E-04	3.565356E-06
1.200000E+01	1.441280E-04	2.935988E-06
1.400000E+01	1.451572E-04	2.421409E-06
1.600000E+01	1.459974E-04	2.001276E-06
1.800000E+01	1.466832E-04	1.658389E-06
2.000000E+01	1.472432E-04	1.378418E-06
2.200000E+01	1.477009E-04	1.149560E-06
2.400000E+01	1.480757E-04	9.621700E-07
2.600000E+01	1.483832E-04	8.084089E-07
2.800000E+01	1.486361E-04	6.819318E-07
3.000000E+01	1.488448E-04	5.776137E-07
3.200000E+01	1.490174E-04	4.913196E-07
3.400000E+01	1.491606E-04	4.197144E-07
3.600000E+01	1.492798E-04	3.601067E-07
3.800000E+01	1.493794E-04	3.103223E-07
4.000000E+01	1.494628E-04	2.686021E-07
4.200000E+01	1.495330E-04	2.335204E-07
4.400000E+01	1.495922E-04	2.039195E-07
4.600000E+01	1.496423E-04	1.788566E-07
4.800000E+01	1.496849E-04	1.575627E-07
5.000000E+01	1.497212E-04	1.394085E-07
5.200000E+01	1.497522E-04	1.238778E-07
5.400000E+01	1.497789E-04	1.105460E-07
5.600000E+01	1.498019E-04	9.906305E-08
5.800000E+01	1.498217E-04	8.913919E-08
6.000000E+01	1.498389E-04	8.053422E-08
6.200000E+01	1.498539E-04	7.304832E-08
6.400000E+01	1.498670E-04	6.651482E-08
6.600000E+01	1.498784E-04	6.079430E-08
6.800000E+01	1.498885E-04	5.576981E-08
7.000000E+01	1.498973E-04	5.134298E-08
7.200000E+01	1.499051E-04	4.743084E-08
7.400000E+01	1.499121E-04	4.396322E-08
7.600000E+01	1.499182E-04	4.088058E-08
7.800000E+01	1.499237E-04	3.813231E-08
8.000000E+01	1.499286E-04	3.567526E-08
8.200000E+01	1.499331E-04	3.347253E-08
8.400000E+01	1.499370E-04	3.149250E-08
8.600000E+01	1.499406E-04	2.970797E-08
8.800000E+01	1.499438E-04	2.809555E-08
9.000000E+01	1.499467E-04	2.663501E-08
9.200000E+01	1.499494E-04	2.530883E-08
9.400000E+01	1.499518E-04	2.410181E-08
9.600000E+01	1.499540E-04	2.300075E-08
9.800000E+01	1.499560E-04	2.199409E-08
