# temperature	SE	SE+SE
0.000000E+00	5.961475E-06	1.926275E-08
2.000000E+00	5.969503E-06	1.524832E-08
4.000000E+00	5.975753E-06	1.212372E-08
6.000000E+00	5.980634E-06	9.682853E-09
8.000000E+00	5.984462E-06	7.768822E-09
1.000000E+01	5.987476E-06	6.261995E-09
1.200000E+01	5.989858E-06	5.070964E-09
1.400000E+01	5.991749E-06	4.125706E-09
1.600000E+01	5.993255E-06	3.372423E-09
1.800000E+01	5.994461E-06	2.769655E-09
2.000000E+01	5.995429E-06	2.285342E-09
2.200000E+01	5.996211E-06	1.894608E-09
2.400000E+01	5.996844E-06	1.578083E-09
2.600000E+01	5.997359E-06	1.320632E-09
2.800000E+01	5.997779E-06	1.110384E-09
3.000000E+01	5.998124E-06	9.379964E-10
3.200000E+01	5.998408E-06	7.960903E-10
3.400000E+01	5.998642E-06	6.788155E-10
3.600000E+01	5.998837E-06	5.815183E-10
3.800000E+01	5.998999E-06	5.004831E-10
4.000000E+01	5.999135E-06	4.327333E-10
4.200000E+01	5.999248E-06	3.758761E-10
4.400000E+01	5.999344E-06	3.279809E-10
4.600000E+01	5.999425E-06	2.874852E-10
4.800000E+01	5.999494E-06	2.531202E-10
5.000000E+01	5.999552E-06	2.238517E-10
5.200000E+01	5.999602E-06	1.988345E-10
5.400000E+01	5.999645E-06	1.773753E-10
5.600000E+01	5.999682E-06	1.589036E-10
5.800000E+01	5.999714E-06	1.429487E-10
6.000000E+01	5.999742E-06	1.291208E-10
6.200000E+01	5.999766E-06	1.170962E-10
6.400000E+01	5.999787E-06	1.066052E-10
6.600000E+01	5.999805E-06	9.742243E-11
6.800000E+01	5.999821E-06	8.935922E-11
7.000000E+01	5.999835E-06	8.225685E-11
7.200000E+01	5.999848E-06	7.598158E-11
7.400000E+01	5.999859E-06	7.042038E-11
7.600000E+01	5.999869E-06	6.547743E-11
7.800000E+01	5.999878E-06	6.107130E-11
8.000000E+01	5.999886E-06	5.713259E-11
8.200000E+01	5.999893E-06	5.360197E-11
8.400000E+01	5.999899E-06	5.042864E-11
8.600000E+01	5.999905E-06	4.756893E-11
8.800000E+01	5.999910E-06	4.498523E-11
9.000000E+01	5.999915E-06	4.264508E-11
9.200000E+01	5.999919E-06	4.052037E-11
9.400000E+01	5.999923E-06	3.858671E-11
9.600000E+01	5.999926E-06	3.682287E-11
9.800000E+01	5.999930E-06	3.521037E-11
