# temperature	SE	SE+SE
0.000000E+00	9.285803E-04	4.357099E-04
2.000000E+00	9.876210E-04	4.061895E-04
4.000000E+00	1.046095E-03	3.769527E-04
6.000000E+00	1.103516E-03	3.482422E-04
8.000000E+00	1.159418E-03	3.202908E-04
1.000000E+01	1.213373E-03	2.933133E-04
1.200000E+01	1.265001E-03	2.674994E-04
1.400000E+01	1.313984E-03	2.430079E-04
1.600000E+01	1.360074E-03	2.199629E-04
1.800000E+01	1.403098E-03	1.984510E-04
2.000000E+01	1.442956E-03	1.785220E-04
2.200000E+01	1.479619E-03	1.601904E-04
2.400000E+01	1.513122E-03	1.434389E-04
2.600000E+01	1.543554E-03	1.282229E-04
2.800000E+01	1.571048E-03	1.144762E-04
3.000000E+01	1.595768E-03	1.021160E-04
3.200000E+01	1.617903E-03	9.104852E-05
3.400000E+01	1.637653E-03	8.117344E-05
3.600000E+01	1.655224E-03	7.238825E-05
3.800000E+01	1.670817E-03	6.459129E-05
4.000000E+01	1.684631E-03	5.768436E-05
4.200000E+01	1.696851E-03	5.157436E-05
4.400000E+01	1.707651E-03	4.617455E-05
4.600000E+01	1.717190E-03	4.140512E-05
4.800000E+01	1.725613E-03	3.719341E-05
5.000000E+01	1.733052E-03	3.347392E-05
5.200000E+01	1.739624E-03	3.018795E-05
5.400000E+01	1.745433E-03	2.728327E-05
5.600000E+01	1.750573E-03	2.471361E-05
5.800000E+01	1.755124E-03	2.243813E-05
6.000000E+01	1.759158E-03	2.042088E-05
6.200000E+01	1.762739E-03	1.863032E-05
6.400000E+01	1.765922E-03	1.703882E-05
6.600000E+01	1.768756E-03	1.562219E-05
6.800000E+01	1.771281E-03	1.435929E-05
7.000000E+01	1.773537E-03	1.323163E-05
7.200000E+01	1.775554E-03	1.222307E-05
7.400000E+01	1.777361E-03	1.131951E-05
7.600000E+01	1.778983E-03	1.050861E-05
7.800000E+01	1.780441E-03	9.779608E-06
8.000000E+01	1.781754E-03	9.123064E-06
8.200000E+01	1.782939E-03	8.530722E-06
8.400000E+01	1.784009E-03	7.995348E-06
8.600000E+01	1.784979E-03	7.510594E-06
8.800000E+01	1.785858E-03	7.070887E-06
9.000000E+01	1.786657E-03	6.671328E-06
9.200000E+01	1.787385E-03	6.307605E-06
9.400000E+01	1.788048E-03	5.975919E-06
9.600000E+01	1.788654E-03	5.672917E-06
9.800000E+01	1.789209E-03	5.395637E-06
