# temperature	SE	SE+SE
0.000000E+00	5.653520E-05	1.732402E-06
2.000000E+00	5.719994E-05	1.400029E-06
4.000000E+00	5.773649E-05	1.131753E-06
6.000000E+00	5.816807E-05	9.159636E-07
8.000000E+00	5.851454E-05	7.427325E-07
1.000000E+01	5.879247E-05	6.037658E-07
1.200000E+01	5.901549E-05	4.922543E-07
1.400000E+01	5.919465E-05	4.026762E-07
1.600000E+01	5.933881E-05	3.305934E-07
1.800000E+01	5.945508E-05	2.724604E-07
2.000000E+01	5.954909E-05	2.254556E-07
2.200000E+01	5.962532E-05	1.873385E-07
2.400000E+01	5.968734E-05	1.563323E-07
2.600000E+01	5.973795E-05	1.310275E-07
2.800000E+01	5.977939E-05	1.103050E-07
3.000000E+01	5.981345E-05	9.327558E-08
3.200000E+01	5.984154E-05	7.923113E-08
3.400000E+01	5.986479E-05	6.760654E-08
3.600000E+01	5.988410E-05	5.794985E-08
3.800000E+01	5.990020E-05	4.989860E-08
4.000000E+01	5.991368E-05	4.316136E-08
4.200000E+01	5.992499E-05	3.750309E-08
4.400000E+01	5.993453E-05	3.273371E-08
4.600000E+01	5.994260E-05	2.869905E-08
4.800000E+01	5.994945E-05	2.527365E-08
5.000000E+01	5.995529E-05	2.235516E-08
5.200000E+01	5.996028E-05	1.985976E-08
5.400000E+01	5.996456E-05	1.771867E-08
5.600000E+01	5.996825E-05	1.587523E-08
5.800000E+01	5.997143E-05	1.428262E-08
6.000000E+01	5.997420E-05	1.290209E-08
6.200000E+01	5.997660E-05	1.170140E-08
6.400000E+01	5.997869E-05	1.065370E-08
6.600000E+01	5.998053E-05	9.736553E-09
6.800000E+01	5.998214E-05	8.931134E-09
7.000000E+01	5.998356E-05	8.221628E-09
7.200000E+01	5.998481E-05	7.594696E-09
7.400000E+01	5.998592E-05	7.039064E-09
7.600000E+01	5.998691E-05	6.545172E-09
7.800000E+01	5.998779E-05	6.104893E-09
8.000000E+01	5.998858E-05	5.711301E-09
8.200000E+01	5.998928E-05	5.358474E-09
8.400000E+01	5.998992E-05	5.041339E-09
8.600000E+01	5.999049E-05	4.755536E-09
8.800000E+01	5.999101E-05	4.497309E-09
9.000000E+01	5.999147E-05	4.263417E-09
9.200000E+01	5.999190E-05	4.051052E-09
9.400000E+01	5.999228E-05	3.857778E-09
9.600000E+01	5.999264E-05	3.681474E-09
9.800000E+01	5.999296E-05	3.520293E-09
