# temperature	SE	SE+SE
0.000000E+00	1.604819E-05	2.197591E-05
2.000000E+00	1.845625E-05	2.077188E-05
4.000000E+00	2.106111E-05	1.946945E-05
6.000000E+00	2.383912E-05	1.808044E-05
8.000000E+00	2.675623E-05	1.662189E-05
1.000000E+01	2.976822E-05	1.511589E-05
1.200000E+01	3.282208E-05	1.358896E-05
1.400000E+01	3.585862E-05	1.207069E-05
1.600000E+01	3.881641E-05	1.059179E-05
1.800000E+01	4.163653E-05	9.181734E-06
2.000000E+01	4.426747E-05	7.866265E-06
2.200000E+01	4.666940E-05	6.665298E-06
2.400000E+01	4.881689E-05	5.591553E-06
2.600000E+01	5.069961E-05	4.650194E-06
2.800000E+01	5.232105E-05	3.839474E-06
3.000000E+01	5.369578E-05	3.152109E-06
3.200000E+01	5.484595E-05	2.577024E-06
3.400000E+01	5.579783E-05	2.101084E-06
3.600000E+01	5.657889E-05	1.710553E-06
3.800000E+01	5.721568E-05	1.392159E-06
4.000000E+01	5.773249E-05	1.133756E-06
4.200000E+01	5.815069E-05	9.246548E-07
4.400000E+01	5.848856E-05	7.557182E-07
4.600000E+01	5.876140E-05	6.192978E-07
4.800000E+01	5.898182E-05	5.090913E-07
5.000000E+01	5.916007E-05	4.199637E-07
5.200000E+01	5.930447E-05	3.477650E-07
5.400000E+01	5.942168E-05	2.891592E-07
5.600000E+01	5.951705E-05	2.414744E-07
5.800000E+01	5.959485E-05	2.025749E-07
6.000000E+01	5.965849E-05	1.707547E-07
6.200000E+01	5.971070E-05	1.446516E-07
6.400000E+01	5.975365E-05	1.231767E-07
6.600000E+01	5.978908E-05	1.054583E-07
6.800000E+01	5.981840E-05	9.079783E-08
7.000000E+01	5.984273E-05	7.863408E-08
7.200000E+01	5.986297E-05	6.851519E-08
7.400000E+01	5.987985E-05	6.007651E-08
7.600000E+01	5.989395E-05	5.302304E-08
7.800000E+01	5.990577E-05	4.711543E-08
8.000000E+01	5.991568E-05	4.215906E-08
8.200000E+01	5.992401E-05	3.799518E-08
8.400000E+01	5.993101E-05	3.449398E-08
8.600000E+01	5.993690E-05	3.154901E-08
8.800000E+01	5.994185E-05	2.907279E-08
9.000000E+01	5.994601E-05	2.699318E-08
9.200000E+01	5.994950E-05	2.525059E-08
9.400000E+01	5.995241E-05	2.379565E-08
9.600000E+01	5.995483E-05	2.258737E-08
9.800000E+01	5.995682E-05	2.159163E-08
