# temperature	SE	SE+SE
0.000000E+00	2.374073E-06	2.988130E-04
2.000000E+00	3.107400E-06	2.984463E-04
4.000000E+00	4.050568E-06	2.979747E-04
6.000000E+00	5.257964E-06	2.973710E-04
8.000000E+00	6.796169E-06	2.966019E-04
1.000000E+01	8.746051E-06	2.956270E-04
1.200000E+01	1.120495E-05	2.943975E-04
1.400000E+01	1.428891E-05	2.928555E-04
1.600000E+01	1.813464E-05	2.909327E-04
1.800000E+01	2.290123E-05	2.885494E-04
2.000000E+01	2.877091E-05	2.856145E-04
2.200000E+01	3.594873E-05	2.820256E-04
2.400000E+01	4.466032E-05	2.776698E-04
2.600000E+01	5.514711E-05	2.724264E-04
2.800000E+01	6.765827E-05	2.661709E-04
3.000000E+01	8.243832E-05	2.587808E-04
3.200000E+01	9.971000E-05	2.501450E-04
3.400000E+01	1.196518E-04	2.401741E-04
3.600000E+01	1.423709E-04	2.288146E-04
3.800000E+01	1.678717E-04	2.160641E-04
4.000000E+01	1.960257E-04	2.019871E-04
4.200000E+01	2.265437E-04	1.867281E-04
4.400000E+01	2.589603E-04	1.705199E-04
4.600000E+01	2.926365E-04	1.536817E-04
4.800000E+01	3.267880E-04	1.366060E-04
5.000000E+01	3.605409E-04	1.197295E-04
5.200000E+01	3.930130E-04	1.034935E-04
5.400000E+01	4.234053E-04	8.829737E-05
5.600000E+01	4.510871E-04	7.445647E-05
5.800000E+01	4.756526E-04	6.217368E-05
6.000000E+01	4.969379E-04	5.153104E-05
6.200000E+01	5.149970E-04	4.250150E-05
6.400000E+01	5.300504E-04	3.497482E-05
6.600000E+01	5.424223E-04	2.878883E-05
6.800000E+01	5.524830E-04	2.375848E-05
7.000000E+01	5.606037E-04	1.969814E-05
7.200000E+01	5.671282E-04	1.643589E-05
7.400000E+01	5.723583E-04	1.382087E-05
7.600000E+01	5.765490E-04	1.172552E-05
7.800000E+01	5.799103E-04	1.004486E-05
8.000000E+01	5.826120E-04	8.693997E-06
8.200000E+01	5.847897E-04	7.605152E-06
8.400000E+01	5.865507E-04	6.724642E-06
8.600000E+01	5.879797E-04	6.010151E-06
8.800000E+01	5.891432E-04	5.428394E-06
9.000000E+01	5.900936E-04	4.953206E-06
9.200000E+01	5.908720E-04	4.564000E-06
9.400000E+01	5.915109E-04	4.244545E-06
9.600000E+01	5.920360E-04	3.982012E-06
9.800000E+01	5.924676E-04	3.766225E-06
