# temperature	SE	SE+SE
0.000000E+00	2.192650E-06	4.036751E-07
2.000000E+00	2.341713E-06	3.291436E-07
4.000000E+00	2.471883E-06	2.640587E-07
6.000000E+00	2.582170E-06	2.089151E-07
8.000000E+00	2.673125E-06	1.634377E-07
1.000000E+01	2.746437E-06	1.267815E-07
1.200000E+01	2.804446E-06	9.777691E-08
1.400000E+01	2.849701E-06	7.514939E-08
1.600000E+01	2.884648E-06	5.767594E-08
1.800000E+01	2.911452E-06	4.427404E-08
2.000000E+01	2.931928E-06	3.403609E-08
2.200000E+01	2.947542E-06	2.622922E-08
2.400000E+01	2.959447E-06	2.027669E-08
2.600000E+01	2.968535E-06	1.573265E-08
2.800000E+01	2.975487E-06	1.225637E-08
3.000000E+01	2.980821E-06	9.589399E-09
3.200000E+01	2.984927E-06	7.536483E-09
3.400000E+01	2.988099E-06	5.950418E-09
3.600000E+01	2.990560E-06	4.720228E-09
3.800000E+01	2.992476E-06	3.762175E-09
4.000000E+01	2.993974E-06	3.012946E-09
4.200000E+01	2.995151E-06	2.424555E-09
4.400000E+01	2.996079E-06	1.960518E-09
4.600000E+01	2.996814E-06	1.593012E-09
4.800000E+01	2.997399E-06	1.300735E-09
5.000000E+01	2.997865E-06	1.067325E-09
5.200000E+01	2.998240E-06	8.801644E-10
5.400000E+01	2.998541E-06	7.294848E-10
5.600000E+01	2.998785E-06	6.076968E-10
5.800000E+01	2.998982E-06	5.088800E-10
6.000000E+01	2.999143E-06	4.283990E-10
6.200000E+01	2.999275E-06	3.626109E-10
6.400000E+01	2.999383E-06	3.086415E-10
6.600000E+01	2.999472E-06	2.642154E-10
6.800000E+01	2.999545E-06	2.275246E-10
7.000000E+01	2.999606E-06	1.971269E-10
7.200000E+01	2.999656E-06	1.718684E-10
7.400000E+01	2.999698E-06	1.508227E-10
7.600000E+01	2.999734E-06	1.332429E-10
7.800000E+01	2.999763E-06	1.185257E-10
8.000000E+01	2.999788E-06	1.061815E-10
8.200000E+01	2.999808E-06	9.581212E-11
8.400000E+01	2.999826E-06	8.709268E-11
8.600000E+01	2.999840E-06	7.975715E-11
8.800000E+01	2.999853E-06	7.358720E-11
9.000000E+01	2.999863E-06	6.840309E-11
9.200000E+01	2.999872E-06	6.405646E-11
9.400000E+01	2.999879E-06	6.042449E-11
9.600000E+01	2.999885E-06	5.740532E-11
9.800000E+01	2.999890E-06	5.491422E-11
