# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	4.718385E-16	1.500022E-23	2.294769E-35	2.014653E-43	1.220635E-25	1.548844E-13	3.759891E-15	3.496368E-07	3.998252E-04	3.469065E-17	1.267387E-24	2.856880E-12	5.213412E-21	1.271114E-29	3.918797E-38
2.000000E+00	9.851096E-16	4.230892E-23	1.103642E-34	1.473601E-42	3.496952E-25	2.601076E-13	6.862654E-15	4.293877E-07	3.997853E-04	7.882358E-17	3.735479E-24	5.012985E-12	1.633373E-20	5.844126E-29	2.794772E-37
4.000000E+00	3.376938E-15	3.263244E-22	2.401109E-33	8.032767E-41	2.741766E-24	7.223291E-13	1.245240E-14	5.260604E-07	3.997370E-04	1.088560E-16	4.015613E-24	5.338041E-12	1.844066E-20	5.878484E-29	2.632290E-37
6.000000E+00	6.951445E-15	9.208391E-22	1.156344E-32	5.844031E-40	7.870944E-24	1.213305E-12	2.247200E-14	6.430789E-07	3.996785E-04	2.496656E-16	1.181584E-23	9.441469E-12	5.613514E-20	2.647471E-28	1.833371E-36
8.000000E+00	2.340660E-14	7.054226E-21	2.491731E-31	3.126011E-38	6.139975E-23	3.357867E-12	4.035200E-14	7.845840E-07	3.996077E-04	3.489101E-16	1.288213E-23	1.019089E-11	6.215737E-20	2.645688E-28	1.719589E-36
1.000000E+01	5.221366E-14	2.406156E-20	1.596174E-30	3.309265E-37	2.135468E-22	6.200880E-12	7.213667E-14	9.556152E-07	3.995222E-04	7.331908E-16	3.187294E-23	1.658178E-11	1.527906E-19	8.849021E-28	8.097830E-36
1.200000E+01	1.468106E-13	1.322337E-19	2.093257E-29	9.084722E-36	1.198953E-21	1.453467E-11	1.284627E-13	1.162355E-06	3.994188E-04	1.217159E-15	4.967357E-23	2.138034E-11	2.306302E-19	1.442074E-27	1.466647E-35
1.400000E+01	4.155136E-13	7.463012E-19	2.861676E-28	2.629490E-34	6.931938E-21	3.452406E-11	2.280461E-13	1.412458E-06	3.992937E-04	1.998281E-15	7.678921E-23	2.735067E-11	3.356816E-19	2.254883E-27	2.522092E-35
1.600000E+01	7.605377E-13	1.784049E-18	1.081122E-27	1.366051E-33	1.703915E-20	5.336841E-11	4.038535E-13	1.715507E-06	3.991422E-04	5.049246E-15	2.862285E-22	5.400948E-11	1.143234E-18	1.279869E-26	2.427249E-34
1.800000E+01	1.517144E-12	5.125208E-18	5.399200E-27	1.026095E-32	5.057818E-20	9.043459E-11	7.140854E-13	2.083635E-06	3.989581E-04	1.165140E-14	9.077780E-22	9.763897E-11	3.213691E-18	5.528503E-26	1.627715E-33
2.000000E+01	3.198828E-12	1.662153E-17	3.248570E-26	9.840091E-32	1.705168E-19	1.628133E-10	1.261858E-12	2.532396E-06	3.987336E-04	2.531905E-14	2.606752E-21	1.665245E-10	7.943842E-18	1.999213E-25	8.633205E-33
2.200000E+01	6.458440E-12	4.987521E-17	1.749117E-25	8.097327E-31	5.357817E-19	2.819319E-10	2.230758E-12	3.081959E-06	3.984587E-04	5.719664E-14	8.255166E-21	2.955726E-10	2.108288E-17	8.164965E-25	5.396040E-32
2.400000E+01	1.329218E-11	1.566554E-16	1.015175E-24	7.321448E-30	1.777116E-18	4.994438E-10	3.949626E-12	3.758771E-06	3.981201E-04	1.261987E-13	2.541476E-20	5.126229E-10	5.313593E-17	3.130607E-24	3.105474E-31
2.600000E+01	2.689386E-11	4.781368E-16	5.686042E-24	6.270609E-29	5.782077E-18	8.720804E-10	7.011695E-12	4.597840E-06	3.977002E-04	2.820405E-13	8.166754E-20	9.004197E-10	1.370667E-16	1.259241E-23	1.908090E-30
2.800000E+01	5.433308E-11	1.459971E-15	3.213107E-23	5.393354E-28	1.901392E-17	1.522862E-09	1.249566E-11	5.645844E-06	3.971755E-04	6.286783E-13	2.651180E-19	1.576563E-09	3.516163E-16	5.079916E-23	1.179016E-29
3.000000E+01	1.093359E-10	4.428313E-15	1.813515E-22	4.593432E-27	6.277983E-17	2.649957E-09	2.237928E-11	6.965329E-06	3.965146E-04	1.401185E-12	8.725399E-19	2.757899E-09	9.034901E-16	2.072938E-22	7.413427E-29
3.200000E+01	2.193692E-10	1.333856E-14	1.022305E-21	3.871877E-26	2.081140E-16	4.594146E-09	4.031871E-11	8.640270E-06	3.956751E-04	3.119302E-12	2.901873E-18	4.814581E-09	2.325524E-15	8.536721E-22	4.731145E-28
3.400000E+01	4.395971E-10	3.994728E-14	5.767374E-21	3.238045E-25	6.934500E-16	7.939465E-09	7.312419E-11	1.078330E-05	3.946001E-04	6.922443E-12	9.706537E-18	8.372208E-09	5.984902E-15	3.529728E-21	3.044925E-27
