# temperature	SE	SE+SE
0.000000E+00	1.615787E-05	2.192106E-05
2.000000E+00	1.857599E-05	2.071200E-05
4.000000E+00	2.119013E-05	1.940493E-05
6.000000E+00	2.397617E-05	1.801192E-05
8.000000E+00	2.689955E-05	1.655022E-05
1.000000E+01	2.991559E-05	1.504221E-05
1.200000E+01	3.297085E-05	1.351457E-05
1.400000E+01	3.600591E-05	1.199705E-05
1.600000E+01	3.895927E-05	1.052036E-05
1.800000E+01	4.177219E-05	9.113904E-06
2.000000E+01	4.439358E-05	7.803212E-06
2.200000E+01	4.678419E-05	6.607904E-06
2.400000E+01	4.891931E-05	5.540344E-06
2.600000E+01	5.078931E-05	4.605346E-06
2.800000E+01	5.239831E-05	3.800846E-06
3.000000E+01	5.376136E-05	3.119320E-06
3.200000E+01	5.490093E-05	2.549534E-06
3.400000E+01	5.584346E-05	2.078270E-06
3.600000E+01	5.661644E-05	1.691778E-06
3.800000E+01	5.724638E-05	1.376809E-06
4.000000E+01	5.775745E-05	1.121273E-06
4.200000E+01	5.817091E-05	9.145474E-07
4.400000E+01	5.850487E-05	7.475642E-07
4.600000E+01	5.877452E-05	6.127418E-07
4.800000E+01	5.899232E-05	5.038379E-07
5.000000E+01	5.916846E-05	4.157699E-07
5.200000E+01	5.931114E-05	3.444321E-07
5.400000E+01	5.942695E-05	2.865254E-07
5.600000E+01	5.952118E-05	2.394085E-07
5.800000E+01	5.959806E-05	2.009703E-07
6.000000E+01	5.966095E-05	1.695253E-07
6.200000E+01	5.971255E-05	1.437274E-07
6.400000E+01	5.975500E-05	1.225008E-07
6.600000E+01	5.979003E-05	1.049848E-07
6.800000E+01	5.981902E-05	9.048907E-08
7.000000E+01	5.984308E-05	7.845947E-08
7.200000E+01	5.986310E-05	6.844970E-08
7.400000E+01	5.987980E-05	6.009967E-08
7.600000E+01	5.989376E-05	5.311803E-08
7.800000E+01	5.990546E-05	4.726845E-08
8.000000E+01	5.991528E-05	4.235873E-08
8.200000E+01	5.992354E-05	3.823211E-08
8.400000E+01	5.993048E-05	3.476042E-08
8.600000E+01	5.993632E-05	3.183857E-08
8.800000E+01	5.994124E-05	2.938014E-08
9.000000E+01	5.994537E-05	2.731393E-08
9.200000E+01	5.994884E-05	2.558109E-08
9.400000E+01	5.995173E-05	2.413287E-08
9.600000E+01	5.995414E-05	2.292880E-08
9.800000E+01	5.995613E-05	2.193518E-08
