# temperature	SE	SE+SE
0.000000E+00	9.981274E-05	8.500936E-04
2.000000E+00	1.174556E-04	8.412722E-04
4.000000E+00	1.376118E-04	8.311941E-04
6.000000E+00	1.605181E-04	8.197410E-04
8.000000E+00	1.864088E-04	8.067956E-04
1.000000E+01	2.155092E-04	7.922454E-04
1.200000E+01	2.480275E-04	7.759862E-04
1.400000E+01	2.841458E-04	7.579271E-04
1.600000E+01	3.240093E-04	7.379953E-04
1.800000E+01	3.677154E-04	7.161423E-04
2.000000E+01	4.153011E-04	6.923494E-04
2.200000E+01	4.667307E-04	6.666346E-04
2.400000E+01	5.218841E-04	6.390580E-04
2.600000E+01	5.805462E-04	6.097269E-04
2.800000E+01	6.423992E-04	5.788004E-04
3.000000E+01	7.070187E-04	5.464906E-04
3.200000E+01	7.738746E-04	5.130627E-04
3.400000E+01	8.423385E-04	4.788307E-04
3.600000E+01	9.116987E-04	4.441507E-04
3.800000E+01	9.811816E-04	4.094092E-04
4.000000E+01	1.049981E-03	3.750094E-04
4.200000E+01	1.117293E-03	3.413534E-04
4.400000E+01	1.182352E-03	3.088242E-04
4.600000E+01	1.244466E-03	2.777672E-04
4.800000E+01	1.303051E-03	2.484746E-04
5.000000E+01	1.357654E-03	2.211731E-04
5.200000E+01	1.407965E-03	1.960175E-04
5.400000E+01	1.453822E-03	1.730890E-04
5.600000E+01	1.495199E-03	1.524005E-04
5.800000E+01	1.532192E-03	1.339042E-04
6.000000E+01	1.564992E-03	1.175040E-04
6.200000E+01	1.593865E-03	1.030676E-04
6.400000E+01	1.619121E-03	9.043951E-05
6.600000E+01	1.641096E-03	7.945200E-05
6.800000E+01	1.660131E-03	6.993437E-05
7.000000E+01	1.676560E-03	6.172003E-05
7.200000E+01	1.690697E-03	5.465148E-05
7.400000E+01	1.702833E-03	4.858337E-05
7.600000E+01	1.713232E-03	4.338413E-05
7.800000E+01	1.722127E-03	3.893645E-05
8.000000E+01	1.729726E-03	3.513699E-05
8.200000E+01	1.736209E-03	3.189559E-05
8.400000E+01	1.741732E-03	2.913416E-05
8.600000E+01	1.746429E-03	2.678546E-05
8.800000E+01	1.750416E-03	2.479185E-05
9.000000E+01	1.753792E-03	2.310412E-05
9.200000E+01	1.756639E-03	2.168032E-05
9.400000E+01	1.759030E-03	2.048477E-05
9.600000E+01	1.761026E-03	1.948717E-05
9.800000E+01	1.762676E-03	1.866180E-05
