# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	3.338639E-16	7.510169E-24	8.129566E-36	5.050154E-44	8.368820E-26	1.500756E-13	7.050626E-15	4.787881E-07	7.497606E-04	9.193669E-17	6.500337E-24	5.528943E-12	1.952641E-20	9.213721E-29	5.497348E-37
2.000000E+00	7.003953E-16	2.138697E-23	3.966469E-35	3.765430E-43	2.420690E-25	2.532467E-13	1.286934E-14	5.880059E-07	7.497060E-04	2.079034E-16	1.897690E-23	9.655391E-12	6.059434E-20	4.175802E-28	3.846272E-36
4.000000E+00	3.955524E-15	4.477251E-22	3.858820E-33	1.512129E-40	5.151472E-24	1.158658E-12	2.335239E-14	7.204018E-07	7.496398E-04	1.742809E-16	7.516358E-24	6.240799E-12	2.520536E-20	9.393773E-29	4.917753E-37
6.000000E+00	8.125716E-15	1.258221E-21	1.846913E-32	1.091085E-39	1.472813E-23	1.942245E-12	4.214413E-14	8.806675E-07	7.495597E-04	4.005601E-16	2.220929E-23	1.106116E-11	7.704727E-20	4.257110E-28	3.453785E-36
8.000000E+00	1.565668E-14	3.156256E-21	7.457364E-32	6.258007E-39	3.762249E-23	3.075976E-12	7.568002E-14	1.074478E-06	7.494628E-04	9.782917E-16	7.395017E-23	2.086454E-11	2.605470E-19	2.270537E-27	3.021423E-35
1.000000E+01	4.542197E-14	1.820906E-20	1.050814E-30	1.895216E-37	2.213234E-22	7.387641E-12	1.352999E-13	1.308741E-06	7.493456E-04	1.580798E-15	1.081858E-22	2.610478E-11	3.786817E-19	3.452723E-27	4.974208E-35
1.200000E+01	1.357848E-13	1.131175E-19	1.656167E-29	6.647941E-36	1.404674E-21	1.841132E-11	2.409620E-13	1.591932E-06	7.492040E-04	2.468454E-15	1.491746E-22	3.165968E-11	5.057081E-19	4.682342E-27	7.051689E-35
1.400000E+01	3.200601E-13	4.427991E-19	1.307854E-28	9.256711E-35	5.633151E-21	3.642271E-11	4.277903E-13	1.934548E-06	7.490327E-04	4.866520E-15	3.325217E-22	4.863242E-11	1.061312E-18	1.267645E-26	2.521114E-34
1.600000E+01	7.311107E-13	1.648662E-18	9.604214E-28	1.166585E-33	2.156747E-20	7.027049E-11	7.576639E-13	2.349734E-06	7.488251E-04	9.854098E-15	7.959160E-22	7.695449E-11	2.320936E-18	3.702181E-26	1.000392E-33
1.800000E+01	1.561914E-12	5.432152E-18	5.891420E-27	1.152679E-32	7.343058E-20	1.275317E-10	1.339852E-12	2.854139E-06	7.485728E-04	2.123512E-14	2.201301E-21	1.299111E-10	5.689192E-18	1.302198E-25	5.101187E-33
