# temperature	SE	SE+SE
0.000000E+00	5.964052E-06	1.797386E-08
2.000000E+00	5.970313E-06	1.484370E-08
4.000000E+00	5.975402E-06	1.229926E-08
6.000000E+00	5.979550E-06	1.022496E-08
8.000000E+00	5.982942E-06	8.528915E-09
1.000000E+01	5.985724E-06	7.137996E-09
1.200000E+01	5.988012E-06	5.993857E-09
1.400000E+01	5.989900E-06	5.049861E-09
1.600000E+01	5.991463E-06	4.268643E-09
1.800000E+01	5.992760E-06	3.620186E-09
2.000000E+01	5.993839E-06	3.080320E-09
2.200000E+01	5.994741E-06	2.629526E-09
2.400000E+01	5.995496E-06	2.252004E-09
2.600000E+01	5.996130E-06	1.934925E-09
2.800000E+01	5.996664E-06	1.667847E-09
3.000000E+01	5.997116E-06	1.442246E-09
3.200000E+01	5.997498E-06	1.251146E-09
3.400000E+01	5.997822E-06	1.088823E-09
3.600000E+01	5.998099E-06	9.505654E-10
3.800000E+01	5.998335E-06	8.324870E-10
4.000000E+01	5.998537E-06	7.313732E-10
4.200000E+01	5.998711E-06	6.445582E-10
4.400000E+01	5.998860E-06	5.698257E-10
4.600000E+01	5.998989E-06	5.053283E-10
4.800000E+01	5.999101E-06	4.495225E-10
5.000000E+01	5.999198E-06	4.011156E-10
5.200000E+01	5.999282E-06	3.590222E-10
5.400000E+01	5.999355E-06	3.223288E-10
5.600000E+01	5.999419E-06	2.902648E-10
5.800000E+01	5.999476E-06	2.621789E-10
6.000000E+01	5.999525E-06	2.375190E-10
6.200000E+01	5.999568E-06	2.158163E-10
6.400000E+01	5.999607E-06	1.966717E-10
6.600000E+01	5.999641E-06	1.797450E-10
6.800000E+01	5.999671E-06	1.647451E-10
7.000000E+01	5.999697E-06	1.514229E-10
7.200000E+01	5.999721E-06	1.395644E-10
7.400000E+01	5.999742E-06	1.289856E-10
7.600000E+01	5.999761E-06	1.195280E-10
7.800000E+01	5.999778E-06	1.110546E-10
8.000000E+01	5.999793E-06	1.034470E-10
8.200000E+01	5.999807E-06	9.660233E-11
8.400000E+01	5.999819E-06	9.043144E-11
8.600000E+01	5.999830E-06	8.485669E-11
8.800000E+01	5.999840E-06	7.981037E-11
9.000000E+01	5.999850E-06	7.523337E-11
9.200000E+01	5.999858E-06	7.107393E-11
9.400000E+01	5.999865E-06	6.728671E-11
9.600000E+01	5.999872E-06	6.383189E-11
9.800000E+01	5.999879E-06	6.067443E-11
