# temperature	SE	SE+SE
0.000000E+00	4.141063E-04	9.294683E-05
2.000000E+00	4.367525E-04	8.162375E-05
4.000000E+00	4.577328E-04	7.113360E-05
6.000000E+00	4.768747E-04	6.156266E-05
8.000000E+00	4.940883E-04	5.295586E-05
1.000000E+01	5.093623E-04	4.531884E-05
1.200000E+01	5.227532E-04	3.862342E-05
1.400000E+01	5.343697E-04	3.281517E-05
1.600000E+01	5.443566E-04	2.782169E-05
1.800000E+01	5.528789E-04	2.356055E-05
2.000000E+01	5.601081E-04	1.994594E-05
2.200000E+01	5.662126E-04	1.689370E-05
2.400000E+01	5.713503E-04	1.432483E-05
2.600000E+01	5.756650E-04	1.216750E-05
2.800000E+01	5.792840E-04	1.035798E-05
3.000000E+01	5.823184E-04	8.840795E-06
3.200000E+01	5.848634E-04	7.568315E-06
3.400000E+01	5.869998E-04	6.500124E-06
3.600000E+01	5.887956E-04	5.602197E-06
3.800000E+01	5.903079E-04	4.846062E-06
4.000000E+01	5.915840E-04	4.208002E-06
4.200000E+01	5.926634E-04	3.668320E-06
4.400000E+01	5.935786E-04	3.210683E-06
4.600000E+01	5.943569E-04	2.821570E-06
4.800000E+01	5.950204E-04	2.489782E-06
5.000000E+01	5.955879E-04	2.206045E-06
5.200000E+01	5.960747E-04	1.962674E-06
5.400000E+01	5.964934E-04	1.753288E-06
5.600000E+01	5.968548E-04	1.572587E-06
5.800000E+01	5.971677E-04	1.416158E-06
6.000000E+01	5.974394E-04	1.280321E-06
6.200000E+01	5.976760E-04	1.161999E-06
6.400000E+01	5.978828E-04	1.058616E-06
6.600000E+01	5.980640E-04	9.680103E-07
6.800000E+01	5.982233E-04	8.883607E-07
7.000000E+01	5.983637E-04	8.181330E-07
7.200000E+01	5.984879E-04	7.560293E-07
7.400000E+01	5.985981E-04	7.009498E-07
7.600000E+01	5.986961E-04	6.519599E-07
7.800000E+01	5.987835E-04	6.082638E-07
8.000000E+01	5.988616E-04	5.691817E-07
8.200000E+01	5.989317E-04	5.341318E-07
8.400000E+01	5.989948E-04	5.026150E-07
8.600000E+01	5.990516E-04	4.742017E-07
8.800000E+01	5.991030E-04	4.485216E-07
9.000000E+01	5.991495E-04	4.252548E-07
9.200000E+01	5.991918E-04	4.041237E-07
9.400000E+01	5.992302E-04	3.848875E-07
9.600000E+01	5.992653E-04	3.673366E-07
9.800000E+01	5.992974E-04	3.512878E-07
