# temperature	SE	SE+SE
0.000000E+00	1.500155E-03	4.499225E-04
2.000000E+00	1.584321E-03	4.078395E-04
4.000000E+00	1.664865E-03	3.675676E-04
6.000000E+00	1.741066E-03	3.294668E-04
8.000000E+00	1.812357E-03	2.938215E-04
1.000000E+01	1.878336E-03	2.608319E-04
1.200000E+01	1.938777E-03	2.306116E-04
1.400000E+01	1.993617E-03	2.031915E-04
1.600000E+01	2.042942E-03	1.785289E-04
1.800000E+01	2.086960E-03	1.565200E-04
2.000000E+01	2.125971E-03	1.370146E-04
2.200000E+01	2.160339E-03	1.198303E-04
2.400000E+01	2.190467E-03	1.047663E-04
2.600000E+01	2.216771E-03	9.161464E-05
2.800000E+01	2.239661E-03	8.016930E-05
3.000000E+01	2.259534E-03	7.023290E-05
3.200000E+01	2.276758E-03	6.162111E-05
3.400000E+01	2.291670E-03	5.416514E-05
3.600000E+01	2.304574E-03	4.771298E-05
3.800000E+01	2.315741E-03	4.212939E-05
4.000000E+01	2.325409E-03	3.729533E-05
4.200000E+01	2.333786E-03	3.310680E-05
4.400000E+01	2.341053E-03	2.947353E-05
4.600000E+01	2.347365E-03	2.631756E-05
4.800000E+01	2.352856E-03	2.357181E-05
5.000000E+01	2.357643E-03	2.117869E-05
5.200000E+01	2.361822E-03	1.908889E-05
5.400000E+01	2.365480E-03	1.726021E-05
5.600000E+01	2.368687E-03	1.565660E-05
5.800000E+01	2.371506E-03	1.424720E-05
6.000000E+01	2.373989E-03	1.300567E-05
6.200000E+01	2.376181E-03	1.190947E-05
6.400000E+01	2.378121E-03	1.093930E-05
6.600000E+01	2.379843E-03	1.007863E-05
6.800000E+01	2.381373E-03	9.313270E-06
7.000000E+01	2.382738E-03	8.631046E-06
7.200000E+01	2.383957E-03	8.021477E-06
7.400000E+01	2.385049E-03	7.475537E-06
7.600000E+01	2.386029E-03	6.985435E-06
7.800000E+01	2.386911E-03	6.544439E-06
8.000000E+01	2.387707E-03	6.146716E-06
8.200000E+01	2.388426E-03	5.787208E-06
8.400000E+01	2.389077E-03	5.461519E-06
8.600000E+01	2.389668E-03	5.165821E-06
8.800000E+01	2.390206E-03	4.896775E-06
9.000000E+01	2.390697E-03	4.651462E-06
9.200000E+01	2.391145E-03	4.427326E-06
9.400000E+01	2.391556E-03	4.222126E-06
9.600000E+01	2.391932E-03	4.033889E-06
9.800000E+01	2.392278E-03	3.860881E-06
