# temperature	SE	SE+SE
0.000000E+00	1.156950E-04	1.142152E-03
2.000000E+00	1.362403E-04	1.131880E-03
4.000000E+00	1.597489E-04	1.120126E-03
6.000000E+00	1.865130E-04	1.106743E-03
8.000000E+00	2.168272E-04	1.091586E-03
1.000000E+01	2.509812E-04	1.074509E-03
1.200000E+01	2.892518E-04	1.055374E-03
1.400000E+01	3.318936E-04	1.034053E-03
1.600000E+01	3.791274E-04	1.010436E-03
1.800000E+01	4.311277E-04	9.844361E-04
2.000000E+01	4.880095E-04	9.559952E-04
2.200000E+01	5.498133E-04	9.250934E-04
2.400000E+01	6.164908E-04	8.917546E-04
2.600000E+01	6.878912E-04	8.560544E-04
2.800000E+01	7.637488E-04	8.181256E-04
3.000000E+01	8.436742E-04	7.781629E-04
3.200000E+01	9.271494E-04	7.364253E-04
3.400000E+01	1.013529E-03	6.932356E-04
3.600000E+01	1.102048E-03	6.489760E-04
3.800000E+01	1.191840E-03	6.040801E-04
4.000000E+01	1.281959E-03	5.590203E-04
4.200000E+01	1.371417E-03	5.142913E-04
4.400000E+01	1.459219E-03	4.703907E-04
4.600000E+01	1.544406E-03	4.277972E-04
4.800000E+01	1.626101E-03	3.869495E-04
5.000000E+01	1.703546E-03	3.482269E-04
5.200000E+01	1.776133E-03	3.119335E-04
5.400000E+01	1.843421E-03	2.782893E-04
5.600000E+01	1.905148E-03	2.474262E-04
5.800000E+01	1.961217E-03	2.193913E-04
6.000000E+01	2.011689E-03	1.941556E-04
6.200000E+01	2.056749E-03	1.716254E-04
6.400000E+01	2.096684E-03	1.516581E-04
6.600000E+01	2.131849E-03	1.340756E-04
6.800000E+01	2.162641E-03	1.186793E-04
7.000000E+01	2.189477E-03	1.052613E-04
7.200000E+01	2.212771E-03	9.361453E-05
7.400000E+01	2.232922E-03	8.353920E-05
7.600000E+01	2.250304E-03	7.484812E-05
7.800000E+01	2.265261E-03	6.736937E-05
8.000000E+01	2.278105E-03	6.094769E-05
8.200000E+01	2.289111E-03	5.544474E-05
8.400000E+01	2.298523E-03	5.073851E-05
8.600000E+01	2.306555E-03	4.672237E-05
8.800000E+01	2.313393E-03	4.330370E-05
9.000000E+01	2.319195E-03	4.040247E-05
9.200000E+01	2.324100E-03	3.794986E-05
9.400000E+01	2.328226E-03	3.588680E-05
9.600000E+01	2.331674E-03	3.416278E-05
9.800000E+01	2.334531E-03	3.273463E-05
