# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.774763E-15	2.122226E-22	1.221182E-33	4.032632E-41	8.598969E-26	2.900824E-14	9.321979E-18	1.740939E-08	9.912953E-07	2.286643E-20	1.105897E-29	3.781911E-14	9.136099E-25	2.948782E-35	1.203456E-45
2.000000E+00	3.777015E-15	6.219569E-22	6.220433E-33	3.184466E-40	2.557249E-25	4.961033E-14	1.698252E-17	2.136016E-08	9.893199E-07	5.087471E-20	3.128116E-29	6.504100E-14	2.749583E-24	1.276415E-34	7.919714E-45
4.000000E+00	7.856950E-15	1.766491E-21	3.024157E-32	2.353903E-39	7.374764E-25	8.350685E-14	3.074434E-17	2.613916E-08	9.869303E-07	1.155137E-19	9.100357E-29	1.140006E-13	8.410599E-24	5.725865E-34	5.475638E-44
6.000000E+00	1.806412E-14	6.218233E-21	2.029139E-31	2.664889E-38	2.637316E-24	1.564457E-13	5.532813E-17	3.190923E-08	9.840452E-07	2.365492E-19	2.137656E-28	1.802811E-13	2.046708E-23	1.843159E-33	2.437208E-43
8.000000E+00	3.776201E-14	1.836043E-20	1.046289E-30	2.117667E-37	7.916295E-24	2.683502E-13	9.901672E-17	3.886522E-08	9.805671E-07	5.306892E-19	6.016159E-28	3.129083E-13	5.860066E-23	7.658670E-33	1.528426E-42
1.000000E+01	7.915375E-14	5.529660E-20	5.560862E-30	1.747755E-36	2.426087E-23	4.647071E-13	1.762924E-16	4.724129E-08	9.763788E-07	1.181972E-18	1.675574E-27	5.407328E-13	1.624799E-22	3.068666E-32	9.157448E-42
1.200000E+01	1.622184E-13	1.614462E-19	2.823910E-29	1.354200E-35	7.218696E-23	7.919889E-13	3.124059E-16	5.732047E-08	9.713389E-07	2.678840E-18	4.879251E-27	9.542078E-13	4.593807E-22	1.281954E-31	5.818873E-41
1.400000E+01	3.310878E-13	4.738382E-19	1.447753E-28	1.059994E-34	2.163963E-22	1.352568E-12	5.512913E-16	6.944719E-08	9.652749E-07	6.062574E-18	1.437547E-26	1.687677E-12	1.278116E-21	5.297706E-31	3.656337E-40
1.600000E+01	6.716458E-13	1.391381E-18	7.446179E-28	8.308931E-34	6.510293E-22	2.308964E-12	9.692831E-16	8.404382E-08	9.579754E-07	1.372251E-17	4.315328E-26	2.996151E-12	3.518218E-21	2.184978E-30	2.298738E-39
1.800000E+01	1.358266E-12	4.107971E-18	3.874388E-27	6.592031E-33	1.977377E-21	3.949144E-12	1.698913E-15	1.016324E-07	9.491792E-07	3.096287E-17	1.314302E-25	5.319560E-12	9.539141E-21	8.940569E-30	1.434130E-38
2.000000E+01	2.729194E-12	1.209924E-17	2.017543E-26	5.214025E-32	6.022044E-21	6.739429E-12	2.970229E-15	1.228631E-07	9.385604E-07	6.985270E-17	4.089608E-25	9.469440E-12	2.568757E-20	3.676187E-29	9.027276E-38
2.200000E+01	5.444443E-12	3.544348E-17	1.047843E-25	4.089262E-31	1.835209E-20	1.145555E-11	5.182561E-15	1.485501E-07	9.257108E-07	1.576292E-16	1.300805E-24	1.689991E-11	6.892398E-20	1.526212E-28	5.767078E-37
2.400000E+01	1.079344E-11	1.032936E-16	5.435418E-25	3.183119E-30	5.602545E-20	1.939064E-11	9.028988E-15	1.797163E-07	9.101171E-07	3.552827E-16	4.212916E-24	3.018392E-11	1.842228E-19	6.390890E-28	3.732831E-36
2.600000E+01	2.126483E-11	2.989300E-16	2.810840E-24	2.451006E-29	1.711177E-19	3.264066E-11	1.571124E-14	2.176444E-07	8.911345E-07	7.992639E-16	1.385522E-23	5.390512E-11	4.912494E-19	2.701868E-27	2.450976E-35
2.800000E+01	4.163300E-11	8.572173E-16	1.445591E-23	1.859313E-28	5.218876E-19	5.454971E-11	2.730715E-14	2.639292E-07	8.679600E-07	1.792967E-15	4.612839E-23	9.618263E-11	1.308698E-18	1.153486E-26	1.633280E-34
3.000000E+01	8.099159E-11	2.429923E-15	7.371442E-23	1.383075E-27	1.585199E-18	9.032861E-11	4.738761E-14	3.205169E-07	8.396107E-07	4.005320E-15	1.549385E-22	1.713210E-10	3.486486E-18	4.969163E-26	1.103947E-33
3.200000E+01	1.565142E-10	6.789926E-15	3.712910E-22	1.003307E-26	4.778207E-18	1.478395E-10	8.202035E-14	3.897039E-07	8.049218E-07	8.893942E-15	5.230519E-22	3.043603E-10	9.293509E-18	2.156649E-25	7.555861E-33
3.400000E+01	3.003076E-10	1.864276E-14	1.838707E-21	7.052268E-26	1.422672E-17	2.384347E-10	1.413171E-13	4.740437E-07	7.625894E-07	1.958310E-14	1.767021E-21	5.387600E-10	2.478378E-17	9.406047E-25	5.221529E-32
3.600000E+01	5.716159E-10	5.010221E-14	8.900906E-21	4.766433E-25	4.159150E-17	3.774909E-10	2.416020E-13	5.760828E-07	7.112950E-07	4.262044E-14	5.943631E-21	9.491644E-10	6.606826E-17	4.108790E-24	3.628000E-31
3.800000E+01	1.077943E-09	1.312002E-13	4.182562E-20	3.069731E-24	1.185015E-16	5.839094E-10	4.079332E-13	6.978173E-07	6.499679E-07	9.131164E-14	1.978432E-20	1.662024E-09	1.757523E-16	1.789871E-23	2.520037E-30
4.000000E+01	2.010098E-09	3.329770E-13	1.891915E-19	1.863928E-23	3.260651E-16	8.773293E-10	6.758253E-13	8.397689E-07	5.782321E-07	1.915981E-13	6.469417E-20	2.887902E-09	4.652879E-16	7.734368E-23	1.737270E-29
4.200000E+01	3.697200E-09	8.139687E-13	8.158085E-19	1.054089E-22	8.572124E-16	1.271642E-09	1.089474E-12	9.996840E-07	4.970356E-07	3.913527E-13	2.060442E-19	4.970078E-09	1.221463E-15	3.294639E-22	1.178367E-28
4.400000E+01	6.686939E-09	1.903557E-12	3.317797E-18	5.478600E-22	2.127748E-15	1.764510E-09	1.692358E-12	1.171167E-06	4.093044E-07	7.728843E-13	6.331459E-19	8.454481E-09	3.165878E-15	1.373936E-21	7.788498E-28
4.600000E+01	1.185328E-08	4.230203E-12	1.259031E-17	2.583073E-21	4.928059E-15	2.326217E-09	2.507711E-12	1.343059E-06	3.202101E-07	1.465966E-12	1.859701E-18	1.418649E-08	8.064765E-15	5.570590E-21	4.968076E-27
4.800000E+01	2.053136E-08	8.884023E-12	4.418614E-17	1.093377E-20	1.054878E-14	2.896401E-09	3.514750E-12	1.500706E-06	2.364714E-07	2.656389E-12	5.181940E-18	2.344286E-08	2.011148E-14	2.183100E-20	3.033283E-26
5.000000E+01	3.468596E-08	1.758382E-11	1.427217E-16	4.135437E-20	2.076953E-14	3.397448E-09	4.638077E-12	1.629524E-06	1.644729E-07	4.586987E-12	1.364259E-17	3.811394E-08	4.896533E-14	8.238624E-20	1.763175E-25
5.200000E+01	5.713686E-08	3.282797E-11	4.244847E-16	1.401484E-19	3.766647E-14	3.761194E-09	5.764273E-12	1.719161E-06	1.080472E-07	7.554334E-12	3.393957E-17	6.095599E-08	1.162543E-13	2.989598E-19	9.735664E-25
5.400000E+01	9.186032E-08	5.803246E-11	1.168209E-15	4.294150E-19	6.330968E-14	3.950039E-09	6.773183E-12	1.765151E-06	6.747351E-08	1.190193E-11	8.000204E-17	9.591411E-08	2.690292E-13	1.042772E-18	5.102892E-24
5.600000E+01	1.443194E-07	9.760301E-11	2.993145E-15	1.202868E-18	9.932302E-14	3.957385E-09	7.554263E-12	1.766908E-06	4.031449E-08	1.798736E-11	1.790513E-16	1.484530E-07	6.060980E-13	3.491004E-18	2.533581E-23
5.800000E+01	2.216395E-07	1.566974E-10	7.166819E-15	3.106634E-18	1.459784E-13	3.793436E-09	7.999261E-12	1.724204E-06	2.310708E-08	2.606939E-11	3.797452E-16	2.257179E-07	1.324956E-12	1.116514E-17	1.184047E-22
6.000000E+01	3.322535E-07	2.401809E-10	1.601782E-14	7.414610E-18	2.004191E-13	3.472604E-09	7.993013E-12	1.634957E-06	1.265548E-08	3.604810E-11	7.568871E-16	3.361653E-07	2.792499E-12	3.379600E-17	5.143649E-22
6.200000E+01	4.843968E-07	3.501121E-10	3.316464E-14	1.625638E-17	2.541937E-13	3.011798E-09	7.432022E-12	1.495729E-06	6.543706E-09	4.703366E-11	1.395071E-15	4.880511E-07	5.617311E-12	9.538024E-17	2.035958E-21
6.400000E+01	6.826882E-07	4.813957E-10	6.270226E-14	3.224688E-17	2.919217E-13	2.439424E-09	6.288161E-12	1.305142E-06	3.128598E-09	5.689881E-11	2.320262E-15	6.860130E-07	1.063360E-11	2.457680E-16	7.140018E-21
6.600000E+01	9.225849E-07	6.169099E-10	1.060583E-13	5.650337E-17	2.952171E-13	1.808597E-09	4.699640E-12	1.069803E-06	1.344235E-09	6.235489E-11	3.372452E-15	9.255287E-07	1.861099E-11	5.631258E-16	2.141820E-20
6.800000E+01	1.184872E-06	7.271019E-10	1.568844E-13	8.500892E-17	2.549490E-13	1.200883E-09	3.004996E-12	8.101985E-07	5.030761E-10	6.035557E-11	4.137754E-15	1.187408E-06	2.955270E-11	1.115446E-15	5.292871E-20
7.000000E+01	1.436457E-06	7.813027E-10	1.997055E-13	1.074909E-16	1.840101E-13	7.037413E-10	1.607863E-12	5.601966E-07	1.604404E-10	5.065719E-11	4.177878E-15	1.438590E-06	4.197714E-11	1.870105E-15	1.047563E-19
7.200000E+01	1.643510E-06	7.684936E-10	2.194691E-13	1.145073E-16	1.115211E-13	3.659660E-10	7.235458E-13	3.540939E-07	4.380946E-11	3.691591E-11	3.474781E-15	1.645271E-06	5.328563E-11	2.650207E-15	1.657623E-19
7.400000E+01	1.789684E-06	7.063410E-10	2.142935E-13	1.063987E-16	5.903986E-14	1.743399E-10	2.852965E-13	2.085082E-07	1.066198E-11	2.400960E-11	2.467470E-15	1.791125E-06	6.145744E-11	3.254563E-15	2.167805E-19
7.600000E+01	1.880707E-06	6.252527E-10	1.942993E-13	9.105200E-17	2.902074E-14	7.983012E-11	1.050861E-13	1.178625E-07	2.462772E-12	1.456276E-11	1.584842E-15	1.881891E-06	6.619677E-11	3.609288E-15	2.475601E-19
7.800000E+01	1.932957E-06	5.479803E-10	1.705472E-13	7.550983E-17	1.404687E-14	3.680046E-11	3.852597E-14	6.586315E-08	5.746964E-13	8.597148E-12	9.737051E-16	1.933945E-06	6.838389E-11	3.761991E-15	2.603808E-19
8.000000E+01	1.961787E-06	4.842963E-10	1.491869E-13	6.282452E-17	6.989156E-15	1.766951E-11	1.476288E-14	3.720317E-08	1.423024E-13	5.098191E-12	5.960738E-16	1.962631E-06	6.905802E-11	3.792516E-15	2.620634E-19
