# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	7.176587E-23	3.707589E-39	1.481376E-56	2.278998E-72	6.528474E-39	3.076635E-21	8.998655E-13	6.842950E-07	7.496579E-04	1.227489E-24	1.168386E-41	4.011055E-22	2.565988E-38	2.334523E-55	1.191393E-71
2.000000E+00	2.281134E-22	2.915489E-38	2.917963E-55	1.026105E-70	4.569339E-38	8.714957E-21	1.609977E-12	8.967500E-07	7.495516E-04	4.615519E-24	1.080357E-40	1.395808E-21	1.812478E-37	4.385308E-54	4.647359E-70
4.000000E+00	2.206630E-23	2.129762E-40	1.637001E-58	3.992315E-75	2.992546E-40	7.508278E-22	2.914825E-12	1.187288E-06	7.494064E-04	5.663844E-22	1.105932E-36	1.583111E-19	1.382934E-33	2.970691E-48	2.224902E-62
6.000000E+00	7.070924E-23	1.709875E-39	3.369845E-57	1.882633E-73	2.171661E-39	2.140575E-21	5.341070E-12	1.588670E-06	7.492057E-04	2.087593E-21	1.058724E-35	5.381652E-19	9.668976E-33	5.652973E-47	9.356021E-61
8.000000E+00	2.276921E-22	1.386452E-38	7.100052E-56	9.107078E-72	1.606441E-38	6.123214E-21	9.902078E-12	2.147976E-06	7.489260E-04	7.634182E-21	1.031039E-34	1.809613E-18	6.773437E-32	1.087900E-45	4.095994E-59
1.000000E+01	9.462419E-22	1.870067E-37	3.240354E-54	1.228945E-69	1.997196E-37	2.255863E-20	1.855842E-11	2.932583E-06	7.485337E-04	2.161891E-20	6.199977E-34	4.693020E-18	2.903951E-31	1.004981E-44	6.888463E-58
1.200000E+01	3.085161E-21	1.548500E-36	7.188895E-53	6.316881E-68	1.541406E-36	6.503137E-20	3.511494E-11	4.038310E-06	7.479808E-04	7.819581E-20	6.235331E-33	1.546456E-17	2.078647E-30	1.994286E-43	3.272747E-56
1.400000E+01	1.300207E-20	2.133974E-35	3.462528E-51	9.111565E-66	2.002959E-35	2.415436E-19	6.695967E-11	5.600279E-06	7.471998E-04	2.199070E-19	3.865244E-32	3.936521E-17	9.225272E-30	1.910251E-42	5.990802E-55
1.600000E+01	4.308759E-20	1.809228E-34	8.137235E-50	5.050121E-64	1.619721E-34	7.028023E-19	1.284082E-10	7.806981E-06	7.460964E-04	7.927666E-19	3.988756E-31	1.274501E-16	6.904339E-29	3.938652E-41	3.098532E-53
1.800000E+01	1.847458E-19	2.552627E-33	4.148187E-48	7.880152E-62	2.203202E-33	2.634481E-18	2.470653E-10	1.091787E-05	7.445408E-04	2.232632E-18	2.526968E-30	3.194356E-16	3.230296E-28	3.933642E-40	6.191664E-52
2.000000E+01	6.238048E-19	2.219006E-32	1.032062E-46	4.746977E-60	1.863833E-32	7.740690E-18	4.757562E-10	1.528431E-05	7.423574E-04	8.087363E-18	2.645536E-29	1.019423E-15	2.550003E-27	8.442281E-39	3.477902E-50
2.200000E+01	2.406194E-18	2.500616E-31	3.817982E-45	4.883499E-58	2.059467E-31	2.585454E-17	9.145024E-10	2.137292E-05	7.393126E-04	2.600247E-17	2.166265E-28	2.857092E-15	1.607519E-26	1.272341E-37	1.232397E-48
2.400000E+01	9.356898E-18	2.845857E-30	1.441393E-43	5.199415E-56	2.311059E-30	8.662619E-17	1.750119E-09	2.978895E-05	7.351038E-04	8.405027E-17	1.772009E-27	7.966405E-15	1.031614E-25	1.948158E-36	4.492466E-47
2.600000E+01	3.662759E-17	3.263805E-29	5.526321E-42	5.694278E-54	2.623415E-29	2.907516E-16	3.325681E-09	4.129561E-05	7.293489E-04	2.729451E-16	1.442846E-26	2.210453E-14	6.695916E-25	3.016942E-35	1.669551E-45
2.800000E+01	1.355015E-16	3.328963E-28	1.781832E-40	4.988241E-52	2.654927E-28	9.180284E-16	6.258534E-09	5.682298E-05	7.215823E-04	9.447480E-16	1.316602E-25	6.486752E-14	4.934300E-24	5.643442E-34	7.998765E-44
3.000000E+01	5.342248E-16	3.846559E-27	6.941555E-39	5.665830E-50	3.048574E-27	3.076097E-15	1.163316E-08	7.745798E-05	7.112594E-04	3.073783E-15	1.049565E-24	1.779618E-13	3.210109E-23	8.768522E-33	2.995633E-42
3.200000E+01	2.105153E-15	4.437642E-26	2.703143E-37	6.480054E-48	3.499157E-26	1.026311E-14	2.130200E-08	1.044055E-04	6.977759E-04	9.956536E-15	8.231626E-24	4.847300E-13	2.072580E-22	1.351022E-31	1.110474E-40
3.400000E+01	8.266876E-15	5.092610E-25	1.046664E-35	7.411508E-46	3.999414E-25	3.401003E-14	3.832824E-08	1.389117E-04	6.805058E-04	3.196812E-14	6.325710E-23	1.308637E-12	1.321124E-21	2.049861E-30	4.037695E-39
3.600000E+01	3.041141E-14	5.148992E-24	3.360272E-34	6.656623E-44	4.031429E-24	1.052737E-13	6.759163E-08	1.821426E-04	6.588611E-04	1.074247E-13	5.335670E-22	3.706599E-12	9.308717E-21	3.629619E-29	1.806471E-37
3.800000E+01	1.448084E-13	8.777564E-23	2.368742E-32	1.721338E-41	6.857085E-23	4.207655E-13	1.165394E-07	2.350211E-04	6.323729E-04	2.714524E-13	2.561622E-21	7.930769E-12	3.759093E-20	2.800215E-28	2.674264E-36
