# temperature	SE	SE+SE
0.000000E+00	2.707243E-04	1.463786E-05
2.000000E+00	2.753833E-04	1.230835E-05
4.000000E+00	2.793302E-04	1.033492E-05
6.000000E+00	2.826542E-04	8.672903E-06
8.000000E+00	2.854412E-04	7.279402E-06
1.000000E+01	2.877704E-04	6.114822E-06
1.200000E+01	2.897127E-04	5.143660E-06
1.400000E+01	2.913304E-04	4.334791E-06
1.600000E+01	2.926772E-04	3.661396E-06
1.800000E+01	2.937987E-04	3.100668E-06
2.000000E+01	2.947332E-04	2.633406E-06
2.200000E+01	2.955129E-04	2.243563E-06
2.400000E+01	2.961644E-04	1.917805E-06
2.600000E+01	2.967098E-04	1.645094E-06
2.800000E+01	2.971674E-04	1.416315E-06
3.000000E+01	2.975521E-04	1.223956E-06
3.200000E+01	2.978763E-04	1.061830E-06
3.400000E+01	2.981503E-04	9.248402E-07
3.600000E+01	2.983824E-04	8.087893E-07
3.800000E+01	2.985796E-04	7.102155E-07
4.000000E+01	2.987475E-04	6.262612E-07
4.200000E+01	2.988909E-04	5.545640E-07
4.400000E+01	2.990137E-04	4.931680E-07
4.600000E+01	2.991191E-04	4.404506E-07
4.800000E+01	2.992099E-04	3.950629E-07
5.000000E+01	2.992882E-04	3.558818E-07
5.200000E+01	2.993561E-04	3.219697E-07
5.400000E+01	2.994149E-04	2.925424E-07
5.600000E+01	2.994661E-04	2.669424E-07
5.800000E+01	2.995108E-04	2.446172E-07
6.000000E+01	2.995498E-04	2.251015E-07
6.200000E+01	2.995840E-04	2.080026E-07
6.400000E+01	2.996140E-04	1.929881E-07
6.600000E+01	2.996404E-04	1.797762E-07
6.800000E+01	2.996637E-04	1.681272E-07
7.000000E+01	2.996843E-04	1.578369E-07
7.200000E+01	2.997025E-04	1.487312E-07
7.400000E+01	2.997187E-04	1.406607E-07
7.600000E+01	2.997330E-04	1.334974E-07
7.800000E+01	2.997457E-04	1.271312E-07
8.000000E+01	2.997571E-04	1.214673E-07
8.200000E+01	2.997672E-04	1.164237E-07
8.400000E+01	2.997761E-04	1.119295E-07
8.600000E+01	2.997842E-04	1.079233E-07
8.800000E+01	2.997913E-04	1.043515E-07
9.000000E+01	2.997977E-04	1.011675E-07
9.200000E+01	2.998033E-04	9.833062E-08
9.400000E+01	2.998084E-04	9.580536E-08
9.600000E+01	2.998129E-04	9.356047E-08
9.800000E+01	2.998169E-04	9.156857E-08
