# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.069097E-14	7.648186E-24	9.047582E-35	5.239107E-44	1.167593E-24	1.913579E-13	1.240803E-11	1.323838E-06	1.199338E-03	1.523161E-15	1.994055E-22	6.945761E-12	3.081611E-20	1.826704E-28	1.369191E-36
2.000000E+00	1.982831E-14	2.215192E-23	4.363790E-34	4.044685E-43	3.317106E-24	3.256005E-13	1.968100E-11	1.747524E-06	1.199126E-03	3.452772E-15	6.092042E-22	1.203111E-11	9.408132E-20	8.078800E-28	9.272198E-36
4.000000E+00	7.964211E-14	3.014022E-22	2.150352E-32	6.868784E-41	4.443664E-23	1.200733E-12	3.127721E-11	2.312171E-06	1.198844E-03	3.604455E-15	3.926885E-22	9.648841E-12	6.025081E-20	3.471723E-28	2.810002E-36
6.000000E+00	1.943461E-13	1.516230E-21	2.391051E-31	1.590214E-39	2.209963E-22	2.692311E-12	4.980613E-11	3.065525E-06	1.198467E-03	6.180060E-15	6.792718E-22	1.278598E-11	1.029493E-19	6.575279E-28	6.166344E-36
8.000000E+00	4.992893E-13	8.466597E-21	3.121683E-30	4.526410E-38	1.225437E-21	6.359668E-12	7.947693E-11	4.071341E-06	1.197964E-03	1.004833E-14	1.051480E-21	1.616996E-11	1.564900E-19	1.056889E-27	1.089965E-35
1.000000E+01	1.170205E-12	3.938530E-20	3.112262E-29	8.928716E-37	5.688329E-21	1.371014E-11	1.270949E-10	5.414562E-06	1.197293E-03	1.788951E-14	1.943161E-21	2.253667E-11	2.822368E-19	2.221624E-27	2.763137E-35
1.200000E+01	2.486003E-12	1.505493E-19	2.321898E-28	1.188417E-35	2.181116E-20	2.678876E-11	2.036895E-10	7.208033E-06	1.196396E-03	3.512050E-14	4.352522E-21	3.485283E-11	6.128625E-19	6.246803E-27	1.035665E-34
1.400000E+01	3.932776E-12	3.187966E-19	7.177656E-28	4.854978E-35	4.659298E-20	3.895238E-11	3.271799E-10	9.601163E-06	1.195199E-03	9.259833E-14	1.755575E-20	7.280712E-11	2.378697E-18	4.253452E-26	1.266439E-33
1.600000E+01	9.511361E-12	1.574061E-18	7.941471E-27	1.079367E-33	2.334872E-19	8.646771E-11	5.267515E-10	1.279097E-05	1.193604E-03	1.597988E-13	3.034943E-20	1.000599E-10	3.923879E-18	8.138349E-26	2.859402E-33
1.800000E+01	1.701869E-11	4.237581E-18	3.557084E-26	7.146602E-33	6.420636E-19	1.416903E-10	8.500510E-10	1.703599E-05	1.191481E-03	3.731489E-13	9.636270E-20	1.868862E-10	1.177368E-17	3.876767E-25	2.184714E-32
2.000000E+01	3.530013E-11	1.524562E-17	2.475607E-25	8.472295E-32	2.375413E-18	2.683018E-10	1.375030E-09	2.267349E-05	1.188662E-03	7.527521E-13	2.297911E-19	3.026299E-10	2.623602E-17	1.199941E-24	9.416871E-32
