# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	6.034481E-23	2.621413E-39	8.807064E-57	1.139284E-72	3.263620E-39	1.829119E-21	4.498477E-13	4.838239E-07	3.747581E-04	7.297658E-25	5.840824E-42	3.372722E-22	1.814256E-38	1.387919E-55	5.955838E-72
2.000000E+00	1.918078E-22	2.061307E-38	1.734709E-55	5.129252E-71	2.284103E-38	5.180982E-21	8.047892E-13	6.340195E-07	3.746830E-04	2.743895E-24	5.400448E-41	1.173657E-21	1.281457E-37	2.607035E-54	2.323104E-70
4.000000E+00	1.855395E-23	1.505722E-40	9.731270E-59	1.995503E-75	1.495782E-40	4.463351E-22	1.456935E-12	8.394019E-07	3.745803E-04	3.366913E-22	5.527847E-37	1.331123E-19	9.777216E-34	1.765949E-48	1.112086E-62
6.000000E+00	5.945262E-23	1.208799E-39	2.003062E-57	9.409032E-74	1.085354E-39	1.272374E-21	2.669363E-12	1.123113E-06	3.744384E-04	1.240882E-21	5.291297E-36	4.524915E-19	6.835498E-33	3.360171E-47	4.675958E-61
8.000000E+00	1.914371E-22	9.800784E-39	4.219837E-56	4.550837E-72	8.027440E-39	3.639264E-21	4.948101E-12	1.518398E-06	3.742408E-04	4.537292E-21	5.152137E-35	1.521472E-18	4.788122E-32	6.465815E-46	2.046782E-59
1.000000E+01	7.955302E-22	1.321801E-37	1.925555E-54	6.139746E-70	9.977891E-38	1.340529E-20	9.271689E-12	2.072809E-06	3.739636E-04	1.284687E-20	3.097477E-34	3.945544E-18	2.052572E-31	5.972024E-45	3.441441E-58
1.200000E+01	2.593577E-21	1.094344E-36	4.270964E-53	3.154916E-68	7.698431E-37	3.863552E-20	1.753787E-11	2.853923E-06	3.735730E-04	4.645658E-20	3.114186E-33	1.300046E-17	1.469005E-30	1.184817E-43	1.634547E-56
1.400000E+01	1.092916E-20	1.507779E-35	2.056441E-51	4.548730E-66	9.999289E-36	1.434559E-19	3.342801E-11	3.956929E-06	3.730215E-04	1.306056E-19	1.929630E-32	3.308924E-17	6.518201E-30	1.134523E-42	2.990763E-55
1.600000E+01	3.621263E-20	1.277936E-34	4.830592E-50	2.519609E-64	8.081117E-35	4.172119E-19	6.406545E-11	5.514406E-06	3.722427E-04	4.706183E-19	1.990072E-31	1.071145E-16	4.876832E-29	2.338143E-41	1.545921E-53
1.800000E+01	1.552346E-19	1.802251E-33	2.460936E-48	3.928172E-62	1.098273E-33	1.562921E-18	1.231594E-10	7.708428E-06	3.711457E-04	1.324522E-18	1.259667E-30	2.684091E-16	2.280711E-28	2.333656E-40	3.086478E-52
