# temperature	SE	SE+SE
0.000000E+00	2.938222E-04	1.530889E-04
2.000000E+00	3.219005E-04	1.390498E-04
4.000000E+00	3.498274E-04	1.250863E-04
6.000000E+00	3.771137E-04	1.114431E-04
8.000000E+00	4.032910E-04	9.835448E-05
1.000000E+01	4.279458E-04	8.602710E-05
1.200000E+01	4.507483E-04	7.462587E-05
1.400000E+01	4.714718E-04	6.426411E-05
1.600000E+01	4.899995E-04	5.500024E-05
1.800000E+01	5.063186E-04	4.684071E-05
2.000000E+01	5.205039E-04	3.974806E-05
2.200000E+01	5.326962E-04	3.365189E-05
2.400000E+01	5.430787E-04	2.846063E-05
2.600000E+01	5.518555E-04	2.407226E-05
2.800000E+01	5.592341E-04	2.038295E-05
3.000000E+01	5.654136E-04	1.729320E-05
3.200000E+01	5.705767E-04	1.471163E-05
3.400000E+01	5.748860E-04	1.255700E-05
3.600000E+01	5.784826E-04	1.075871E-05
3.800000E+01	5.814870E-04	9.256494E-06
4.000000E+01	5.840008E-04	7.999593E-06
4.200000E+01	5.861087E-04	6.945644E-06
4.400000E+01	5.878809E-04	6.059542E-06
4.600000E+01	5.893753E-04	5.312328E-06
4.800000E+01	5.906396E-04	4.680182E-06
5.000000E+01	5.917129E-04	4.143544E-06
5.200000E+01	5.926273E-04	3.686361E-06
5.400000E+01	5.934091E-04	3.295451E-06
5.600000E+01	5.940800E-04	2.959978E-06
5.800000E+01	5.946580E-04	2.671025E-06
6.000000E+01	5.951575E-04	2.421234E-06
6.200000E+01	5.955910E-04	2.204522E-06
6.400000E+01	5.959683E-04	2.015849E-06
6.600000E+01	5.962980E-04	1.851023E-06
6.800000E+01	5.965869E-04	1.706552E-06
7.000000E+01	5.968410E-04	1.579514E-06
7.200000E+01	5.970651E-04	1.467460E-06
7.400000E+01	5.972633E-04	1.368329E-06
7.600000E+01	5.974392E-04	1.280381E-06
7.800000E+01	5.975957E-04	1.202144E-06
8.000000E+01	5.977353E-04	1.132367E-06
8.200000E+01	5.978600E-04	1.069985E-06
8.400000E+01	5.979718E-04	1.014086E-06
8.600000E+01	5.980722E-04	9.638906E-07
8.800000E+01	5.981625E-04	9.187269E-07
9.000000E+01	5.982440E-04	8.780163E-07
9.200000E+01	5.983175E-04	8.412581E-07
9.400000E+01	5.983840E-04	8.080182E-07
9.600000E+01	5.984442E-04	7.779188E-07
9.800000E+01	5.984987E-04	7.506308E-07
