# temperature	SE	SE+SE
0.000000E+00	2.996414E-06	1.793191E-09
2.000000E+00	2.997084E-06	1.457883E-09
4.000000E+00	2.997620E-06	1.190213E-09
6.000000E+00	2.998049E-06	9.757328E-10
8.000000E+00	2.998394E-06	8.032296E-10
1.000000E+01	2.998672E-06	6.639719E-10
1.200000E+01	2.998898E-06	5.511382E-10
1.400000E+01	2.999081E-06	4.593809E-10
1.600000E+01	2.999231E-06	3.844932E-10
1.800000E+01	2.999354E-06	3.231551E-10
2.000000E+01	2.999455E-06	2.727371E-10
2.200000E+01	2.999538E-06	2.311501E-10
2.400000E+01	2.999607E-06	1.967286E-10
2.600000E+01	2.999664E-06	1.681404E-10
2.800000E+01	2.999711E-06	1.443167E-10
3.000000E+01	2.999751E-06	1.243971E-10
3.200000E+01	2.999785E-06	1.076869E-10
3.400000E+01	2.999813E-06	9.362340E-11
3.600000E+01	2.999837E-06	8.174931E-11
3.800000E+01	2.999857E-06	7.169205E-11
4.000000E+01	2.999874E-06	6.314703E-11
4.200000E+01	2.999888E-06	5.586458E-11
4.400000E+01	2.999901E-06	4.963941E-11
4.600000E+01	2.999911E-06	4.430224E-11
4.800000E+01	2.999921E-06	3.971311E-11
5.000000E+01	2.999929E-06	3.575595E-11
5.200000E+01	2.999935E-06	3.233424E-11
5.400000E+01	2.999941E-06	2.936753E-11
5.600000E+01	2.999946E-06	2.678854E-11
5.800000E+01	2.999951E-06	2.454089E-11
6.000000E+01	2.999955E-06	2.257719E-11
6.200000E+01	2.999958E-06	2.085749E-11
6.400000E+01	2.999961E-06	1.934807E-11
6.600000E+01	2.999964E-06	1.802035E-11
6.800000E+01	2.999966E-06	1.685009E-11
7.000000E+01	2.999968E-06	1.581663E-11
7.200000E+01	2.999970E-06	1.490236E-11
7.400000E+01	2.999972E-06	1.409222E-11
7.600000E+01	2.999973E-06	1.337329E-11
7.800000E+01	2.999975E-06	1.273448E-11
8.000000E+01	2.999976E-06	1.216623E-11
8.200000E+01	2.999977E-06	1.166028E-11
8.400000E+01	2.999978E-06	1.120951E-11
8.600000E+01	2.999978E-06	1.080772E-11
8.800000E+01	2.999979E-06	1.044953E-11
9.000000E+01	2.999980E-06	1.013027E-11
9.200000E+01	2.999980E-06	9.845837E-12
9.400000E+01	2.999981E-06	9.592663E-12
9.600000E+01	2.999981E-06	9.367613E-12
9.800000E+01	2.999982E-06	9.167935E-12
