# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	8.534733E-23	5.243673E-39	2.491617E-56	4.558606E-72	1.305869E-38	5.174781E-21	1.799972E-12	9.678040E-07	1.499516E-03	2.064589E-24	2.337084E-41	4.770134E-22	3.629098E-38	3.926577E-55	2.383104E-71
2.000000E+00	6.405412E-24	2.298815E-41	6.460540E-60	6.379359E-77	5.095644E-41	3.461104E-22	3.220518E-12	1.268307E-06	1.499366E-03	3.287989E-22	3.876446E-37	7.030437E-20	4.598182E-34	5.603639E-49	2.991114E-63
4.000000E+00	2.624292E-23	3.012288E-40	2.753575E-58	7.986482E-75	5.986481E-40	1.262956E-21	5.831002E-12	1.679274E-06	1.499160E-03	9.527069E-22	2.212377E-36	1.882756E-19	1.955991E-33	4.996955E-48	4.450836E-62
6.000000E+00	8.409445E-23	2.418504E-39	5.668700E-57	3.766434E-73	4.344670E-39	3.600841E-21	1.068546E-11	2.247068E-06	1.498876E-03	3.511717E-21	2.118105E-35	6.400396E-19	1.367612E-32	9.509343E-47	1.871785E-60
8.000000E+00	2.708015E-22	1.961150E-38	1.194458E-55	1.822180E-71	3.214231E-38	1.030122E-20	1.981247E-11	3.038335E-06	1.498481E-03	1.284316E-20	2.062944E-34	2.152231E-18	9.581096E-32	1.830199E-45	8.195426E-59
1.000000E+01	1.125439E-21	2.645432E-37	5.451947E-54	2.459299E-69	3.996683E-37	3.795525E-20	3.713811E-11	4.148488E-06	1.497926E-03	3.637416E-20	1.240706E-33	5.581772E-18	4.107984E-31	1.690897E-44	1.378482E-57
1.200000E+01	3.669620E-21	2.190775E-36	1.209739E-52	1.264374E-67	3.085248E-36	1.094341E-19	7.028535E-11	5.713289E-06	1.497143E-03	1.315871E-19	1.248051E-32	1.839419E-17	2.940812E-30	3.355962E-43	6.550664E-56
1.400000E+01	1.546639E-20	3.019548E-35	5.828042E-51	1.824311E-65	4.010309E-35	4.065603E-19	1.340661E-10	7.924330E-06	1.496038E-03	3.701421E-19	7.738961E-32	4.682621E-17	1.305365E-29	3.215287E-42	1.199474E-54
1.600000E+01	5.125965E-20	2.560591E-34	1.370084E-49	1.011569E-63	3.244396E-34	1.183324E-18	2.572091E-10	1.104918E-05	1.494475E-03	1.334798E-18	7.989713E-31	1.516225E-16	9.771675E-29	6.631594E-41	6.206542E-53
1.800000E+01	2.198185E-19	3.613823E-33	6.987596E-48	1.579406E-61	4.415843E-33	4.437767E-18	4.951890E-10	1.545673E-05	1.492271E-03	3.760855E-18	5.064761E-30	3.800783E-16	4.573219E-28	6.626196E-40	1.240985E-51
2.000000E+01	7.423896E-19	3.142859E-32	1.739624E-46	9.522476E-60	3.738865E-32	1.304756E-17	9.543710E-10	2.164773E-05	1.489175E-03	1.363190E-17	5.306967E-29	1.213214E-15	3.611662E-27	1.423015E-38	6.976700E-50
2.200000E+01	2.864472E-18	3.543845E-31	6.441329E-45	9.808139E-58	4.136283E-31	4.361927E-17	1.836709E-09	3.028947E-05	1.484853E-03	4.386884E-17	4.350780E-28	3.401246E-15	2.278158E-26	2.146571E-37	2.475177E-48
2.400000E+01	1.114365E-17	4.036490E-30	2.434829E-43	1.046011E-55	4.649353E-30	1.463307E-16	3.520863E-09	4.225187E-05	1.478871E-03	1.419794E-16	3.564901E-27	9.487630E-15	1.463215E-25	3.290866E-36	9.037873E-47
2.600000E+01	4.364693E-17	4.634627E-29	9.351301E-42	1.148206E-53	5.289907E-29	4.919919E-16	6.705969E-09	5.864005E-05	1.470673E-03	4.618606E-16	2.909382E-26	2.634065E-14	9.508243E-25	5.105078E-35	3.366513E-45
2.800000E+01	1.615957E-16	4.734570E-28	3.022207E-40	1.008999E-51	5.370258E-28	1.557087E-15	1.265944E-08	8.081556E-05	1.459580E-03	1.602404E-15	2.663152E-25	7.735929E-14	7.017718E-24	9.571932E-34	1.617945E-43
3.000000E+01	6.377766E-16	5.482284E-27	1.181110E-38	1.150911E-49	6.192593E-27	5.233970E-15	2.363040E-08	1.103959E-04	1.444778E-03	5.230003E-15	2.131966E-24	2.124560E-13	4.575135E-23	1.491944E-32	6.084949E-42
3.200000E+01	2.516748E-15	6.342556E-26	4.618884E-37	1.323740E-47	7.147887E-26	1.753626E-14	4.351359E-08	1.492196E-04	1.425347E-03	1.701206E-14	1.681436E-23	5.794903E-13	2.962128E-22	2.308348E-31	2.268262E-40
3.400000E+01	9.901638E-15	7.305865E-25	1.798474E-35	1.525348E-45	8.230390E-25	5.843398E-14	7.886868E-08	1.992653E-04	1.400288E-03	5.492084E-14	1.301537E-22	1.567279E-12	1.894951E-21	3.521326E-30	8.306964E-39
3.600000E+01	3.651610E-14	7.423658E-24	5.817254E-34	1.383711E-43	8.377153E-24	1.821836E-13	1.404030E-07	2.625144E-04	1.368602E-03	1.858402E-13	1.107945E-21	4.449072E-12	1.341150E-20	6.276863E-29	3.749786E-37
3.800000E+01	1.890652E-13	1.496269E-22	5.271950E-32	5.001930E-41	1.694777E-22	7.965175E-13	2.449896E-07	3.407566E-04	1.329377E-03	4.370696E-13	4.580275E-21	8.807139E-12	4.635773E-20	3.834865E-28	4.067078E-36
4.000000E+01	9.392122E-13	2.800362E-21	4.287764E-30	1.580453E-38	3.189447E-21	3.339657E-12	4.181868E-07	4.353457E-04	1.281909E-03	1.038851E-12	1.951175E-20	1.770336E-11	1.660388E-19	2.481448E-27	4.771306E-35
4.200000E+01	4.449860E-12	4.819714E-20	3.083511E-28	4.282975E-36	5.526372E-20	1.335891E-11	6.970231E-07	5.469299E-04	1.225838E-03	2.496306E-12	8.594556E-20	3.618304E-11	6.183491E-19	1.709148E-26	6.095227E-34
4.400000E+01	1.722416E-11	5.609086E-19	1.235454E-26	5.380910E-34	6.477335E-19	4.370885E-11	1.132512E-06	6.751920E-04	1.161271E-03	7.045068E-12	5.292952E-19	8.740108E-11	3.237584E-18	1.969825E-25	1.549802E-32
4.600000E+01	6.315108E-11	5.944310E-18	4.306290E-25	5.678964E-32	6.910079E-18	1.357688E-10	1.791020E-06	8.186494E-04	1.088884E-03	2.005735E-11	3.366076E-18	2.143494E-10	1.760129E-17	2.410556E-24	4.276637E-31
4.800000E+01	2.136225E-10	5.450466E-17	1.208172E-23	4.538479E-30	6.370493E-17	3.904712E-10	2.753401E-06	9.745666E-04	1.009963E-03	5.893762E-11	2.315084E-17	5.460087E-10	1.040376E-16	3.355311E-23	1.403756E-29
5.000000E+01	6.487306E-10	4.098269E-16	2.515194E-22	2.462621E-28	4.808582E-16	1.013275E-09	4.110889E-06	1.139025E-03	9.263752E-04	1.831866E-10	1.808473E-16	1.479986E-09	7.019588E-16	5.713659E-22	6.039567E-28
