# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.307943E-14	3.564298E-23	9.102400E-34	1.137859E-42	3.511846E-24	2.666138E-13	5.168444E-12	8.544045E-07	4.995728E-04	2.938970E-16	1.150290E-23	2.076541E-12	2.754351E-21	4.881245E-30	1.093824E-38
2.000000E+00	4.303668E-14	1.043560E-22	4.461933E-33	8.976293E-42	1.008493E-23	4.560848E-13	8.197137E-12	1.127796E-06	4.994361E-04	6.625670E-16	3.475996E-23	3.577338E-12	8.317873E-21	2.123783E-29	7.247704E-38
4.000000E+00	1.020057E-13	4.944358E-22	4.518088E-32	1.848446E-40	4.704182E-23	9.924474E-13	1.302527E-11	1.492105E-06	4.992539E-04	1.171971E-15	6.433140E-23	4.861529E-12	1.529531E-20	4.440564E-29	1.810913E-37
6.000000E+00	2.412169E-13	2.335762E-21	4.571767E-31	3.773832E-39	2.196800E-22	2.156249E-12	2.073799E-11	1.978093E-06	4.990109E-04	2.073217E-15	1.184693E-22	6.647282E-12	2.782556E-20	9.239421E-29	4.504727E-37
8.000000E+00	5.120692E-13	8.905568E-21	3.367580E-30	5.007944E-38	8.316407E-22	4.208262E-12	3.308452E-11	2.626814E-06	4.986866E-04	4.078507E-15	2.684873E-22	1.017243E-11	6.193234E-20	2.631334E-28	1.707161E-36
1.000000E+01	8.461089E-13	2.059032E-20	1.176439E-29	2.440321E-37	1.918398E-21	6.394865E-12	5.289057E-11	3.492917E-06	4.982535E-04	1.029636E-14	9.978260E-22	2.010714E-11	2.246646E-19	1.577801E-27	1.750832E-35
1.200000E+01	1.949892E-12	9.261823E-20	1.120391E-28	4.497841E-36	8.654303E-21	1.355180E-11	8.473054E-11	4.648924E-06	4.976754E-04	1.862615E-14	1.898149E-21	2.865926E-11	4.143970E-19	3.473267E-27	4.735072E-35
1.400000E+01	4.492907E-12	4.160735E-19	1.070206E-27	8.269894E-35	3.920967E-20	2.869317E-11	1.360252E-10	6.190706E-06	4.969045E-04	3.369827E-14	3.605887E-21	4.109245E-11	7.577318E-19	7.647262E-27	1.285100E-34
1.600000E+01	9.247024E-12	1.487785E-18	7.297581E-27	9.642869E-34	1.422456E-19	5.418391E-11	2.188366E-10	8.244430E-06	4.958775E-04	6.828550E-14	8.598114E-21	6.633733E-11	1.724691E-18	2.371536E-26	5.524160E-34
1.800000E+01	1.794484E-11	4.711344E-18	4.169983E-26	8.833913E-33	4.598855E-19	9.624944E-11	3.528049E-10	1.097520E-05	4.945119E-04	1.468786E-13	2.317484E-20	1.141849E-10	4.395165E-18	8.842275E-26	3.044531E-33
2.000000E+01	3.405511E-11	1.418917E-17	2.222796E-25	7.338797E-32	1.423356E-18	1.666449E-10	5.699502E-10	1.459758E-05	4.927005E-04	3.234229E-13	6.588832E-20	2.019613E-10	1.168452E-17	3.566393E-25	1.867808E-32
2.200000E+01	6.532241E-11	4.334554E-17	1.217614E-24	6.293206E-31	4.498534E-18	2.903770E-10	9.225055E-10	1.938807E-05	4.903047E-04	7.054303E-13	1.856832E-19	3.549281E-10	3.040062E-17	1.413784E-24	1.121967E-31
2.400000E+01	1.251337E-10	1.309402E-16	6.598845E-24	5.298049E-30	1.415490E-17	5.026871E-10	1.495636E-09	2.569917E-05	4.871484E-04	1.542070E-12	5.331510E-19	6.267595E-10	7.943177E-17	5.721862E-24	6.939686E-31
2.600000E+01	2.406089E-10	3.946723E-16	3.586174E-23	4.460771E-29	4.473663E-17	8.682111E-10	2.427924E-09	3.397425E-05	4.830095E-04	3.359303E-12	1.548330E-18	1.105470E-09	2.066026E-16	2.330316E-23	4.335175E-30
2.800000E+01	4.621271E-10	1.174629E-15	1.923839E-22	3.680703E-28	1.404973E-16	1.487732E-09	3.943957E-09	4.476134E-05	4.776137E-04	7.320138E-12	4.599357E-18	1.954703E-09	5.405149E-16	9.681986E-23	2.786101E-29
3.000000E+01	8.945200E-10	3.513265E-15	1.045842E-21	3.084664E-27	4.459932E-16	2.550506E-09	6.405201E-09	5.872281E-05	4.706292E-04	1.578804E-11	1.372473E-17	3.429286E-09	1.396928E-15	3.985313E-22	1.772231E-28
3.200000E+01	1.728070E-09	1.035968E-14	5.596292E-21	2.528366E-26	1.402716E-15	4.330433E-09	1.038729E-08	7.663561E-05	4.616666E-04	3.395741E-11	4.185085E-17	6.017037E-09	3.632194E-15	1.666339E-21	1.154151E-27
3.400000E+01	3.331308E-09	3.013532E-14	2.948953E-20	2.030562E-25	4.368994E-15	7.279158E-09	1.679288E-08	9.937462E-05	4.502869E-04	7.263600E-11	1.298265E-16	1.053808E-08	9.481997E-15	7.038911E-21	7.642969E-27
3.600000E+01	6.409876E-09	8.663704E-14	1.533554E-19	1.604768E-24	1.348200E-14	1.211507E-08	2.700691E-08	1.278693E-04	4.360230E-04	1.539453E-10	4.067054E-16	1.837293E-08	2.475522E-14	2.980059E-20	5.093488E-26
3.800000E+01	1.228112E-08	2.454518E-13	7.829842E-19	1.241581E-23	4.102763E-14	1.991685E-08	4.309181E-08	1.630218E-04	4.184198E-04	3.227274E-10	1.281487E-15	3.187576E-08	6.464692E-14	1.262676E-19	3.409577E-25
4.000000E+01	2.337925E-08	6.837589E-13	3.908167E-18	9.367888E-23	1.226055E-13	3.227102E-08	6.799688E-08	2.055780E-04	3.970987E-04	6.675963E-10	4.038244E-15	5.498394E-08	1.686664E-13	5.338081E-19	2.282869E-24
4.200000E+01	4.412434E-08	1.869234E-12	1.899342E-17	6.869337E-22	3.582765E-13	5.142345E-08	1.057153E-07	2.559482E-04	3.718460E-04	1.358851E-09	1.264421E-14	9.419666E-08	4.387578E-13	2.242976E-18	1.520441E-23
4.400000E+01	8.237777E-08	5.005258E-12	8.950981E-17	4.877995E-21	1.019333E-12	8.041239E-08	1.612664E-07	3.139931E-04	3.427192E-04	2.713263E-09	3.907642E-14	1.600866E-07	1.135090E-12	9.327614E-18	1.001211E-22
4.600000E+01	1.517706E-07	1.310015E-11	4.072097E-16	3.339703E-20	2.810648E-12	1.231237E-07	2.403393E-07	3.788156E-04	3.101502E-04	5.299265E-09	1.184694E-13	2.696184E-07	2.913003E-12	3.824063E-17	6.481665E-22
