# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	6.315988E-23	2.871695E-39	1.009800E-56	1.367218E-72	3.916564E-39	2.097230E-21	5.398476E-13	5.300174E-07	4.497350E-04	8.367347E-25	7.009383E-42	3.530059E-22	1.987474E-38	1.591360E-55	7.147407E-72
2.000000E+00	2.007565E-22	2.258132E-38	1.989008E-55	6.155556E-71	2.741126E-38	5.940486E-21	9.658182E-13	6.945592E-07	4.496527E-04	3.146135E-24	6.481015E-41	1.228413E-21	1.403817E-37	2.989213E-54	2.787930E-70
4.000000E+00	1.941969E-23	1.649517E-40	1.115802E-58	2.394837E-75	1.795114E-40	5.117746E-22	1.748492E-12	9.195636E-07	4.495402E-04	3.860554E-22	6.634063E-37	1.393234E-19	1.071093E-33	2.024864E-48	1.334634E-62
6.000000E+00	6.222723E-23	1.324260E-39	2.296799E-57	1.129231E-73	1.302595E-39	1.458960E-21	3.203654E-12	1.230389E-06	4.493848E-04	1.422849E-21	6.350386E-36	4.736090E-19	7.488402E-33	3.852919E-47	5.611882E-61
8.000000E+00	2.003736E-22	1.073717E-38	4.838816E-56	5.461969E-72	9.634629E-39	4.173083E-21	5.938770E-12	1.663468E-06	4.491683E-04	5.202836E-21	6.183657E-35	1.592496E-18	5.245588E-32	7.414242E-46	2.456572E-59
1.000000E+01	8.326800E-22	1.448135E-37	2.208108E-54	7.369472E-70	1.197636E-37	1.537236E-20	1.112871E-11	2.270922E-06	4.488645E-04	1.473200E-20	3.717869E-34	4.129794E-18	2.248751E-31	6.848351E-45	4.130725E-58
1.200000E+01	2.714754E-21	1.198993E-36	4.898015E-53	3.787157E-68	9.241186E-37	4.430787E-20	2.105244E-11	3.126835E-06	4.484366E-04	5.327720E-20	3.738265E-33	1.360787E-17	1.609482E-30	1.358768E-43	1.962108E-56
1.400000E+01	1.144016E-20	1.652069E-35	2.358589E-51	5.460992E-66	1.200468E-35	1.645336E-19	4.013210E-11	4.335597E-06	4.478322E-04	1.497952E-19	2.316623E-32	3.463635E-17	7.141977E-30	1.301216E-42	3.590571E-55
1.600000E+01	3.790750E-20	1.400358E-34	5.541096E-50	3.025475E-64	9.703577E-35	4.785772E-19	7.692799E-11	6.042672E-06	4.469786E-04	5.398389E-19	2.389622E-31	1.121278E-16	5.344019E-29	2.682047E-41	1.856298E-53
1.800000E+01	1.625105E-19	1.975156E-33	2.823445E-48	4.718051E-62	1.319114E-33	1.793148E-18	1.479244E-10	8.447961E-06	4.457759E-04	1.519631E-18	1.512961E-30	2.809897E-16	2.499519E-28	2.677416E-40	3.707109E-52
2.000000E+01	5.486090E-19	1.716275E-32	7.020186E-47	2.839710E-60	1.114972E-32	5.265291E-18	2.846043E-10	1.182155E-05	4.440889E-04	5.501101E-18	1.582598E-29	8.965376E-16	1.972283E-27	5.742520E-39	2.080531E-50
2.200000E+01	2.115510E-18	1.932929E-31	2.594700E-45	2.917889E-58	1.230531E-31	1.757074E-17	5.464148E-10	1.652086E-05	4.417390E-04	1.767127E-17	1.294343E-28	2.511936E-15	1.242582E-26	8.646830E-38	7.363570E-49
2.400000E+01	8.223108E-18	2.197968E-30	9.783508E-44	3.101493E-56	1.378565E-30	5.879786E-17	1.043960E-09	2.300718E-05	4.384954E-04	5.704944E-17	1.057018E-27	7.001103E-15	7.967563E-26	1.322319E-36	2.679793E-47
2.600000E+01	3.217098E-17	2.517885E-29	3.744585E-42	3.388926E-54	1.561315E-29	1.970107E-16	1.979266E-09	3.185779E-05	4.340691E-04	1.849452E-16	8.587042E-27	1.941500E-14	5.165613E-25	2.044253E-35	9.936270E-46
2.800000E+01	1.189219E-16	2.564157E-28	1.204537E-40	2.959501E-52	1.575157E-28	6.205971E-16	3.713166E-09	4.376832E-05	4.281121E-04	6.386603E-16	7.811359E-26	5.693055E-14	3.800684E-24	3.815033E-34	4.745645E-44
3.000000E+01	4.683674E-16	2.956635E-27	4.677833E-39	3.347450E-50	1.801145E-27	2.072952E-15	6.873073E-09	5.953779E-05	4.202242E-04	2.071399E-15	6.201028E-25	1.560238E-13	2.467445E-23	5.909056E-33	1.769881E-42
3.200000E+01	1.843067E-15	3.401474E-26	1.814017E-37	3.807224E-48	2.055882E-26	6.887412E-15	1.251584E-08	8.002826E-05	4.099734E-04	6.681754E-15	4.836489E-24	4.243872E-13	1.588679E-22	9.066710E-32	6.524659E-41
3.400000E+01	7.224416E-15	3.889224E-25	6.985397E-36	4.322667E-46	2.332711E-25	2.269919E-14	2.235646E-08	1.060916E-04	3.969319E-04	2.133732E-14	3.689885E-23	1.143668E-12	1.009032E-21	1.368254E-30	2.355356E-39
3.600000E+01	2.651267E-14	3.913419E-24	2.226515E-34	3.845229E-44	2.329192E-24	6.976684E-14	3.905866E-08	1.384598E-04	3.807310E-04	7.120517E-14	3.083837E-22	3.231995E-12	7.077504E-21	2.406282E-29	1.044267E-37
3.800000E+01	1.022825E-13	4.379139E-23	8.347181E-33	4.284455E-42	2.585236E-23	2.245916E-13	6.655256E-08	1.776040E-04	3.611314E-04	2.194716E-13	2.215840E-21	8.485041E-12	4.302891E-20	3.429315E-28	3.503958E-36
4.000000E+01	1.237562E-12	4.862066E-21	9.809364E-30	4.764255E-38	2.843915E-21	2.259955E-12	1.102959E-07	2.235778E-04	3.381008E-04	2.079404E-13	1.522204E-21	6.899965E-12	2.522272E-20	1.469192E-28	1.101037E-36
4.200000E+01	5.284037E-12	6.796107E-20	5.163021E-28	8.515762E-36	3.930609E-20	8.001497E-12	1.773408E-07	2.758751E-04	3.118851E-04	5.348597E-13	7.822162E-21	1.536973E-11	1.115723E-19	1.309976E-27	1.984427E-35
4.400000E+01	1.841313E-11	6.410190E-19	1.509366E-26	7.027703E-34	3.654611E-19	2.306879E-11	2.760417E-07	3.333445E-04	2.830517E-04	1.606304E-12	5.573360E-20	4.036393E-11	6.905166E-19	1.940249E-26	7.049892E-34
4.600000E+01	5.785235E-11	4.988636E-18	3.310731E-25	3.999722E-32	2.792465E-18	5.989142E-11	4.152880E-07	3.942052E-04	2.524820E-04	5.076707E-12	4.478337E-19	1.126695E-10	4.863098E-18	3.500821E-25	3.264670E-32
4.800000E+01	1.762453E-10	3.710010E-17	6.784860E-24	2.102776E-30	2.029795E-17	1.507986E-10	6.033158E-07	4.561936E-04	2.212996E-04	1.565299E-11	3.488497E-18	3.097894E-10	3.349070E-17	6.128212E-24	1.454654E-30
5.000000E+01	5.174641E-10	2.607548E-16	1.276495E-22	9.969218E-29	1.388256E-16	3.667450E-10	8.464034E-07	5.168375E-04	1.907342E-04	4.728457E-11	2.655478E-17	8.419039E-10	2.271546E-16	1.051790E-22	6.324490E-29
5.200000E+01	1.485517E-09	1.783804E-15	2.302643E-21	4.511925E-27	9.209615E-16	8.763417E-10	1.147948E-06	5.738048E-04	1.619480E-04	1.378548E-10	1.914432E-16	2.224906E-09	1.468863E-15	1.685331E-21	2.513335E-27
