# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.798416E-14	5.240208E-23	1.622623E-33	2.459447E-42	5.143272E-25	3.220323E-14	5.128836E-14	8.511244E-08	4.957444E-06	2.405287E-18	7.734305E-27	1.706015E-13	1.859105E-23	2.706807E-33	4.983292E-43
2.000000E+00	6.623773E-14	2.472014E-22	1.626758E-32	5.036904E-41	2.376846E-24	6.984044E-14	8.114309E-14	1.122084E-07	4.943896E-06	4.261402E-18	1.445207E-26	2.312533E-13	3.475909E-23	5.737124E-33	1.265647E-42
4.000000E+00	1.412443E-13	9.479884E-22	1.199484E-31	6.795055E-40	8.958988E-24	1.365010E-13	1.285140E-13	1.482113E-07	4.925894E-06	8.350909E-18	3.288329E-26	3.487451E-13	7.870979E-23	1.639245E-32	4.795550E-42
6.000000E+00	2.850090E-13	3.260847E-21	7.541137E-31	7.355061E-39	3.039644E-23	2.525110E-13	2.037171E-13	1.960547E-07	4.901972E-06	1.723672E-17	8.262190E-26	5.576010E-13	1.957955E-22	5.453598E-32	2.230418E-41
8.000000E+00	5.315982E-13	9.597792E-21	3.767754E-30	5.816729E-38	8.857378E-23	4.317351E-13	3.231055E-13	2.595907E-07	4.870204E-06	3.836771E-17	2.404326E-25	9.683434E-13	5.612124E-22	2.269815E-31	1.401826E-40
1.000000E+01	9.784898E-13	2.753742E-20	1.819532E-29	4.364827E-37	2.525578E-22	7.279868E-13	5.125101E-13	3.438353E-07	4.828081E-06	8.627363E-17	7.116740E-25	1.711521E-12	1.627792E-21	9.730797E-31	9.191214E-40
1.200000E+01	1.804601E-12	7.933006E-20	8.881403E-29	3.299793E-36	7.258845E-22	1.228179E-12	8.125091E-13	4.552464E-07	4.772374E-06	1.929927E-16	2.080996E-24	3.032413E-12	4.639419E-21	4.114420E-30	5.934998E-39
1.400000E+01	3.328062E-12	2.282959E-19	4.349700E-28	2.489752E-35	2.092122E-21	2.066846E-12	1.286325E-12	6.020131E-07	4.698988E-06	4.302046E-16	6.043399E-24	5.394656E-12	1.305927E-20	1.730259E-29	3.817191E-38
1.600000E+01	6.146439E-12	6.573298E-19	2.143106E-27	1.882317E-34	6.054910E-21	3.469906E-12	2.031288E-12	7.943033E-07	4.602840E-06	9.535827E-16	1.740352E-23	9.615283E-12	3.623426E-20	7.221743E-29	2.438276E-37
1.800000E+01	1.137102E-11	1.891754E-18	1.060997E-26	1.424272E-33	1.757169E-20	5.803661E-12	3.194643E-12	1.044374E-06	4.477798E-06	2.098873E-15	4.973114E-23	1.714718E-11	9.911583E-20	2.994441E-28	1.548304E-36
2.000000E+01	2.101013E-11	5.400700E-18	5.219621E-26	1.063190E-32	5.071020E-20	9.623373E-12	4.993610E-12	1.366374E-06	4.316788E-06	4.593059E-15	1.419652E-22	3.064154E-11	2.689648E-19	1.245536E-27	9.896959E-36
2.200000E+01	3.885012E-11	1.533221E-17	2.561534E-25	7.873947E-32	1.457250E-19	1.581594E-11	7.737030E-12	1.775568E-06	4.112173E-06	9.947852E-15	4.031998E-22	5.465287E-11	7.208211E-19	5.161793E-27	6.307688E-35
2.400000E+01	7.169411E-11	4.298246E-17	1.241067E-24	5.708901E-31	4.134262E-19	2.562594E-11	1.184055E-11	2.286610E-06	3.856622E-06	2.130790E-14	1.144065E-21	9.733403E-11	1.915675E-18	2.143032E-26	4.036407E-34
2.600000E+01	1.319502E-10	1.186952E-16	5.914607E-24	4.034620E-30	1.152574E-18	4.078802E-11	1.781777E-11	2.910442E-06	3.544654E-06	4.495410E-14	3.236641E-21	1.726863E-10	5.041476E-18	8.882752E-26	2.581371E-33
2.800000E+01	2.415701E-10	3.209700E-16	2.747984E-23	2.748262E-29	3.130160E-18	6.340761E-11	2.621814E-11	3.649539E-06	3.175020E-06	9.309089E-14	9.123009E-21	3.048834E-10	1.314964E-17	3.673868E-25	1.648956E-32
3.000000E+01	4.389761E-10	8.460825E-16	1.236001E-22	1.789005E-28	8.215803E-18	9.574086E-11	3.747768E-11	4.491867E-06	2.753714E-06	1.882423E-13	2.550716E-20	5.345309E-10	3.394003E-17	1.509280E-24	1.046157E-31
3.200000E+01	7.895663E-10	2.162724E-15	5.338048E-22	1.101918E-27	2.065459E-17	1.395568E-10	5.167575E-11	5.405337E-06	2.296745E-06	3.697359E-13	7.034384E-20	9.288541E-10	8.655631E-17	6.129965E-24	6.554236E-31
3.400000E+01	1.401976E-09	5.337367E-15	2.198086E-21	6.369695E-27	4.934085E-17	1.953353E-10	6.827678E-11	6.336501E-06	1.830785E-06	7.017368E-13	1.900352E-19	1.596650E-09	2.176690E-16	2.448221E-23	4.027686E-30
3.600000E+01	2.451423E-09	1.267188E-14	8.578373E-21	3.433102E-26	1.113134E-16	2.615477E-10	8.605717E-11	7.218089E-06	1.389382E-06	1.282655E-12	5.001623E-19	2.711851E-09	5.393141E-16	9.582686E-23	2.417492E-29
3.800000E+01	4.216076E-09	2.892724E-14	3.167846E-20	1.724473E-25	2.368786E-16	3.349653E-10	1.034218E-10	7.986461E-06	1.004222E-06	2.256228E-12	1.278497E-18	4.548823E-09	1.316511E-15	3.669501E-22	1.414015E-28
4.000000E+01	7.132563E-09	6.364044E-14	1.109733E-19	8.115253E-25	4.774590E-16	4.119302E-10	1.190366E-10	8.601465E-06	6.951684E-07	3.830808E-12	3.177969E-18	7.540784E-09	3.172415E-15	1.376979E-21	8.076138E-28
4.200000E+01	1.188715E-08	1.356634E-13	3.713657E-19	3.618371E-24	9.200155E-16	4.901607E-10	1.323406E-10	9.055864E-06	4.654989E-07	6.314335E-12	7.716598E-18	1.237125E-08	7.568002E-15	5.081118E-21	4.523582E-27
4.400000E+01	1.955842E-08	2.821459E-13	1.197958E-18	1.550015E-23	1.714454E-15	5.696515E-10	1.435719E-10	9.368774E-06	3.051151E-07	1.017404E-11	1.841431E-17	2.011842E-08	1.792702E-14	1.851346E-20	2.497364E-26
4.600000E+01	3.183606E-08	5.764204E-13	3.758485E-18	6.465976E-23	3.124502E-15	6.525059E-10	1.534077E-10	9.570599E-06	1.979678E-07	1.612525E-11	4.341872E-17	3.247351E-08	4.225716E-14	6.681349E-20	1.363972E-25
4.800000E+01	5.134614E-08	1.163527E-12	1.155259E-17	2.655392E-22	5.619270E-15	7.422489E-10	1.625699E-10	9.690211E-06	1.283028E-07	2.525649E-11	1.015149E-16	5.206527E-08	9.920174E-14	2.391589E-19	7.380119E-25
