# temperature	SE	SE+SE
0.000000E+00	5.800896E-05	9.955205E-07
2.000000E+00	5.842024E-05	7.898824E-07
4.000000E+00	5.874375E-05	6.281260E-07
6.000000E+00	5.899809E-05	5.009554E-07
8.000000E+00	5.919817E-05	4.009169E-07
1.000000E+01	5.935579E-05	3.221064E-07
1.200000E+01	5.948023E-05	2.598860E-07
1.400000E+01	5.957874E-05	2.106322E-07
1.600000E+01	5.965695E-05	1.715228E-07
1.800000E+01	5.971927E-05	1.403638E-07
2.000000E+01	5.976910E-05	1.154493E-07
2.200000E+01	5.980909E-05	9.545275E-08
2.400000E+01	5.984132E-05	7.934078E-08
2.600000E+01	5.986739E-05	6.630695E-08
2.800000E+01	5.988856E-05	5.572047E-08
3.000000E+01	5.990583E-05	4.708662E-08
3.200000E+01	5.991997E-05	4.001628E-08
3.400000E+01	5.993160E-05	3.420246E-08
3.600000E+01	5.994120E-05	2.940218E-08
3.800000E+01	5.994915E-05	2.542253E-08
4.000000E+01	5.995578E-05	2.210977E-08
4.200000E+01	5.996132E-05	1.934106E-08
4.400000E+01	5.996596E-05	1.701781E-08
4.600000E+01	5.996988E-05	1.506071E-08
4.800000E+01	5.997319E-05	1.340568E-08
5.000000E+01	5.997600E-05	1.200081E-08
5.200000E+01	5.997839E-05	1.080388E-08
5.400000E+01	5.998044E-05	9.780429E-09
5.600000E+01	5.998220E-05	8.902261E-09
5.800000E+01	5.998371E-05	8.146207E-09
6.000000E+01	5.998501E-05	7.493173E-09
6.200000E+01	5.998615E-05	6.927368E-09
6.400000E+01	5.998713E-05	6.435693E-09
6.600000E+01	5.998799E-05	6.007244E-09
6.800000E+01	5.998873E-05	5.632917E-09
7.000000E+01	5.998939E-05	5.305084E-09
7.200000E+01	5.998997E-05	5.017337E-09
7.400000E+01	5.999047E-05	4.764274E-09
7.600000E+01	5.999092E-05	4.541327E-09
7.800000E+01	5.999131E-05	4.344621E-09
8.000000E+01	5.999166E-05	4.170861E-09
8.200000E+01	5.999197E-05	4.017236E-09
8.400000E+01	5.999224E-05	3.881340E-09
8.600000E+01	5.999248E-05	3.761107E-09
8.800000E+01	5.999269E-05	3.654762E-09
9.000000E+01	5.999288E-05	3.560771E-09
9.200000E+01	5.999304E-05	3.477807E-09
9.400000E+01	5.999319E-05	3.404718E-09
9.600000E+01	5.999332E-05	3.340503E-09
9.800000E+01	5.999343E-05	3.284288E-09
