# temperature	SE	SE+SE
0.000000E+00	2.710382E-04	1.448088E-05
2.000000E+00	2.756926E-04	1.215370E-05
4.000000E+00	2.796325E-04	1.018376E-05
6.000000E+00	2.829478E-04	8.526089E-06
8.000000E+00	2.857249E-04	7.137535E-06
1.000000E+01	2.880435E-04	5.978271E-06
1.200000E+01	2.899748E-04	5.012605E-06
1.400000E+01	2.915815E-04	4.209268E-06
1.600000E+01	2.929173E-04	3.541329E-06
1.800000E+01	2.940282E-04	2.985901E-06
2.000000E+01	2.949525E-04	2.523726E-06
2.200000E+01	2.957226E-04	2.138725E-06
2.400000E+01	2.963649E-04	1.817541E-06
2.600000E+01	2.969017E-04	1.549126E-06
2.800000E+01	2.973513E-04	1.324367E-06
3.000000E+01	2.977285E-04	1.135754E-06
3.200000E+01	2.980458E-04	9.771096E-07
3.400000E+01	2.983133E-04	8.433485E-07
3.600000E+01	2.985394E-04	7.302850E-07
3.800000E+01	2.987311E-04	6.344707E-07
4.000000E+01	2.988939E-04	5.530616E-07
4.200000E+01	2.990326E-04	4.837087E-07
4.400000E+01	2.991511E-04	4.244687E-07
4.600000E+01	2.992525E-04	3.737312E-07
4.800000E+01	2.993397E-04	3.301594E-07
5.000000E+01	2.994147E-04	2.926408E-07
5.200000E+01	2.994795E-04	2.602482E-07
5.400000E+01	2.995356E-04	2.322066E-07
5.600000E+01	2.995843E-04	2.078676E-07
5.800000E+01	2.996266E-04	1.866867E-07
6.000000E+01	2.996636E-04	1.682061E-07
6.200000E+01	2.996959E-04	1.520400E-07
6.400000E+01	2.997243E-04	1.378624E-07
6.600000E+01	2.997492E-04	1.253972E-07
6.800000E+01	2.997712E-04	1.144102E-07
7.000000E+01	2.997906E-04	1.047023E-07
7.200000E+01	2.998078E-04	9.610368E-08
7.400000E+01	2.998231E-04	8.846919E-08
7.600000E+01	2.998367E-04	8.167470E-08
7.800000E+01	2.998488E-04	7.561365E-08
8.000000E+01	2.998596E-04	7.019444E-08
8.200000E+01	2.998693E-04	6.533811E-08
8.400000E+01	2.998780E-04	6.097651E-08
8.600000E+01	2.998859E-04	5.705065E-08
8.800000E+01	2.998930E-04	5.350940E-08
9.000000E+01	2.998994E-04	5.030831E-08
9.200000E+01	2.999052E-04	4.740872E-08
9.400000E+01	2.999104E-04	4.477686E-08
9.600000E+01	2.999152E-04	4.238326E-08
9.800000E+01	2.999196E-04	4.020208E-08
