# temperature	SE	SE+SE
0.000000E+00	7.116030E-06	7.464420E-04
2.000000E+00	9.316235E-06	7.453419E-04
4.000000E+00	1.214570E-05	7.439271E-04
6.000000E+00	1.576741E-05	7.421163E-04
8.000000E+00	2.038096E-05	7.398095E-04
1.000000E+01	2.622878E-05	7.368856E-04
1.200000E+01	3.360273E-05	7.331986E-04
1.400000E+01	4.285054E-05	7.285747E-04
1.600000E+01	5.438161E-05	7.228092E-04
1.800000E+01	6.867109E-05	7.156645E-04
2.000000E+01	8.626110E-05	7.068695E-04
2.200000E+01	1.077572E-04	6.961214E-04
2.400000E+01	1.338178E-04	6.830911E-04
2.600000E+01	1.651338E-04	6.674331E-04
2.800000E+01	2.023952E-04	6.488024E-04
3.000000E+01	2.462421E-04	6.268789E-04
3.200000E+01	2.971980E-04	6.014010E-04
3.400000E+01	3.555851E-04	5.722074E-04
3.600000E+01	4.214274E-04	5.392863E-04
3.800000E+01	4.943501E-04	5.028250E-04
4.000000E+01	5.734943E-04	4.632528E-04
4.200000E+01	6.574715E-04	4.212642E-04
4.400000E+01	7.443849E-04	3.778075E-04
4.600000E+01	8.319406E-04	3.340297E-04
4.800000E+01	9.176521E-04	2.911740E-04
5.000000E+01	9.991130E-04	2.504435E-04
5.200000E+01	1.074281E-03	2.128593E-04
5.400000E+01	1.141704E-03	1.791479E-04
5.600000E+01	1.200626E-03	1.496872E-04
5.800000E+01	1.250960E-03	1.245198E-04
6.000000E+01	1.293162E-03	1.034192E-04
6.200000E+01	1.328035E-03	8.598239E-05
6.400000E+01	1.356560E-03	7.172003E-05
6.600000E+01	1.379744E-03	6.012812E-05
6.800000E+01	1.398531E-03	5.073466E-05
7.000000E+01	1.413752E-03	4.312414E-05
7.200000E+01	1.426109E-03	3.694567E-05
7.400000E+01	1.436178E-03	3.191125E-05
7.600000E+01	1.444422E-03	2.778891E-05
7.800000E+01	1.451212E-03	2.439411E-05
8.000000E+01	1.456838E-03	2.158107E-05
8.200000E+01	1.461530E-03	1.923503E-05
8.400000E+01	1.465469E-03	1.726571E-05
8.600000E+01	1.468796E-03	1.560199E-05
8.800000E+01	1.471625E-03	1.418769E-05
9.000000E+01	1.474044E-03	1.297821E-05
9.200000E+01	1.476124E-03	1.193802E-05
9.400000E+01	1.477923E-03	1.103865E-05
9.600000E+01	1.479486E-03	1.025714E-05
9.800000E+01	1.480850E-03	9.574878E-06
