# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.245119E-14	3.372894E-23	8.379130E-34	1.018933E-42	3.152647E-24	2.460414E-13	4.651385E-12	8.105406E-07	4.495947E-04	2.718963E-16	1.037797E-23	2.025058E-12	2.619468E-21	4.527112E-30	9.893156E-39
2.000000E+00	4.189000E-14	9.886914E-23	4.114697E-33	8.057187E-42	9.064090E-24	4.211388E-13	7.376973E-12	1.069889E-06	4.494650E-04	6.125961E-16	3.132276E-23	3.486554E-12	7.901055E-21	1.966162E-29	6.539523E-38
4.000000E+00	9.929538E-14	4.685101E-22	4.167430E-32	1.659682E-40	4.228603E-23	9.164648E-13	1.172180E-11	1.415478E-06	4.492922E-04	1.083477E-15	5.795956E-23	4.737749E-12	1.452635E-20	4.109942E-29	1.633406E-37
6.000000E+00	2.348140E-13	2.213407E-21	4.217285E-31	3.388815E-39	1.974791E-22	1.991192E-12	1.866219E-11	1.876484E-06	4.490617E-04	1.916569E-15	1.067253E-22	6.477774E-12	2.642453E-20	8.550467E-29	4.062518E-37
8.000000E+00	4.927139E-13	8.245061E-21	2.999966E-30	4.292635E-38	7.303960E-22	3.841132E-12	2.977183E-11	2.491838E-06	4.487540E-04	3.814309E-15	2.475498E-22	1.002879E-11	6.019577E-20	2.521440E-28	1.612766E-36
1.000000E+01	1.249281E-12	4.488803E-20	3.786785E-29	1.159796E-36	3.967219E-21	8.956643E-12	4.759251E-11	3.313359E-06	4.483433E-04	6.274954E-15	3.906861E-22	1.291804E-11	9.273156E-20	4.183999E-28	2.982843E-36
1.200000E+01	2.605554E-12	1.653772E-19	2.673244E-28	1.434045E-35	1.465811E-20	1.717723E-11	7.623827E-11	4.409800E-06	4.477950E-04	1.254199E-14	9.072992E-22	2.034426E-11	2.088192E-19	1.242421E-27	1.202359E-35
1.400000E+01	4.438366E-12	4.060331E-19	1.031702E-27	7.875584E-35	3.629384E-20	2.688577E-11	1.223816E-10	5.872033E-06	4.470638E-04	3.069082E-14	3.153303E-21	3.945614E-11	6.985873E-19	6.769612E-27	1.092314E-34
1.600000E+01	9.118202E-12	1.446621E-18	6.996820E-27	9.116650E-34	1.311829E-19	5.067592E-11	1.968648E-10	7.819602E-06	4.460899E-04	6.229731E-14	7.545026E-21	6.380794E-11	1.595676E-18	2.110474E-26	4.728608E-34
1.800000E+01	1.785785E-11	4.665775E-18	4.109630E-26	8.663852E-33	4.319368E-19	9.084046E-11	3.173349E-10	1.040888E-05	4.447951E-04	1.327554E-13	1.996239E-20	1.088205E-10	3.991898E-18	7.653683E-26	2.511476E-33
