# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	4.550427E-14	1.385569E-22	6.976495E-33	1.719479E-41	9.599209E-25	3.696200E-14	2.555355E-14	6.007714E-08	2.469961E-06	7.369864E-19	1.028703E-27	7.405582E-14	3.503132E-24	2.214044E-34	1.769382E-44
2.000000E+00	7.390860E-14	3.077726E-22	2.259913E-32	7.807678E-41	2.087614E-24	5.497517E-14	4.038236E-14	7.915809E-08	2.460421E-06	1.900654E-18	4.075314E-27	1.462071E-13	1.389407E-23	1.449892E-33	2.022249E-43
4.000000E+00	1.438701E-13	9.835630E-22	1.267632E-31	7.314613E-40	6.552396E-24	9.801159E-14	6.386080E-14	1.044776E-07	2.447761E-06	4.073973E-18	1.110202E-26	2.413518E-13	3.769758E-23	5.433391E-33	1.100039E-42
6.000000E+00	2.722009E-13	2.974353E-21	6.569464E-31	6.119422E-39	1.952491E-23	1.698304E-13	1.010266E-13	1.380643E-07	2.430967E-06	8.950185E-18	3.163338E-26	4.111466E-13	1.064508E-22	2.186264E-32	6.592936E-42
8.000000E+00	4.662479E-13	7.383090E-21	2.542042E-30	3.442013E-38	4.791721E-23	2.662994E-13	1.598024E-13	1.825612E-07	2.408719E-06	2.163572E-17	1.087139E-25	7.764535E-13	3.608273E-22	1.170169E-31	5.794799E-41
1.000000E+01	8.760021E-13	2.207094E-20	1.305588E-29	2.803900E-37	1.421010E-22	4.575208E-13	2.525686E-13	2.413731E-07	2.379312E-06	4.749044E-17	3.071841E-25	1.342060E-12	1.000871E-21	4.691560E-31	3.474812E-40
1.200000E+01	1.611013E-12	6.322279E-20	6.318811E-29	2.095842E-36	4.051341E-22	7.678478E-13	3.984914E-13	3.188173E-07	2.340589E-06	1.060263E-16	8.968537E-25	2.378843E-12	2.855081E-21	1.986282E-30	2.247659E-39
1.400000E+01	2.955917E-12	1.800942E-19	3.047627E-28	1.549385E-35	1.152105E-21	1.281482E-12	6.268410E-13	4.202515E-07	2.289871E-06	2.360374E-16	2.606091E-24	4.240003E-12	8.067220E-21	8.400759E-30	1.456645E-38
1.600000E+01	5.431850E-12	5.133714E-19	1.479164E-27	1.148126E-34	3.287033E-21	2.131522E-12	9.814482E-13	5.521211E-07	2.223934E-06	5.213509E-16	7.483983E-24	7.562857E-12	2.241646E-20	3.514094E-29	9.332070E-38
1.800000E+01	9.981538E-12	1.457675E-18	7.176422E-27	8.456383E-34	9.358148E-21	3.521118E-12	1.526102E-12	7.218330E-07	2.139073E-06	1.142219E-15	2.130955E-23	1.350129E-11	6.144808E-20	1.461718E-28	5.950956E-37
2.000000E+01	1.834170E-11	4.115965E-18	3.472733E-26	6.175244E-33	2.651106E-20	5.762994E-12	2.349821E-12	9.373023E-07	2.031332E-06	2.475776E-15	6.012991E-23	2.407741E-11	1.660711E-19	6.043021E-28	3.773104E-36
2.200000E+01	3.361266E-11	1.147693E-17	1.658944E-25	4.411993E-32	7.408867E-20	9.293991E-12	3.569174E-12	1.205963E-06	1.896989E-06	5.304105E-15	1.687677E-22	4.290413E-11	4.442217E-19	2.497232E-27	2.395602E-35
2.400000E+01	6.143377E-11	3.156012E-17	7.808478E-25	3.077849E-31	2.035153E-19	1.472161E-11	5.322003E-12	1.533006E-06	1.733446E-06	1.117687E-14	4.695246E-22	7.615400E-11	1.172675E-18	1.026391E-26	1.512540E-34
2.600000E+01	1.117074E-10	8.507007E-17	3.588736E-24	2.072479E-30	5.445832E-19	2.276440E-11	7.743848E-12	1.918716E-06	1.540556E-06	2.307814E-14	1.293916E-21	1.344738E-10	3.057155E-18	4.194567E-26	9.492266E-34
2.800000E+01	2.016250E-10	2.235974E-16	1.597783E-23	1.333714E-29	1.407197E-18	3.415297E-11	1.091877E-11	2.355179E-06	1.322265E-06	4.644916E-14	3.519602E-21	2.357320E-10	7.861098E-18	1.698157E-25	5.893157E-33
3.000000E+01	3.601938E-10	5.696439E-16	6.828178E-23	8.109478E-29	3.476953E-18	4.937996E-11	1.480774E-11	2.823481E-06	1.088015E-06	9.064377E-14	9.409044E-21	4.094827E-10	1.991763E-17	6.785123E-25	3.602861E-32
3.200000E+01	6.352390E-10	1.399904E-15	2.779893E-22	4.616826E-28	8.146496E-18	6.841582E-11	1.918673E-11	3.293669E-06	8.527604E-07	1.706307E-13	2.458670E-20	7.034869E-10	4.964961E-17	2.663076E-24	2.156534E-31
3.400000E+01	1.103670E-09	3.307691E-15	1.072362E-21	2.446326E-27	1.799932E-17	9.051724E-11	2.365791E-11	3.729934E-06	6.343670E-07	3.088720E-13	6.254478E-20	1.193885E-09	1.217032E-16	1.023549E-23	1.259118E-30
3.600000E+01	1.887308E-09	7.510865E-15	3.914520E-21	1.206104E-26	3.748456E-17	1.144013E-10	2.777784E-11	4.100889E-06	4.484696E-07	5.377703E-13	1.547494E-19	2.001230E-09	2.937002E-16	3.851065E-23	7.169517E-30
3.800000E+01	3.178485E-09	1.644108E-14	1.357373E-20	5.570615E-26	7.399985E-17	1.388012E-10	3.124465E-11	4.389712E-06	3.033843E-07	9.041378E-13	3.735265E-19	3.316416E-09	6.997850E-16	1.422057E-22	3.995159E-29
4.000000E+01	5.281352E-09	3.489251E-14	4.505230E-20	2.439496E-25	1.399115E-16	1.630202E-10	3.400299E-11	4.597171E-06	1.985759E-07	1.477840E-12	8.849229E-19	5.442962E-09	1.652827E-15	5.178255E-22	2.192192E-28
4.200000E+01	8.677993E-09	7.230124E-14	1.444861E-19	1.027730E-24	2.564365E-16	1.871465E-10	3.619902E-11	4.736218E-06	1.273275E-07	2.365864E-12	2.071325E-18	8.862863E-09	3.884203E-15	1.868273E-21	1.191582E-27
4.400000E+01	1.412959E-08	1.472535E-13	4.516786E-19	4.222016E-24	4.606881E-16	2.118821E-10	3.805813E-11	4.823606E-06	8.088014E-08	3.733152E-12	4.815381E-18	1.433795E-08	9.105302E-15	6.701420E-21	6.442495E-27
4.600000E+01	2.282911E-08	2.964004E-13	1.385869E-18	1.709673E-23	8.182010E-16	2.382834E-10	3.978565E-11	4.873924E-06	5.134212E-08	5.831981E-12	1.115209E-17	2.306211E-08	2.131278E-14	2.393171E-20	3.469644E-26
4.800000E+01	3.662703E-08	5.920579E-13	4.193351E-18	6.875499E-23	1.445050E-15	2.675831E-10	4.152126E-11	4.897206E-06	3.276925E-08	9.042934E-12	2.575059E-17	3.688666E-08	4.979225E-14	8.504527E-20	1.859295E-25
5.000000E+01	5.835694E-08	1.176836E-12	1.254668E-17	2.757489E-22	2.546594E-15	3.011105E-10	4.332745E-11	4.898720E-06	2.110901E-08	1.393002E-11	5.922755E-17	5.864625E-08	1.159315E-13	3.001401E-19	9.883736E-25
5.200000E+01	9.228929E-08	2.331277E-12	3.715712E-17	1.104221E-21	4.484041E-15	3.402506E-10	4.518654E-11	4.879416E-06	1.374878E-08	2.130833E-11	1.353742E-16	9.261236E-08	2.683577E-13	1.048505E-18	5.187712E-24
5.400000E+01	1.447282E-07	4.603812E-12	1.088400E-16	4.407574E-21	7.883951E-15	3.863493E-10	4.699203E-11	4.836256E-06	9.053804E-09	3.231200E-11	3.063355E-16	1.450903E-07	6.156176E-13	3.609582E-18	2.672019E-23
5.600000E+01	2.247251E-07	9.053253E-12	3.145403E-16	1.745640E-20	1.380413E-14	4.404624E-10	4.853043E-11	4.762199E-06	6.015486E-09	4.842491E-11	6.826530E-16	2.251325E-07	1.393931E-12	1.217581E-17	1.340082E-22
5.800000E+01	3.447779E-07	1.767883E-11	8.926715E-16	6.807181E-20	2.394461E-14	5.028089E-10	4.945826E-11	4.645982E-06	4.014559E-09	7.138724E-11	1.487158E-15	3.452385E-07	3.099615E-12	3.995064E-17	6.480097E-22
6.000000E+01	5.211748E-07	3.411780E-11	2.469887E-15	2.584113E-19	4.080410E-14	5.717540E-10	4.929075E-11	4.472070E-06	2.670907E-09	1.028117E-10	3.135426E-15	5.216986E-07	6.725535E-12	1.263182E-16	2.983587E-21
