# temperature	SE	SE+SE
0.000000E+00	2.085373E-04	1.095731E-03
2.000000E+00	2.540492E-04	1.072975E-03
4.000000E+00	3.075179E-04	1.046241E-03
6.000000E+00	3.697161E-04	1.015142E-03
8.000000E+00	4.412836E-04	9.793582E-04
1.000000E+01	5.226443E-04	9.386779E-04
1.200000E+01	6.139115E-04	8.930442E-04
1.400000E+01	7.147915E-04	8.426043E-04
1.600000E+01	8.244973E-04	7.877514E-04
1.800000E+01	9.416915E-04	7.291543E-04
2.000000E+01	1.064478E-03	6.677609E-04
2.200000E+01	1.190464E-03	6.047682E-04
2.400000E+01	1.316895E-03	5.415523E-04
2.600000E+01	1.440875E-03	4.795626E-04
2.800000E+01	1.559615E-03	4.201923E-04
3.000000E+01	1.670704E-03	3.646480E-04
3.200000E+01	1.772311E-03	3.138447E-04
3.400000E+01	1.863307E-03	2.683465E-04
3.600000E+01	1.943273E-03	2.283633E-04
3.800000E+01	2.012411E-03	1.937945E-04
4.000000E+01	2.071391E-03	1.643047E-04
4.200000E+01	2.121182E-03	1.394091E-04
4.400000E+01	2.162899E-03	1.185506E-04
4.600000E+01	2.197677E-03	1.011615E-04
4.800000E+01	2.226592E-03	8.670381E-05
5.000000E+01	2.250614E-03	7.469289E-05
5.200000E+01	2.270586E-03	6.470703E-05
5.400000E+01	2.287223E-03	5.638830E-05
5.600000E+01	2.301124E-03	4.943820E-05
5.800000E+01	2.312779E-03	4.361073E-05
6.000000E+01	2.322590E-03	3.870478E-05
6.200000E+01	2.330887E-03	3.455669E-05
6.400000E+01	2.337933E-03	3.103361E-05
6.600000E+01	2.343944E-03	2.802776E-05
6.800000E+01	2.349097E-03	2.545160E-05
7.000000E+01	2.353532E-03	2.323395E-05
7.200000E+01	2.357367E-03	2.131673E-05
7.400000E+01	2.360695E-03	1.965241E-05
7.600000E+01	2.363596E-03	1.820196E-05
7.800000E+01	2.366134E-03	1.693320E-05
8.000000E+01	2.368361E-03	1.581950E-05
8.200000E+01	2.370323E-03	1.483869E-05
8.400000E+01	2.372055E-03	1.397230E-05
8.600000E+01	2.373590E-03	1.320483E-05
8.800000E+01	2.374954E-03	1.252322E-05
9.000000E+01	2.376167E-03	1.191644E-05
9.200000E+01	2.377250E-03	1.137514E-05
9.400000E+01	2.378217E-03	1.089134E-05
9.600000E+01	2.379084E-03	1.045821E-05
9.800000E+01	2.379860E-03	1.006991E-05
