# temperature	SE	SE+SE
0.000000E+00	5.864414E-05	6.779275E-07
2.000000E+00	5.889087E-05	5.545674E-07
4.000000E+00	5.909051E-05	4.547455E-07
6.000000E+00	5.925222E-05	3.738922E-07
8.000000E+00	5.938339E-05	3.083060E-07
1.000000E+01	5.948999E-05	2.550042E-07
1.200000E+01	5.957682E-05	2.115912E-07
1.400000E+01	5.964771E-05	1.761466E-07
1.600000E+01	5.970574E-05	1.471323E-07
1.800000E+01	5.975337E-05	1.233168E-07
2.000000E+01	5.979257E-05	1.037128E-07
2.200000E+01	5.982494E-05	8.752872E-08
2.400000E+01	5.985174E-05	7.412832E-08
2.600000E+01	5.987400E-05	6.299961E-08
2.800000E+01	5.989254E-05	5.372966E-08
3.000000E+01	5.990803E-05	4.598473E-08
3.200000E+01	5.992101E-05	3.949441E-08
3.400000E+01	5.993192E-05	3.403911E-08
3.600000E+01	5.994112E-05	2.944006E-08
3.800000E+01	5.994890E-05	2.555131E-08
4.000000E+01	5.995549E-05	2.225345E-08
4.200000E+01	5.996110E-05	1.944850E-08
4.400000E+01	5.996589E-05	1.705584E-08
4.600000E+01	5.996998E-05	1.500899E-08
4.800000E+01	5.997349E-05	1.325299E-08
5.000000E+01	5.997652E-05	1.174224E-08
5.200000E+01	5.997912E-05	1.043887E-08
5.400000E+01	5.998138E-05	9.311307E-09
5.600000E+01	5.998333E-05	8.333165E-09
5.800000E+01	5.998504E-05	7.482356E-09
6.000000E+01	5.998652E-05	6.740329E-09
6.200000E+01	5.998782E-05	6.091473E-09
6.400000E+01	5.998895E-05	5.522611E-09
6.600000E+01	5.998995E-05	5.022602E-09
6.800000E+01	5.999084E-05	4.581999E-09
7.000000E+01	5.999161E-05	4.192775E-09
7.200000E+01	5.999230E-05	3.848090E-09
7.400000E+01	5.999292E-05	3.542109E-09
7.600000E+01	5.999346E-05	3.269836E-09
7.800000E+01	5.999395E-05	3.026987E-09
8.000000E+01	5.999438E-05	2.809881E-09
8.200000E+01	5.999477E-05	2.615347E-09
8.400000E+01	5.999512E-05	2.440648E-09
8.600000E+01	5.999543E-05	2.283415E-09
8.800000E+01	5.999572E-05	2.141598E-09
9.000000E+01	5.999597E-05	2.013413E-09
9.200000E+01	5.999621E-05	1.897308E-09
9.400000E+01	5.999642E-05	1.791930E-09
9.600000E+01	5.999661E-05	1.696097E-09
9.800000E+01	5.999678E-05	1.608773E-09
