# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.148222E-23	9.490903E-41	6.067212E-59	1.493399E-75	4.278028E-42	1.260085E-23	5.896707E-16	1.751698E-08	4.912415E-07	5.027378E-27	7.656286E-45	6.417510E-23	6.568567E-40	9.561413E-58	7.807049E-75
2.000000E+00	3.644838E-23	7.443315E-40	1.190316E-57	6.688083E-74	2.978265E-41	3.555067E-23	1.049373E-15	2.289425E-08	4.885529E-07	1.882795E-26	7.041697E-44	2.230248E-22	4.627301E-39	1.788886E-56	3.029118E-73
4.000000E+00	1.159801E-22	5.883549E-39	2.376902E-56	3.046782E-72	2.102889E-40	1.003833E-22	1.886022E-15	3.020114E-08	4.848994E-07	6.972547E-26	6.589032E-43	7.661685E-22	3.239123E-38	3.367414E-55	1.220571E-71
6.000000E+00	3.701758E-22	4.686280E-38	4.835101E-55	1.414142E-70	1.506361E-39	2.836191E-22	3.421170E-15	4.020749E-08	4.798963E-07	2.554232E-25	6.262366E-42	2.601698E-21	2.259764E-37	6.387056E-54	5.110416E-70
8.000000E+00	1.185708E-21	3.759798E-37	1.002654E-53	6.697282E-69	1.094813E-38	8.013545E-22	6.253988E-15	5.398149E-08	4.730092E-07	9.258985E-25	6.034781E-41	8.733157E-21	1.577539E-36	1.222772E-52	2.221781E-68
1.000000E+01	3.813136E-21	3.036808E-36	2.120473E-52	3.240804E-67	8.070602E-38	2.262131E-21	1.149188E-14	7.297520E-08	4.635124E-07	3.322031E-24	5.883083E-40	2.897993E-20	1.107335E-35	2.366425E-51	1.001618E-66
1.200000E+01	1.231562E-20	2.467561E-35	4.572957E-51	1.604043E-65	6.027700E-37	6.370582E-21	2.114694E-14	9.910089E-08	4.504495E-07	1.179671E-23	5.782776E-39	9.506858E-20	7.855609E-35	4.633252E-50	4.674234E-65
1.400000E+01	3.995138E-20	2.014781E-34	1.004503E-49	8.122140E-64	4.550371E-36	1.785875E-20	3.876908E-14	1.347553E-07	4.326223E-07	4.143734E-23	5.703565E-38	3.082686E-19	5.657345E-34	9.173617E-49	2.252951E-63
1.600000E+01	7.006260E-21	4.783672E-36	3.498476E-52	3.530514E-67	1.002268E-37	2.674503E-21	7.033063E-14	1.827086E-07	4.086456E-07	2.670320E-21	1.933736E-34	1.834350E-17	1.430230E-30	1.174285E-43	1.329608E-56
1.800000E+01	2.559347E-20	4.898879E-35	1.102865E-50	2.902374E-65	9.516345E-37	8.214027E-21	1.251482E-13	2.457221E-07	3.771388E-07	8.163478E-21	1.501099E-33	5.189613E-17	8.526007E-30	1.686747E-42	4.313343E-55
2.000000E+01	9.400312E-20	5.039016E-34	3.531724E-49	2.447888E-63	9.019713E-36	2.485832E-20	2.160635E-13	3.257200E-07	3.371398E-07	2.437308E-20	1.127514E-32	1.441648E-16	5.099770E-29	2.387671E-41	1.391031E-53
2.200000E+01	3.505461E-19	5.307329E-33	1.180531E-47	2.199830E-61	8.638962E-35	7.444390E-20	3.572238E-13	4.224173E-07	2.887910E-07	6.971971E-20	7.879814E-32	3.876033E-16	2.958575E-28	3.176826E-40	4.174494E-52
2.400000E+01	1.365204E-18	6.058209E-32	4.476917E-46	2.356225E-59	8.780688E-34	2.255803E-19	5.574944E-13	5.316694E-07	2.341648E-07	1.835044E-19	4.732539E-31	9.745032E-16	1.543686E-27	3.566045E-39	1.005931E-50
2.600000E+01	5.875802E-18	8.399274E-31	2.281458E-44	3.771150E-57	1.053817E-32	7.280504E-19	8.102920E-13	6.445912E-07	1.777036E-07	4.145506E-19	2.132278E-30	2.150815E-15	6.339476E-27	2.779278E-38	1.496533E-49
