# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
3.000000E+01	1.777323E-09	1.386958E-14	9.999704E-05	1.178312E-09	2.939056E-09	1.026082E-15	1.656130E-11	4.944577E-05	2.527652E-05
3.200000E+01	2.971103E-09	3.062382E-14	9.999541E-05	1.622526E-09	4.566417E-09	2.091968E-15	2.647402E-11	5.651079E-05	2.174378E-05
3.400000E+01	4.963619E-09	6.690261E-14	9.999284E-05	2.194699E-09	7.116578E-09	4.324336E-15	4.186102E-11	6.350088E-05	1.824844E-05
3.600000E+01	8.277190E-09	1.444675E-13	9.998881E-05	2.913815E-09	1.112578E-08	9.077596E-15	6.547667E-11	7.012927E-05	1.493387E-05
3.800000E+01	1.375688E-08	3.079851E-13	9.998245E-05	3.796409E-09	1.745247E-08	1.937941E-14	1.013887E-10	7.613987E-05	1.192812E-05
4.000000E+01	2.276062E-08	6.480523E-13	9.997238E-05	4.859142E-09	2.746538E-08	4.208509E-14	1.555869E-10	8.135168E-05	9.321652E-06
4.200000E+01	3.745223E-08	1.346674E-12	9.995642E-05	6.122753E-09	4.334058E-08	9.288450E-14	2.369123E-10	8.568397E-05	7.154838E-06
4.400000E+01	6.125431E-08	2.767450E-12	9.993112E-05	7.617665E-09	6.851868E-08	2.079401E-13	3.584182E-10	8.915326E-05	5.419384E-06
4.600000E+01	9.954067E-08	5.635104E-12	9.989106E-05	9.389872E-09	1.084015E-07	4.708827E-13	5.393340E-10	9.184744E-05	4.071314E-06
4.800000E+01	1.606806E-07	1.139430E-11	9.982779E-05	1.150653E-08	1.713999E-07	1.075089E-12	8.078470E-10	9.389124E-05	3.048222E-06
5.000000E+01	2.575877E-07	2.292880E-11	9.972830E-05	1.406147E-08	2.704852E-07	2.466084E-12	1.204977E-09	9.541641E-05	2.284161E-06
5.200000E+01	4.099701E-07	4.600401E-11	9.957276E-05	1.718149E-08	4.254424E-07	5.663144E-12	1.789863E-09	9.654286E-05	1.719083E-06
5.400000E+01	6.475187E-07	9.215429E-11	9.933126E-05	2.103382E-08	6.660640E-07	1.297378E-11	2.646791E-09	9.737024E-05	1.303038E-06
5.600000E+01	1.014280E-06	1.844238E-10	9.895952E-05	2.583520E-08	1.036530E-06	2.954804E-11	3.894187E-09	9.797664E-05	9.968151E-07
5.800000E+01	1.574387E-06	3.686360E-10	9.839301E-05	3.186133E-08	1.601157E-06	6.667102E-11	5.695503E-09	9.842090E-05	7.707717E-07
6.000000E+01	2.419097E-06	7.350567E-10	9.753998E-05	3.945499E-08	2.451454E-06	1.485029E-10	8.271204E-09	9.874622E-05	6.030266E-07
6.200000E+01	3.674515E-06	1.458704E-09	9.627354E-05	4.902812E-08	3.713900E-06	3.252807E-10	1.190979E-08	9.898374E-05	4.776591E-07
6.400000E+01	5.508333E-06	2.870781E-09	9.442487E-05	6.105077E-08	5.556757E-06	6.976836E-10	1.697339E-08	9.915563E-05	3.831751E-07
6.600000E+01	8.132074E-06	5.576166E-09	9.178076E-05	7.601508E-08	8.192435E-06	1.458195E-09	2.389000E-08	9.927749E-05	3.113023E-07
6.800000E+01	1.179267E-05	1.062467E-08	8.809172E-05	9.435823E-08	1.186925E-05	2.952866E-09	3.311976E-08	9.936035E-05	2.560867E-07
7.000000E+01	1.674430E-05	1.970996E-08	8.309995E-05	1.163272E-07	1.684346E-05	5.754416E-09	4.507884E-08	9.941213E-05	2.132322E-07
7.200000E+01	2.319026E-05	3.528625E-08	7.659739E-05	1.417778E-07	2.332119E-05	1.070624E-08	6.000603E-08	9.943896E-05	1.796270E-07
7.400000E+01	3.119040E-05	6.035826E-08	6.851895E-05	1.699317E-07	3.136558E-05	1.884645E-08	7.777361E-08	9.944629E-05	1.530047E-07
7.600000E+01	4.054918E-05	9.761474E-08	5.905641E-05	1.991845E-07	4.078372E-05	3.109007E-08	9.768811E-08	9.943972E-05	1.317052E-07
7.800000E+01	5.073619E-05	1.478202E-07	4.874104E-05	2.271392E-07	5.104529E-05	4.764057E-08	1.183967E-07	9.942546E-05	1.145034E-07
8.000000E+01	6.092458E-05	2.082073E-07	3.840794E-05	2.510602E-07	6.131917E-05	6.741082E-08	1.380626E-07	9.940990E-05	1.004870E-07
8.200000E+01	7.020457E-05	2.724815E-07	2.898174E-05	2.687338E-07	7.068729E-05	8.804593E-08	1.548783E-07	9.939845E-05	8.896856E-08
8.400000E+01	7.789622E-05	3.333285E-07	2.115782E-05	2.793032E-07	7.846077E-05	1.068578E-07	1.677031E-07	9.939414E-05	7.942423E-08
8.600000E+01	8.375503E-05	3.857630E-07	1.518998E-05	2.834614E-07	8.438955E-05	1.220409E-07	1.763879E-07	9.939725E-05	7.145060E-08
8.800000E+01	8.793416E-05	4.285636E-07	1.092584E-05	2.828774E-07	8.862625E-05	1.331682E-07	1.815757E-07	9.940608E-05	6.473562E-08
9.000000E+01	9.078844E-05	4.632809E-07	8.005618E-06	2.793845E-07	9.152854E-05	1.408072E-07	1.842290E-07	9.941831E-05	5.903734E-08
9.200000E+01	9.269217E-05	4.924876E-07	6.048388E-06	2.744649E-07	9.347461E-05	1.458784E-07	1.852502E-07	9.943195E-05	5.416747E-08
9.400000E+01	9.394938E-05	5.186127E-07	4.744276E-06	2.691188E-07	9.477193E-05	1.492373E-07	1.853245E-07	9.944560E-05	4.997855E-08
9.600000E+01	9.477709E-05	5.435283E-07	3.871907E-06	2.639436E-07	9.564011E-05	1.515310E-07	1.849158E-07	9.945843E-05	4.635407E-08
9.800000E+01	9.532037E-05	5.685500E-07	3.283270E-06	2.592618E-07	9.622601E-05	1.532018E-07	1.843182E-07	9.947002E-05	4.320115E-08
