# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	9.148199E-15	5.600093E-24	5.668756E-35	2.808865E-44	2.466280E-25	4.723663E-14	1.032597E-12	3.818995E-07	9.980905E-05	1.481343E-16	6.537968E-24	2.341615E-12	3.502428E-21	6.999314E-30	1.768671E-38
2.000000E+00	5.421948E-14	1.656345E-22	8.922218E-33	2.261327E-41	7.153495E-24	2.567878E-13	1.637142E-12	5.040141E-07	9.974799E-05	1.050358E-16	1.954710E-24	1.268982E-12	1.046655E-21	9.479748E-31	1.147579E-39
4.000000E+00	1.293781E-13	7.953937E-22	9.218561E-32	4.783561E-40	3.381198E-23	5.624163E-13	2.600251E-12	6.666742E-07	9.966666E-05	1.844629E-16	3.566920E-24	1.712580E-12	1.898080E-21	1.941209E-30	2.788751E-39
6.000000E+00	3.187224E-13	4.077918E-21	1.054627E-30	1.150277E-38	1.713105E-22	1.272587E-12	4.137460E-12	8.835484E-07	9.955822E-05	3.130452E-16	6.047093E-24	2.247102E-12	3.179809E-21	3.569280E-30	5.882785E-39
8.000000E+00	6.640180E-13	1.497490E-20	7.342966E-30	1.416003E-37	6.243773E-22	2.436481E-12	6.595427E-12	1.172839E-06	9.941357E-05	6.270008E-16	1.421178E-23	3.502534E-12	7.342317E-21	1.074111E-29	2.399417E-38
1.000000E+01	1.297539E-12	4.842295E-20	4.242791E-29	1.349656E-36	2.013272E-21	4.376241E-12	1.053246E-11	1.558706E-06	9.922063E-05	1.337031E-15	3.770460E-23	5.851026E-12	1.902384E-20	3.887744E-29	1.255370E-37
1.200000E+01	2.462850E-12	1.477581E-19	2.257626E-28	1.144759E-35	6.156747E-21	7.632887E-12	1.684878E-11	2.073083E-06	9.896343E-05	2.932407E-15	1.055038E-22	1.011816E-11	5.165237E-20	1.528441E-28	7.356545E-37
1.400000E+01	4.623412E-12	4.405959E-19	1.166199E-27	9.273437E-35	1.849745E-20	1.315412E-11	2.699701E-11	2.757963E-06	9.862098E-05	6.499333E-15	3.010830E-22	1.778996E-11	1.420174E-19	6.205045E-28	4.514285E-36
1.600000E+01	8.701642E-12	1.317464E-18	6.081024E-27	7.561419E-34	5.604414E-20	2.268624E-11	4.332174E-11	3.668205E-06	9.816583E-05	1.436532E-14	8.552313E-22	3.136546E-11	3.855659E-19	2.506749E-27	2.760839E-35
1.800000E+01	1.647493E-11	3.971117E-18	3.226904E-26	6.276084E-33	1.721751E-19	3.924958E-11	6.960501E-11	4.874894E-06	9.756244E-05	3.156315E-14	2.409393E-21	5.524306E-11	1.028758E-18	1.001316E-26	1.668002E-34
2.000000E+01	3.102665E-11	1.177774E-17	1.680959E-25	5.056324E-32	5.235843E-19	6.728413E-11	1.119369E-10	6.469176E-06	9.676522E-05	6.971954E-14	6.908883E-21	9.823898E-11	2.764662E-18	4.104650E-26	1.045671E-33
2.200000E+01	5.849372E-11	3.475669E-17	8.742802E-25	4.046317E-31	1.593769E-18	1.148866E-10	1.800901E-10	8.566333E-06	9.571651E-05	1.537899E-13	1.997376E-20	1.751273E-10	7.401321E-18	1.698334E-25	6.650184E-33
2.400000E+01	1.117286E-10	1.043887E-16	4.697192E-24	3.367260E-30	4.966097E-18	1.975222E-10	2.896556E-10	1.130960E-05	9.434466E-05	3.344799E-13	5.699727E-20	3.089149E-10	1.929612E-17	6.850955E-25	4.095354E-32
2.600000E+01	2.125531E-10	3.079982E-16	2.472286E-23	2.716646E-29	1.528323E-17	3.357542E-10	4.652814E-10	1.487271E-05	9.256274E-05	7.287423E-13	1.664458E-19	5.478118E-10	5.073466E-17	2.835752E-24	2.614235E-31
2.800000E+01	4.049473E-10	9.019345E-16	1.294434E-22	2.170098E-28	4.689996E-17	5.667506E-10	7.454055E-10	1.945957E-05	9.026870E-05	1.578856E-12	4.921682E-19	9.697813E-10	1.330436E-16	1.182344E-23	1.687988E-30
3.000000E+01	7.708645E-10	2.609077E-15	6.693143E-22	1.701218E-27	1.426895E-16	9.468956E-10	1.188798E-09	2.529848E-05	8.734824E-05	3.400286E-12	1.477715E-18	1.714365E-09	3.491189E-16	4.979220E-23	1.106927E-29
3.200000E+01	1.465239E-09	7.448017E-15	3.411472E-21	1.306858E-26	4.293546E-16	1.563258E-09	1.882810E-09	3.262742E-05	8.368211E-05	7.259247E-12	4.492274E-18	3.021257E-09	9.157543E-16	2.109494E-22	7.336392E-29
