# temperature	SE	SE+SE
0.000000E+00	1.491233E-05	4.383539E-08
2.000000E+00	1.492873E-05	3.563723E-08
4.000000E+00	1.494185E-05	2.907646E-08
6.000000E+00	1.495238E-05	2.380991E-08
8.000000E+00	1.496086E-05	1.956885E-08
1.000000E+01	1.496772E-05	1.614249E-08
1.200000E+01	1.497327E-05	1.336523E-08
1.400000E+01	1.497779E-05	1.110662E-08
1.600000E+01	1.498147E-05	9.263713E-09
1.800000E+01	1.498449E-05	7.754991E-09
2.000000E+01	1.498697E-05	6.515767E-09
2.200000E+01	1.498901E-05	5.494548E-09
2.400000E+01	1.499070E-05	4.650229E-09
2.600000E+01	1.499210E-05	3.949901E-09
2.800000E+01	1.499327E-05	3.367139E-09
3.000000E+01	1.499424E-05	2.880662E-09
3.200000E+01	1.499505E-05	2.473280E-09
3.400000E+01	1.499574E-05	2.131069E-09
3.600000E+01	1.499631E-05	1.842714E-09
3.800000E+01	1.499680E-05	1.598999E-09
4.000000E+01	1.499722E-05	1.392389E-09
4.200000E+01	1.499757E-05	1.216714E-09
4.400000E+01	1.499787E-05	1.066899E-09
4.600000E+01	1.499812E-05	9.387664E-10
4.800000E+01	1.499834E-05	8.288609E-10
5.000000E+01	1.499853E-05	7.343213E-10
5.200000E+01	1.499869E-05	6.527703E-10
5.400000E+01	1.499884E-05	5.822277E-10
5.600000E+01	1.499896E-05	5.210399E-10
5.800000E+01	1.499906E-05	4.678222E-10
6.000000E+01	1.499916E-05	4.214126E-10
6.200000E+01	1.499924E-05	3.808330E-10
6.400000E+01	1.499931E-05	3.452585E-10
6.600000E+01	1.499937E-05	3.139915E-10
6.800000E+01	1.499943E-05	2.864406E-10
7.000000E+01	1.499948E-05	2.621033E-10
7.200000E+01	1.499952E-05	2.405519E-10
7.400000E+01	1.499956E-05	2.214210E-10
7.600000E+01	1.499959E-05	2.043982E-10
7.800000E+01	1.499962E-05	1.892153E-10
8.000000E+01	1.499965E-05	1.756422E-10
8.200000E+01	1.499967E-05	1.634806E-10
8.400000E+01	1.499969E-05	1.525591E-10
8.600000E+01	1.499971E-05	1.427298E-10
8.800000E+01	1.499973E-05	1.338642E-10
9.000000E+01	1.499975E-05	1.258510E-10
9.200000E+01	1.499976E-05	1.185930E-10
9.400000E+01	1.499978E-05	1.120057E-10
9.600000E+01	1.499979E-05	1.060151E-10
9.800000E+01	1.499980E-05	1.005564E-10
