# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
4.000000E+01	1.675562E-08	3.512068E-13	4.998129E-05	1.953896E-09	1.865249E-08	1.941021E-14	5.771512E-11	4.443570E-05	2.781146E-06
4.200000E+01	2.735487E-08	7.184171E-13	4.997025E-05	2.395223E-09	2.966460E-08	4.351417E-14	8.685077E-11	4.589251E-05	2.052505E-06
4.400000E+01	4.443261E-08	1.456163E-12	4.995265E-05	2.912204E-09	4.721735E-08	9.874691E-14	1.301720E-10	4.698638E-05	1.505288E-06
4.600000E+01	7.178818E-08	2.930939E-12	4.992468E-05	3.523685E-09	7.512279E-08	2.261441E-13	1.944819E-10	4.779166E-05	1.102312E-06
4.800000E+01	1.153362E-07	5.870731E-12	4.988040E-05	4.255594E-09	1.193128E-07	5.209509E-13	2.897471E-10	4.837699E-05	8.092339E-07
5.000000E+01	1.841946E-07	1.172424E-11	4.981064E-05	5.142505E-09	1.889276E-07	1.203129E-12	4.304503E-10	4.879950E-05	5.974633E-07
5.200000E+01	2.922570E-07	2.337875E-11	4.970147E-05	6.229706E-09	2.978905E-07	2.776447E-12	6.374257E-10	4.910370E-05	4.447182E-07
5.400000E+01	4.604041E-07	4.658963E-11	4.953193E-05	7.575763E-09	4.671199E-07	6.381036E-12	9.402716E-10	4.932279E-05	3.343488E-07
5.600000E+01	7.194929E-07	9.280140E-11	4.927107E-05	9.255405E-09	7.275245E-07	1.455660E-11	1.380376E-09	4.948088E-05	2.542403E-07
5.800000E+01	1.114184E-06	1.846242E-10	4.887408E-05	1.136218E-08	1.123836E-06	3.284542E-11	2.014435E-09	4.959519E-05	1.957177E-07
6.000000E+01	1.707423E-06	3.661813E-10	4.827784E-05	1.400979E-08	1.719101E-06	7.302810E-11	2.918020E-09	4.967783E-05	1.526232E-07
6.200000E+01	2.584871E-06	7.218465E-10	4.739635E-05	1.733015E-08	2.599138E-06	1.593150E-10	4.188141E-09	4.973728E-05	1.206020E-07
6.400000E+01	3.857638E-06	1.408000E-09	4.611808E-05	2.146471E-08	3.875297E-06	3.393327E-10	5.942714E-09	4.977944E-05	9.657453E-08
6.600000E+01	5.660062E-06	2.701316E-09	4.430799E-05	2.654432E-08	5.682292E-06	7.015147E-10	8.313400E-09	4.980843E-05	7.835854E-08
6.800000E+01	8.137320E-06	5.058873E-09	4.181991E-05	3.265139E-08	8.165867E-06	1.397660E-09	1.142664E-08	4.982712E-05	6.440095E-08
7.000000E+01	1.141603E-05	9.161818E-09	3.852589E-05	3.976014E-08	1.145342E-05	2.660781E-09	1.536722E-08	4.983769E-05	5.359077E-08
7.200000E+01	1.555267E-05	1.587101E-08	3.436792E-05	4.765914E-08	1.560237E-05	4.791998E-09	2.012210E-08	4.984196E-05	4.512826E-08
7.400000E+01	2.046476E-05	2.598411E-08	2.942739E-05	5.588106E-08	2.053094E-05	8.074965E-09	2.551481E-08	4.984174E-05	3.843385E-08
7.600000E+01	2.587245E-05	3.973988E-08	2.398437E-05	6.369718E-08	2.595928E-05	1.259601E-08	3.116424E-08	4.983897E-05	3.308425E-08
7.800000E+01	3.130662E-05	5.628212E-08	1.851056E-05	7.025113E-08	3.141682E-05	1.804638E-08	3.652491E-08	4.983569E-05	2.876764E-08
8.000000E+01	3.623185E-05	7.363626E-08	1.354604E-05	7.484597E-08	3.636550E-05	2.370916E-08	4.104516E-08	4.983360E-05	2.525196E-08
8.200000E+01	4.024734E-05	8.955309E-08	9.496319E-06	7.723909E-08	4.040178E-05	2.876256E-08	4.438055E-08	4.983365E-05	2.236263E-08
8.400000E+01	4.322377E-05	1.026325E-07	6.493260E-06	7.770754E-08	4.339486E-05	3.268719E-08	4.650588E-08	4.983585E-05	1.996711E-08
8.600000E+01	4.527462E-05	1.127219E-07	4.423102E-06	7.683128E-08	4.545843E-05	3.541253E-08	4.764251E-08	4.983960E-05	1.796413E-08
8.800000E+01	4.662365E-05	1.204793E-07	3.060188E-06	7.520525E-08	4.681739E-05	3.716124E-08	4.809543E-08	4.984415E-05	1.627593E-08
9.000000E+01	4.749108E-05	1.267673E-07	2.182112E-06	7.327790E-08	4.769329E-05	3.823195E-08	4.813357E-08	4.984890E-05	1.484244E-08
9.200000E+01	4.804556E-05	1.323170E-07	1.618475E-06	7.132907E-08	4.825582E-05	3.887792E-08	4.794953E-08	4.985349E-05	1.361688E-08
9.400000E+01	4.840128E-05	1.376477E-07	1.253912E-06	6.951102E-08	4.861987E-05	3.927766E-08	4.766654E-08	4.985770E-05	1.256252E-08
9.600000E+01	4.863097E-05	1.431006E-07	1.014929E-06	6.789597E-08	4.885862E-05	3.954610E-08	4.735856E-08	4.986145E-05	1.165023E-08
9.800000E+01	4.877981E-05	1.488941E-07	8.558939E-07	6.651107E-08	4.901753E-05	3.975410E-08	4.706828E-08	4.986471E-05	1.085669E-08
