# temperature	SE	SE+SE
0.000000E+00	5.852499E-04	6.073751E-04
2.000000E+00	6.535737E-04	5.732132E-04
4.000000E+00	7.251251E-04	5.374374E-04
6.000000E+00	7.991328E-04	5.004336E-04
8.000000E+00	8.746845E-04	4.626578E-04
1.000000E+01	9.507606E-04	4.246197E-04
1.200000E+01	1.026281E-03	3.868597E-04
1.400000E+01	1.100160E-03	3.499200E-04
1.600000E+01	1.171373E-03	3.143137E-04
1.800000E+01	1.239010E-03	2.804951E-04
2.000000E+01	1.302331E-03	2.488346E-04
2.200000E+01	1.360796E-03	2.196020E-04
2.400000E+01	1.414080E-03	1.929599E-04
2.600000E+01	1.462067E-03	1.689665E-04
2.800000E+01	1.504824E-03	1.475881E-04
3.000000E+01	1.542569E-03	1.287157E-04
3.200000E+01	1.575627E-03	1.121863E-04
3.400000E+01	1.604397E-03	9.780162E-05
3.600000E+01	1.629307E-03	8.534645E-05
3.800000E+01	1.650795E-03	7.460241E-05
4.000000E+01	1.669283E-03	6.535835E-05
4.200000E+01	1.685166E-03	5.741712E-05
4.400000E+01	1.698801E-03	5.059949E-05
4.600000E+01	1.710509E-03	4.474572E-05
4.800000E+01	1.720569E-03	3.971564E-05
5.000000E+01	1.729225E-03	3.538773E-05
5.200000E+01	1.736685E-03	3.165751E-05
5.400000E+01	1.743128E-03	2.843578E-05
5.600000E+01	1.748706E-03	2.564676E-05
5.800000E+01	1.753548E-03	2.322622E-05
6.000000E+01	1.757760E-03	2.111991E-05
6.200000E+01	1.761436E-03	1.928200E-05
6.400000E+01	1.764652E-03	1.767380E-05
6.600000E+01	1.767475E-03	1.626266E-05
6.800000E+01	1.769958E-03	1.502097E-05
7.000000E+01	1.772149E-03	1.392537E-05
7.200000E+01	1.774088E-03	1.295607E-05
7.400000E+01	1.775808E-03	1.209624E-05
7.600000E+01	1.777337E-03	1.133160E-05
7.800000E+01	1.778700E-03	1.064994E-05
8.000000E+01	1.779918E-03	1.004083E-05
8.200000E+01	1.781009E-03	9.495349E-06
8.400000E+01	1.781988E-03	9.005817E-06
8.600000E+01	1.782869E-03	8.565628E-06
8.800000E+01	1.783662E-03	8.169078E-06
9.000000E+01	1.784378E-03	7.811230E-06
9.200000E+01	1.785024E-03	7.487799E-06
9.400000E+01	1.785610E-03	7.195059E-06
9.600000E+01	1.786140E-03	6.929761E-06
9.800000E+01	1.786622E-03	6.689062E-06
