# temperature	SE	SE+SE
0.000000E+00	4.695481E-04	6.522593E-05
2.000000E+00	4.892177E-04	5.539113E-05
4.000000E+00	5.065785E-04	4.671076E-05
6.000000E+00	5.216677E-04	3.916616E-05
8.000000E+00	5.346063E-04	3.269685E-05
1.000000E+01	5.455736E-04	2.721322E-05
1.200000E+01	5.547819E-04	2.260905E-05
1.400000E+01	5.624553E-04	1.877233E-05
1.600000E+01	5.688133E-04	1.559334E-05
1.800000E+01	5.740600E-04	1.297002E-05
2.000000E+01	5.783782E-04	1.081090E-05
2.200000E+01	5.819274E-04	9.036319E-06
2.400000E+01	5.848433E-04	7.578326E-06
2.600000E+01	5.872403E-04	6.379846E-06
2.800000E+01	5.892130E-04	5.393512E-06
3.000000E+01	5.908393E-04	4.580344E-06
3.200000E+01	5.921831E-04	3.908459E-06
3.400000E+01	5.932962E-04	3.351883E-06
3.600000E+01	5.942210E-04	2.889514E-06
3.800000E+01	5.949915E-04	2.504230E-06
4.000000E+01	5.956357E-04	2.182145E-06
4.200000E+01	5.961760E-04	1.911995E-06
4.400000E+01	5.966307E-04	1.684633E-06
4.600000E+01	5.970148E-04	1.492620E-06
4.800000E+01	5.973402E-04	1.329898E-06
5.000000E+01	5.976170E-04	1.191521E-06
5.200000E+01	5.978531E-04	1.073443E-06
5.400000E+01	5.980553E-04	9.723470E-07
5.600000E+01	5.982290E-04	8.855040E-07
5.800000E+01	5.983787E-04	8.106643E-07
6.000000E+01	5.985081E-04	7.459681E-07
6.200000E+01	5.986203E-04	6.898730E-07
6.400000E+01	5.987178E-04	6.410967E-07
6.600000E+01	5.988029E-04	5.985693E-07
6.800000E+01	5.988772E-04	5.613962E-07
7.000000E+01	5.989423E-04	5.288267E-07
7.200000E+01	5.989995E-04	5.002292E-07
7.400000E+01	5.990499E-04	4.750706E-07
7.600000E+01	5.990942E-04	4.528996E-07
7.800000E+01	5.991333E-04	4.333334E-07
8.000000E+01	5.991679E-04	4.160458E-07
8.200000E+01	5.991985E-04	4.007584E-07
8.400000E+01	5.992255E-04	3.872328E-07
8.600000E+01	5.992495E-04	3.752645E-07
8.800000E+01	5.992706E-04	3.646771E-07
9.000000E+01	5.992894E-04	3.553185E-07
9.200000E+01	5.993059E-04	3.470569E-07
9.400000E+01	5.993204E-04	3.397781E-07
9.600000E+01	5.993332E-04	3.333825E-07
9.800000E+01	5.993444E-04	3.277833E-07
