# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	6.484612E-23	3.027078E-39	1.092857E-56	1.519177E-72	4.351870E-39	2.269730E-21	5.998488E-13	5.586959E-07	4.997207E-04	9.055569E-25	7.788439E-42	3.624304E-22	2.095013E-38	1.722250E-55	7.941804E-72
2.000000E+00	2.061168E-22	2.380327E-38	2.152621E-55	6.839778E-71	3.045816E-38	6.429142E-21	1.073174E-12	7.321442E-07	4.996339E-04	3.404931E-24	7.201413E-41	1.261212E-21	1.479783E-37	3.235101E-54	3.097823E-70
4.000000E+00	1.993826E-23	1.738789E-40	1.207598E-58	2.661070E-75	1.994676E-40	5.538778E-22	1.942871E-12	9.693306E-07	4.995153E-04	4.178158E-22	7.371568E-37	1.430438E-19	1.129060E-33	2.191447E-48	1.483004E-62
6.000000E+00	6.388921E-23	1.395941E-39	2.485787E-57	1.254789E-73	1.447429E-39	1.579008E-21	3.559866E-12	1.296990E-06	4.993515E-04	1.539926E-21	7.056480E-36	4.862582E-19	7.893746E-33	4.169950E-47	6.235862E-61
8.000000E+00	2.057265E-22	1.131851E-38	5.237067E-56	6.069430E-72	1.070616E-38	4.516542E-21	6.599260E-12	1.753533E-06	4.991232E-04	5.631047E-21	6.871382E-35	1.635039E-18	5.529597E-32	8.024459E-46	2.729783E-59
1.000000E+01	8.549321E-22	1.526568E-37	2.389906E-54	8.189364E-70	1.330879E-37	1.663799E-20	1.236684E-11	2.393918E-06	4.988030E-04	1.594491E-20	4.131501E-34	4.240156E-18	2.370545E-31	7.412187E-45	4.590289E-58
1.200000E+01	2.787336E-21	1.263962E-36	5.301471E-53	4.208704E-68	1.026982E-36	4.795757E-20	2.339578E-11	3.296268E-06	4.983518E-04	5.766571E-20	4.154370E-33	1.397169E-17	1.696694E-30	1.470692E-43	2.180510E-56
1.400000E+01	1.174623E-20	1.741650E-35	2.553001E-51	6.069273E-66	1.334184E-35	1.780957E-19	4.460227E-11	4.570687E-06	4.977146E-04	1.621425E-19	2.574664E-32	3.556301E-17	7.529238E-30	1.408472E-42	3.990512E-55
1.600000E+01	3.892262E-20	1.476363E-34	5.998275E-50	3.362802E-64	1.078548E-34	5.180632E-19	8.550510E-11	6.370636E-06	4.968146E-04	5.843794E-19	2.656054E-31	1.151304E-16	5.634065E-29	2.903335E-41	2.063267E-53
1.800000E+01	1.668681E-19	2.082501E-33	3.056716E-48	5.244816E-62	1.466392E-33	1.941297E-18	1.644400E-10	8.907088E-06	4.955463E-04	1.645182E-18	1.681882E-30	2.885242E-16	2.635362E-28	2.898623E-40	4.121004E-52
2.000000E+01	5.633470E-19	1.809727E-32	7.601298E-47	3.157375E-60	1.239699E-32	5.701137E-18	3.164416E-10	1.246523E-05	4.937671E-04	5.956467E-18	1.759635E-29	9.206224E-16	2.079674E-27	6.217870E-39	2.313270E-50
2.200000E+01	2.172489E-18	2.038454E-31	2.810056E-45	3.245183E-58	1.368557E-31	1.902908E-17	6.077051E-10	1.742280E-05	4.912880E-04	1.913796E-17	1.439527E-28	2.579593E-15	1.310419E-26	9.364502E-38	8.189527E-49
2.400000E+01	8.445388E-18	2.318401E-30	1.059853E-43	3.450686E-56	1.533776E-30	6.369604E-17	1.161498E-09	2.426781E-05	4.878649E-04	6.180197E-17	1.176026E-27	7.190352E-15	8.404131E-26	1.432476E-36	2.981507E-47
2.600000E+01	3.304490E-17	2.656539E-29	4.058113E-42	3.772444E-54	1.738005E-29	2.135061E-16	2.203255E-09	3.361213E-05	4.831917E-04	2.004304E-16	9.558818E-27	1.994240E-14	5.450071E-25	2.215415E-35	1.106073E-45
2.800000E+01	1.221741E-16	2.706318E-28	1.306085E-40	3.296757E-52	1.754658E-28	6.729162E-16	4.136306E-09	4.619490E-05	4.768984E-04	6.925022E-16	8.701515E-26	5.848742E-14	4.011399E-24	4.136657E-34	5.286442E-44
