# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.140001E-14	3.064446E-23	7.256426E-34	8.410934E-43	2.614661E-24	2.140787E-13	3.875821E-12	7.398871E-07	3.746301E-04	2.376896E-16	8.688306E-24	1.939338E-12	2.402400E-21	3.976212E-30	8.321453E-39
2.000000E+00	3.997365E-14	9.003007E-23	3.575429E-33	6.680933E-42	7.534176E-24	3.668372E-13	6.146780E-12	9.766148E-07	3.745117E-04	5.349094E-16	2.616299E-23	3.335168E-12	7.229824E-21	1.721010E-29	5.475595E-38
4.000000E+00	9.476742E-14	4.267554E-22	3.622918E-32	1.377035E-40	3.515877E-23	7.984038E-13	9.766699E-12	1.292052E-06	3.743540E-04	9.458954E-16	4.839442E-23	4.531258E-12	1.328771E-20	3.595637E-29	1.366725E-37
6.000000E+00	1.751346E-13	1.231281E-21	1.749755E-31	1.048673E-39	1.002728E-22	1.355587E-12	1.554873E-11	1.712817E-06	3.741436E-04	2.140961E-15	1.459048E-22	7.927639E-12	3.957705E-20	1.567271E-28	9.113129E-37
8.000000E+00	4.410928E-13	6.607911E-21	2.152394E-30	2.757177E-38	5.342944E-22	3.138675E-12	2.480330E-11	2.274425E-06	3.738628E-04	3.549642E-15	2.348811E-22	1.022505E-11	6.257480E-20	2.672384E-28	1.742764E-36
1.000000E+01	1.170787E-12	3.942454E-20	3.116914E-29	8.946517E-37	3.180206E-21	7.661190E-12	3.964646E-11	3.024137E-06	3.734879E-04	5.577741E-15	3.382132E-22	1.258090E-11	8.795435E-20	3.864881E-28	2.683428E-36
1.200000E+01	3.001806E-12	2.195031E-19	4.087766E-28	2.526345E-35	1.775622E-20	1.806106E-11	6.350211E-11	4.024635E-06	3.729876E-04	9.067743E-15	5.196468E-22	1.611636E-11	1.310450E-19	6.176524E-28	4.735158E-36
1.400000E+01	4.783668E-12	4.716688E-19	1.291718E-27	1.062757E-34	3.847533E-20	2.644442E-11	1.019209E-10	5.358734E-06	3.723205E-04	2.371473E-14	2.063056E-21	3.340800E-11	5.008324E-19	4.109333E-27	5.614239E-35
1.600000E+01	8.969942E-12	1.399960E-18	6.661039E-27	8.538017E-34	1.158422E-19	4.548944E-11	1.639174E-10	7.135315E-06	3.714321E-04	5.272856E-14	5.923596E-21	5.918652E-11	1.372906E-18	1.684318E-26	3.500464E-34
1.800000E+01	1.765154E-11	4.558594E-18	3.968838E-26	8.270376E-33	3.850310E-19	8.192211E-11	2.641523E-10	9.496688E-06	3.702513E-04	1.117983E-13	1.551709E-20	1.004444E-10	3.401018E-18	6.018865E-26	1.823005E-33
2.000000E+01	3.333142E-11	1.359253E-17	2.084078E-25	6.734587E-32	1.179487E-18	1.410913E-10	4.264913E-10	1.262750E-05	3.686857E-04	2.472706E-13	4.452207E-20	1.784980E-10	9.127272E-18	2.462207E-25	1.139706E-32
2.200000E+01	6.438328E-11	4.210815E-17	1.165849E-24	5.939028E-31	3.778902E-18	2.474833E-10	6.897868E-10	1.676515E-05	3.666165E-04	5.351668E-13	1.235861E-19	3.113885E-10	2.339950E-17	9.547051E-25	6.647042E-32
2.400000E+01	1.233766E-10	1.272887E-16	6.324747E-24	5.006678E-30	1.189268E-17	4.283633E-10	1.117218E-09	2.221136E-05	3.638927E-04	1.168309E-12	3.540802E-19	5.494126E-10	6.103648E-17	3.854165E-24	4.097608E-31
