# temperature	SE	SE+SE
0.000000E+00	7.796835E-06	8.961016E-04
2.000000E+00	1.020819E-05	8.948959E-04
4.000000E+00	1.330966E-05	8.933452E-04
6.000000E+00	1.728029E-05	8.913599E-04
8.000000E+00	2.233953E-05	8.888302E-04
1.000000E+01	2.875427E-05	8.856229E-04
1.200000E+01	3.684629E-05	8.815769E-04
1.400000E+01	4.699972E-05	8.765001E-04
1.600000E+01	5.966798E-05	8.701660E-04
1.800000E+01	7.537911E-05	8.623104E-04
2.000000E+01	9.473837E-05	8.526308E-04
2.200000E+01	1.184259E-04	8.407870E-04
2.400000E+01	1.471876E-04	8.264062E-04
2.600000E+01	1.818156E-04	8.090922E-04
2.800000E+01	2.231151E-04	7.884425E-04
3.000000E+01	2.718553E-04	7.640724E-04
3.200000E+01	3.286998E-04	7.356501E-04
3.400000E+01	3.941180E-04	7.029410E-04
3.600000E+01	4.682790E-04	6.658605E-04
3.800000E+01	5.509385E-04	6.245308E-04
4.000000E+01	6.413339E-04	5.793330E-04
4.200000E+01	7.381142E-04	5.309429E-04
4.400000E+01	8.393322E-04	4.803339E-04
4.600000E+01	9.425287E-04	4.287357E-04
4.800000E+01	1.044920E-03	3.775398E-04
5.000000E+01	1.143677E-03	3.281614E-04
5.200000E+01	1.236241E-03	2.818793E-04
5.400000E+01	1.320613E-03	2.396933E-04
5.600000E+01	1.395535E-03	2.022325E-04
5.800000E+01	1.460530E-03	1.697352E-04
6.000000E+01	1.515807E-03	1.420965E-04
6.200000E+01	1.562082E-03	1.189591E-04
6.400000E+01	1.600367E-03	9.981638E-05
6.600000E+01	1.631794E-03	8.410298E-05
6.800000E+01	1.657477E-03	7.126161E-05
7.000000E+01	1.678434E-03	6.078307E-05
7.200000E+01	1.695550E-03	5.222512E-05
7.400000E+01	1.709566E-03	4.521677E-05
7.600000E+01	1.721092E-03	3.945403E-05
7.800000E+01	1.730617E-03	3.469166E-05
8.000000E+01	1.738532E-03	3.073378E-05
8.200000E+01	1.745150E-03	2.742478E-05
8.400000E+01	1.750717E-03	2.464129E-05
8.600000E+01	1.755429E-03	2.228556E-05
8.800000E+01	1.759440E-03	2.027993E-05
9.000000E+01	1.762875E-03	1.856252E-05
9.200000E+01	1.765832E-03	1.708384E-05
9.400000E+01	1.768392E-03	1.580409E-05
9.600000E+01	1.770618E-03	1.469110E-05
9.800000E+01	1.772563E-03	1.371874E-05
